id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
98,tt0172495,Gladiator,Gladiator,2000-05-04,37.5912,8.231,21486,"[28, 18, 12]",en,103000000,465516248,155,"Universal Pictures, Scott Free Productions, Red Wagon Entertainment, Mill Film, DreamWorks Pictures",Ridley Scott,"Russell Crowe, Joaquin Phoenix, Connie Nielsen, Oliver Reed, Richard Harris"
4247,tt0175142,Scary Movie,Scary Movie,2000-07-07,21.7598,6.429,8136,[35],en,19000000,278023280,88,"Brad Grey Pictures, Gold/Miller Productions, Wayans Bros. Entertainment, Dimension Films",Keenen Ivory Wayans,"Anna Faris, Regina Hall, Marlon Wayans, Shawn Wayans, Jon Abrahams"
107,tt0208092,Snatch,Snatch,2000-09-01,22.1122,7.829,10271,"[80, 35]",en,100000000,83557872,103,Marv,Guy Ritchie,"Jason Statham, Alan Ford, Stephen Graham, Brad Pitt, Dennis Farina"
1359,tt0144084,American Psycho,American Psycho,2000-04-13,21.2423,7.4,12723,"[53, 18, 80]",en,7000000,34269748,102,"Lionsgate, Pressman Film, Muse Productions, Christian Halsey Solomon Productions",Mary Harron,"Christian Bale, Justin Theroux, Josh Lucas, Bill Sage, Chloë Sevigny"
11688,tt0120917,The Emperor's New Groove,The Emperor's New Groove,2000-12-15,22.9005,7.566,7466,"[12, 16, 35, 10751, 14]",en,100000000,169327687,78,"Walt Disney Feature Animation, Walt Disney Pictures",Mark Dindal,"David Spade, John Goodman, Eartha Kitt, Patrick Warburton, Wendie Malick"
8358,tt0162222,Cast Away,Cast Away,2000-12-22,19.9459,7.667,12546,"[12, 18]",en,90000000,429632142,143,"20th Century Fox, DreamWorks Pictures, Playtone",Robert Zemeckis,"Tom Hanks, Helen Hunt, Nick Searcy, Jenifer Lewis, Geoffrey Blake"
77,tt0209144,Memento,Memento,2000-10-11,18.8692,8.174,16756,"[9648, 53]",en,9000000,40060108,113,"Newmarket Films, Summit Entertainment, Team Todd, I Remember Productions",Christopher Nolan,"Guy Pearce, Carrie-Anne Moss, Joe Pantoliano, Mark Boone Junior, Russ Fega"
10867,tt0213847,Malena,Malèna,2000-10-27,16.4843,7.564,2823,[18],it,0,14493284,108,"Medusa Film, Miramax, Pacific Pictures, Tele+",Giuseppe Tornatore,"Monica Bellucci, Giuseppe Sulfaro, Luciano Federico, Matilde Piana, Pietro Notarianni"
843,tt0118694,In the Mood for Love,花樣年華,2000-09-29,16.0709,8.09,3371,"[18, 10749]",cn,3000000,15867968,99,"Block 2 Pictures, Paradis Films, Jet Tone Production",Wong Kar-Wai,"Maggie Cheung, Tony Leung Chiu-wai, Siu Ping-Lam, Rebecca Pan, Kelly Lai Chen"
9532,tt0195714,Final Destination,Final Destination,2000-03-17,17.3923,6.6,6937,[27],en,23000000,112880294,98,"Zide-Perry Productions, New Line Cinema",James Wong,"Devon Sawa, Ali Larter, Kerr Smith, Kristen Cloke, Daniel Roebuck"
4327,tt0160127,Charlie's Angels,Charlie's Angels,2000-11-02,17.6362,5.853,4636,"[28, 35, 12]",en,92000000,264105545,98,"Columbia Pictures, Tall Trees Productions, Flower Films, Leonard Goldberg Productions",McG,"Cameron Diaz, Drew Barrymore, Lucy Liu, Bill Murray, Sam Rockwell"
146,tt0190332,"Crouching Tiger, Hidden Dragon",卧虎藏龍,2000-07-06,15.8528,7.438,3700,"[12, 18, 28, 10749, 14]",zh,17000000,213978518,120,"Sony Pictures Classics, Columbia Pictures Film Production Asia, Edko Films, Zoom Hunt, China Film Co-Production, Good Machine",Ang Lee,"Chow Yun-Fat, Michelle Yeoh, Zhang Ziyi, Chang Chen, Lung Sihung"
7443,tt0120630,Chicken Run,Chicken Run,2000-06-23,17.2153,6.853,5525,"[16, 35, 10751]",en,45000000,224834564,84,"Aardman, DreamWorks Animation, Pathé, DreamWorks Pictures, Allied Filmmakers","Peter Lord, Nick Park","Julia Sawalha, Mel Gibson, Imelda Staunton, Jane Horrocks, Lynn Ferguson"
