id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
238,tt0068646,The Godfather,The Godfather,1972-03-14,64.2399,8.7,23580,"[18, 80]",en,6000000,245066411,175,"Paramount Pictures, Alfran Productions, Albert S. Ruddy Productions",Francis Ford Coppola,"Marlon Brando, Al Pacino, James Caan, Robert Duvall, Richard S. Castellano"
1721,tt0069095,All the Way Boys,...più forte ragazzi!,1972-12-22,8.9731,6.815,437,"[12, 28, 35]",it,0,0,120,"Delta, Tiger Film",Giuseppe Colizzi,"Terence Hill, Bud Spencer, Reinhard Kolldehoff, Riccardo Pizzuti, Marcello Verziera"
7514,tt0070155,The Harder They Come,The Harder They Come,1972-08-01,7.584,6.582,128,"[80, 18, 10402]",en,0,0,103,International Films,Perry Henzell,"Jimmy Cliff, Janet Bartley, Carl Bradshaw, Ras Daniel Hartman, Basil Keane"
11713,tt0068767,Fist of Fury,精武門,1972-03-22,8.6442,7.225,1113,"[18, 28, 53]",zh,100000,100000000,108,"Orange Sky Golden Harvest, Concord Productions",Lo Wei,"Bruce Lee, Nora Miao, Maria Yi, James Tien Chun, Tien Feng"
9462,tt0068935,The Way of the Dragon,猛龍過江,1972-12-30,8.5317,7.392,1338,"[28, 80]",cn,130000,27000000,100,"Orange Sky Golden Harvest, Concord Productions",Bruce Lee,"Bruce Lee, Nora Miao, Chuck Norris, Wei Ping-Ao, Huang Tsung-Hsun"
1643,tt0070849,Last Tango in Paris,Ultimo tango a Parigi,1972-12-15,6.9259,6.9,1372,"[18, 10749]",it,1250000,36182181,129,"Les Productions Artistes Associés, PEA",Bernardo Bertolucci,"Marlon Brando, Maria Schneider, Maria Michi, Giovanna Galletti, Jean-Pierre Léaud"
1688,tt0068408,Conquest of the Planet of the Apes,Conquest of the Planet of the Apes,1972-06-29,7.3012,6.2,1124,"[28, 878]",en,1700000,9700000,88,"APJAC Productions, 20th Century Fox",J. Lee Thompson,"Roddy McDowall, Don Murray, Ricardo Montalban, Hari Rhodes, Severn Darden"
692,tt0069089,Pink Flamingos,Pink Flamingos,1972-03-17,6.574,6.129,588,"[35, 80]",en,12000,6000000,93,Dreamland,John Waters,"Divine, David Lochary, Mary Vivian Pearce, Mink Stole, Danny Mills"
593,tt0069293,Solaris,Солярис,1972-03-20,5.8987,7.8,1897,"[18, 878, 9648]",ru,0,0,167,"Unit Four, Creative Unit of Writers & Cinema Workers, Mosfilm",Andrei Tarkovsky,"Natalya Bondarchuk, Donatas Banionis, Jüri Järvet, Vladislav Dvorzhetsky, Mykola Hrynko"
10669,tt0068473,Deliverance,Deliverance,1972-08-18,6.3199,7.315,1871,"[18, 12, 53]",en,2000000,46122355,109,"Warner Bros. Pictures, Elmer Enterprises",John Boorman,"Jon Voight, Burt Reynolds, Ned Beatty, Ronny Cox, Ed Ramey"
44036,tt0068590,Fiorina the Cow,Fiorina la vacca,1972-09-10,5.4545,4.5,14,[35],it,0,0,96,Juma Film,Vittorio De Sisti,"Janet Ågren, Felice Andreasi, Ewa Aulin, Rodolfo Baldini, Mario Carotenuto"
257679,tt0067208,Dead Landscape,Holt vidék,1972-04-06,4.9076,6.667,6,[18],hu,0,0,95,Mafilm,István Gaál,"Mari Törőcsik, István Ferenczi, Irma Patkós, József Papp, István Szilágyi"
286594,tt0124191,Journey with Jacob,Utazás Jakabbal,1972-08-12,5.1672,9.0,1,[18],hu,0,0,82,"Budapest Játékfilmstúdió, Mafilm",Pál Gábor,"Péter Huszti, Ion Bog, Ildikó Bánsági, Éva Szabó, Györgyi Andai"
388850,tt0201817,Operación Alfa,Operación Alfa,1972-03-19,4.9585,6.75,4,"[28, 18, 53]",es,0,0,70,RN Productions,Enrique Urteaga,"Leonardo Perucci, Norman Day, Armando Fenoglio, Héctor Lillo, Enrique Madiña"
570501,tt3488434,Nights in the Boulevard,Körúti esték,1972-01-01,4.0807,6.25,8,[16],hu,0,0,9,Pannónia Filmstúdió,György Kovásznai,
365232,tt30745980,Chengkaman Maut,Chengkaman Maut,1972-01-01,4.6794,0.0,0,[28],en,0,0,0,,S. Sudarmaji,"Ed Osmera, Hussein Abu Hassan, Dinda Sumanteri, Tini Dahlan, Ahmad B"
10784,tt0068327,Cabaret,Cabaret,1972-02-13,4.9655,7.418,1007,"[10402, 10749, 18]",en,4600000,42800000,124,"Allied Artists Pictures, ABC Pictures, Bavaria Film",Bob Fosse,"Liza Minnelli, Michael York, Helmut Griem, Joel Grey, Fritz Wepper"
551,tt0069113,The Poseidon Adventure,The Poseidon Adventure,1972-12-01,5.7748,7.2,1058,"[12, 18, 53]",en,5000000,84563118,117,"Kent Productions, 20th Century Fox",Ronald Neame,"Gene Hackman, Ernest Borgnine, Stella Stevens, Shelley Winters, Jack Albertson"
4593,tt0068361,The Discreet Charm of the Bourgeoisie,Le Charme discret de la bourgeoisie,1972-09-15,5.6946,7.5,939,[35],fr,800000,103230,101,Greenwich Film Production,Luis Buñuel,"Fernando Rey, Delphine Seyrig, Paul Frankeur, Stéphane Audran, Bulle Ogier"
5916,tt0068638,The Getaway,The Getaway,1972-12-13,5.5153,7.147,690,"[28, 80, 18, 53]",en,3352254,36734619,123,"Foster-Brower Productions, First Artists, Solar Productions, National General Pictures, Tatiana Films",Sam Peckinpah,"Steve McQueen, Ali MacGraw, Ben Johnson, Sally Struthers, Al Lettieri"
2000,tt0068182,"Aguirre, the Wrath of God","Aguirre, der Zorn Gottes",1972-12-29,4.7619,7.447,1298,"[36, 12, 18]",de,370000,37041,95,"Werner Herzog Filmproduktion, HR",Werner Herzog,"Klaus Kinski, Helena Rojo, Del Negro, Ruy Guerra, Peter Berling"
11624,tt0068555,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972-08-06,4.7419,6.517,1017,[35],en,2000000,18016290,88,"United Artists, Jack Rollins & Charles H. Joffe Productions",Woody Allen,"Woody Allen, John Carradine, Lou Jacobi, Louise Lasser, Anthony Quayle"
365232,tt30745980,Chengkaman Maut,Chengkaman Maut,1972-01-01,4.6794,0.0,0,[28],en,0,0,0,,S. Sudarmaji,"Ed Osmera, Hussein Abu Hassan, Dinda Sumanteri, Tini Dahlan, Ahmad B"
573,tt0068611,Frenzy,Frenzy,1972-05-25,4.661,7.09,1053,"[80, 53, 27]",en,2000000,12600000,116,Universal Pictures UK,Alfred Hitchcock,"Jon Finch, Barry Foster, Barbara Leigh-Hunt, Anna Massey, Alec McCowen"
55783,tt0451930,Girl Boss Guerilla,女番長ゲリラ,1972-08-12,4.5052,6.0,28,[28],ja,0,0,84,Toei Company,Norifumi Suzuki,"Miki Sugimoto, Reiko Ike, Emi Jo, Linda Kimoto, Naomi Oka"
24559,tt0069280,Slaughterhouse-Five,Slaughterhouse-Five,1972-03-15,4.3449,6.506,265,"[18, 878, 10752]",en,3200000,0,100,"Universal Pictures, Vanadas Productions",George Roy Hill,"Michael Sacks, Ron Leibman, Eugene Roche, Sharon Gans, Valerie Perrine"
26119,tt0066907,Chato's Land,Chato's Land,1972-05-25,4.3046,6.541,171,[37],en,0,0,100,"Scimitar Films, United Artists",Michael Winner,"Charles Bronson, Jack Palance, James Whitmore, Simon Oakland, Ralph Waite"
