id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
901,tt0021749,City Lights,City Lights,1931-02-06,6.013,8.25,2540,"[35, 18, 10749]",en,1500000,4250000,87,Charles Chaplin Productions,Charlie Chaplin,"Charlie Chaplin, Virginia Cherrill, Florence Lee, Harry Myers, Al Ernest Garcia"
138,tt0021814,Dracula,Dracula,1931-02-12,7.9308,7.166,1411,[27],en,355000,700000,74,Universal Pictures,Tod Browning,"Bela Lugosi, Helen Chandler, David Manners, Dwight Frye, Edward Van Sloan"
832,tt0022100,M,M - Eine Stadt sucht einen Mörder,1931-05-11,6.4237,8.1,2539,"[18, 53, 80]",de,0,35274,110,Nero-Film AG,Fritz Lang,"Peter Lorre, Ellen Widmann, Inge Landgut, Otto Wernicke, Theodor Loos"
28257,tt0022111,The Maltese Falcon,The Maltese Falcon,1931-05-23,4.0926,6.409,55,"[9648, 80]",en,0,0,80,Warner Bros. Pictures,Roy Del Ruth,"Ricardo Cortez, Bebe Daniels, Dudley Digges, Una Merkel, Robert Elliott"
3035,tt0021884,Frankenstein,Frankenstein,1931-11-21,6.0743,7.467,1849,"[18, 27, 878]",en,291000,12000000,70,Universal Pictures,James Whale,"Colin Clive, Mae Clarke, John Boles, Boris Karloff, Edward Van Sloan"
443852,tt0196062,The Dream,Le rêve,1931-07-22,3.9196,10.0,1,[18],fr,0,0,73,Pathé-Natan,Jacques de Baroncelli,"Simone Genevois, Jaque Catelain, Charles le Bargy, Germaine Dermoz, Jean Joffre"
151590,tt0022453,Susan Lenox,Susan Lenox,1931-10-10,4.5578,6.143,21,"[18, 10749]",en,0,0,76,Metro-Goldwyn-Mayer,Robert Z. Leonard,"Greta Garbo, Clark Gable, Jean Hersholt, John Miljan, Alan Hale"
1314167,,Melbourne Today,Melbourne Today,1931-01-01,3.4654,0.0,0,[99],en,0,0,9,"Efftee Film Productions, National Film and Sound Archive of Australia (NFSA)",F.W. Thring,Norman Campbell
389615,tt0021892,The forest girl,Die Försterchristl,1931-02-03,2.8046,10.0,1,[18],de,0,0,90,Transozean Film GmbH,Frederic Zelnik,"Irene Eisinger, Paul Richter, Oskar Karlweis, Tibor von Halmay, Adele Sandrock"
27899,tt0021079,Little Caesar,Little Caesar,1931-01-25,3.212,6.861,310,"[18, 80, 28]",en,281000,752000,78,"First National Pictures, Warner Bros. Pictures",Mervyn LeRoy,"Edward G. Robinson, Douglas Fairbanks Jr., Glenda Farrell, William Collier Jr., Sidney Blackmer"
144875,tt0022141,Méphisto,Méphisto,1931-04-17,3.1162,6.6,5,[18],fr,0,0,164,Les Films Osso,"Georges Vinter, Henri Debain","Jean Gabin, René Navarre, Janine Ronceray, Viviane Elder, Lucien Callamand"
3019,tt0022835,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,1931-12-24,3.5979,7.22,338,"[27, 878, 18]",en,535000,1300000,96,Paramount Pictures,Rouben Mamoulian,"Fredric March, Miriam Hopkins, Rose Hobart, Holmes Herbert, Halliwell Hobbes"
486221,tt0021960,Help! Raid!,Hilfe! Überfall!,1931-10-27,2.5716,10.0,1,[18],de,0,0,0,,Johannes Meyer,"Hans Stüwe, Hans Brausewetter, Gerda Maurus, Veit Harlan, Ludwig Stössel"
257427,tt0022274,Playing at Politics,Politiquerías,1931-05-01,2.5643,7.0,9,[35],es,0,0,56,Hal Roach Studios,James W. Horne,"Stan Laurel, Oliver Hardy, Enrique Acosta, Hadji Ali, María Calvo"
17687,tt0022286,The Public Enemy,The Public Enemy,1931-04-23,4.3288,7.249,401,"[80, 18]",en,151000,557000,84,"The Vitaphone Corporation, Warner Bros. Pictures",William A. Wellman,"James Cagney, Jean Harlow, Edward Woods, Joan Blondell, Donald Cook"
35545,tt0023196,Mata Hari,Mata Hari,1931-12-26,3.0548,6.2,63,"[80, 18, 10749]",en,558000,2227000,89,Metro-Goldwyn-Mayer,George Fitzmaurice,"Greta Garbo, Ramon Novarro, Lionel Barrymore, Lewis Stone, C. Henry Gordon"
314886,tt0166088,Azaïs,Azaïs,1931-05-22,2.8848,7.0,1,[],fr,0,0,102,,René Hervil,"Max Dearly, Simone Rouvière, Jeanne Saint-Bonnet, Pierre Stéphen, Gaston Dupray"
467129,tt0130620,Diggers,Diggers,1931-11-05,2.6963,7.0,2,[35],en,0,0,61,Efftee Film Productions,F.W. Thring,"Pat Hanna, George Moon, Joe Valli, Norman French, Edmund Warrington"
1166036,tt0924241,Krwawy wschód,Krwawy wschód,1931-10-08,2.7609,0.0,0,[18],pl,0,0,0,,Jan Nowina-Przybylski,"Mieczysław Cybulski, Tadeusz Ordeyg, Ola Obarska, Emma Szabranska"
375282,tt0022251,Pardon Us,Pardon Us,1931-08-15,2.5478,6.447,94,[35],en,0,0,68,Hal Roach Studios,James Parrott,"Stan Laurel, Oliver Hardy, June Marlowe, Wilfred Lucas, James Finlayson"
115195,tt0132014,The Chiselers,Les Carottiers,1931-02-07,2.5932,6.833,6,[35],fr,0,0,62,Hal Roach Studios,James W. Horne,"Stan Laurel, Oliver Hardy, Anita Garvin, Germaine De Neel, Charlie Hall"
48905,tt0022238,Our Wife,Our Wife,1931-05-16,2.593,7.087,46,[35],en,0,0,21,Hal Roach Studios,James W. Horne,"Stan Laurel, Oliver Hardy, Babe London, James Finlayson, Ben Turpin"
