id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
19,tt0017136,Metropolis,Metropolis,1927-01-10,8.5936,8.085,3199,"[18, 878]",de,5300000,1350322,148,UFA,Fritz Lang,"Gustav Fröhlich, Brigitte Helm, Alfred Abel, Rudolf Klein-Rogge, Theodor Loos"
631,tt0018455,Sunrise: A Song of Two Humans,Sunrise: A Song of Two Humans,1927-11-04,4.9588,7.809,929,"[18, 10749]",en,0,1636000,94,Fox Film Corporation,F. W. Murnau,"George O'Brien, Janet Gaynor, Margaret Livingston, Bodil Rosing, J. Farrell MacDonald"
28966,tt0018578,Wings,Wings,1927-08-12,4.2073,7.234,344,"[18, 28, 10752, 10749]",en,2000000,3600000,144,Paramount Famous Lasky Corporation,William A. Wellman,"Clara Bow, Charles 'Buddy' Rogers, Richard Arlen, Jobyna Ralston, El Brendel"
189854,tt0017618,All Wet,All Wet,1927-10-31,5.5286,6.128,43,"[16, 35]",en,0,0,7,Walt Disney Studio,"Walt Disney, Ub Iwerks",
234273,tt0017045,The Kreutzer Sonata,Kreutzerova sonáta,1927-02-25,3.4875,8.0,1,[18],cs,0,0,68,,Gustav Machatý,"Eva Byronová, Jan W. Speerger, Miroslav Kryštof-Kutina, Saša Dobrovolná, Máňa Ženíšková"
344460,tt0165908,The Old Man Bezousek,Pantáta Bezoušek,1927-01-14,3.5647,8.0,1,[35],cs,0,0,0,Universal-Film,Karel Lamač,"Josef Rovenský, Theodor Pištěk, Božena Svobodová, Jaroslav Hurt, Anny Ondra"
368492,tt0250247,Battalion,Batalion,1927-12-25,2.8605,6.438,8,[18],cs,0,0,78,,Přemysl Pražský,"Karel Hašler, Bronislava Livia, Vladimír Pospíšil-Born, Karel Noll, Eman Fiala"
42508,tt0135652,Siren of the Tropics,La Sirène des tropiques,1927-12-30,3.1211,5.538,13,"[10402, 18]",fr,0,0,86,La Centrale Cinématographique,"Mario Nalpas, Henri Étiévant","Josephine Baker, Pierre Batcheff, Régina Dalthy, Regina Thomas, Georges Melchior"
106555,tt0018509,Trolley Troubles,Trolley Troubles,1927-09-05,4.0819,6.377,57,"[16, 35]",en,0,0,6,Walt Disney Studio,Walt Disney,
42536,tt0018192,Napoleon,Napoléon,1927-01-10,3.3017,7.8,227,"[18, 36, 10752]",fr,0,39448,330,"Société Westi, Ciné France, Films Abel Gance, Isepa-Wengeroff Film, Pathé Consortium Cinéma, Société générale des films",Abel Gance,"Albert Dieudonné, Nicolas Roudenko, Edmond van Daële, Alexandre Koubitzky, Antonin Artaud"
2760,tt0017075,The Lodger: A Story of the London Fog,The Lodger: A Story of the London Fog,1927-02-14,3.2161,7.16,356,"[80, 53, 9648]",en,14670,83568,91,"Carlyle Blackwell Productions, Gainsborough Pictures",Alfred Hitchcock,"Ivor Novello, Marie Ault, Arthur Chesney, June Tripp, Malcolm Keen"
939,tt0018037,The Jazz Singer,The Jazz Singer,1927-10-06,3.702,6.104,259,"[18, 10402]",en,422000,2600000,96,"Warner Bros. Pictures, The Vitaphone Corporation",Alan Crosland,"Al Jolson, May McAvoy, Warner Oland, Eugenie Besserer, Otto Lederer"
1151849,tt0319143,Carry On!,Carry On!,1927-12-02,2.358,9.0,1,[10752],en,0,0,86,Britannia Films,Dinah Shurey,"Moore Marriott, Trilby Clark, Alf Goddard, Johnny Butt, Mickey Brantford"
285965,tt0827745,Promised Land,Ziemia obiecana,1927-01-02,2.8913,5.0,1,[18],pl,0,0,0,Sfinks,"Zbigniew Gniazdowski, Aleksander Hertz","Jadwiga Smosarska, Kazimierz Junosza-Stepowski, Antoni Rózanski, Stanislaw Gruszczynski, Władysław Grabowski"
727801,,A Flower of Passion,花國大總統,1927-01-01,2.5187,0.0,0,[],zh,0,0,0,,Weitao Zhang,"Nai-Mei Yang, Kongkong Zhou, Wang Xieyan, Fuyao Lu, Xiuying Zhu"
49633,tt0018054,The King of Kings,The King of Kings,1927-04-19,3.0441,6.4,68,"[18, 36]",en,1265284,2641687,155,DeMille Pictures Corporation,Cecil B. DeMille,"H.B. Warner, Dorothy Cumming, Ernest Torrence, Joseph Schildkraut, James Neill"
691653,tt1057877,Babinský,Babinský,1927-04-29,2.5384,0.0,0,"[18, 10749]",cs,0,0,0,Favoritfilm,"V. Ch. Vladimírov, Josef Brabec","V. Ch. Vladimírov, Suzanne Marwille, Josef Oliak, Vladimír Majer, Gleb Glebov"
1640078,tt0017981,Her Indiscretion,Her Indiscretion,1927-01-06,2.332,8.0,1,[],en,0,0,64,Long Island Cinema,Kenneth O'Hara,"Mahlon Hamilton, May Allison, Lawford Davidson, Fay Marbe, William Calhoun"
321505,tt0018032,The Isle of Sunken Gold,The Isle of Sunken Gold,1927-08-31,2.3482,10.0,1,[12],en,0,0,150,Mascot Pictures,Harry S. Webb,"Anita Stewart, Bruce Gordon, Jack Pierce, Duke Kahanamoku, Evangeline Russell"
284966,tt0017956,Gun Gospel,Gun Gospel,1927-11-06,2.1715,10.0,1,[37],en,0,0,60,Charles R. Rogers Productions,Harry Joe Brown,"Ken Maynard, Virginia Brown Faire, J.P. McGowan, Slim Whitaker, Romaine Fielding"
1004803,tt0018121,Luis Pardo,Luis Pardo,1927-01-01,2.4673,6.5,2,[18],es,0,0,48,Villaneuva Films,Enrique Cornejo Villanueva,"Enrique Cornejo Villanueva, Teresa Arce, Carmela Cáceres, Sara Wernicke, Federico de las Casas"
857209,,The Hunter's Legend,田七郎,1927-01-01,2.3595,0.0,0,[],zh,0,0,0,,Shichuan Zhang,"Lina Li, Shi-Yuan Li, Huichong Zhang, Meng-Shi Wang"
483846,,Cement,Цемент,1927-12-01,2.3197,0.0,0,"[18, 36]",uk,0,0,10,VUFKU,Vladimir Vilner,"Heiri Emirzade, N. Bogdanova, Aleksandr Dolinin, Mili Taut-Korso, Ivan Grankin"
27503,tt0018528,The Unknown,The Unknown,1927-05-29,2.3167,7.553,219,"[18, 53, 10749, 27]",en,217000,847000,68,Metro-Goldwyn-Mayer,Tod Browning,"Lon Chaney, Norman Kerry, Joan Crawford, Nick De Ruiz, John George"
1164214,tt0924292,Ryngraf,Ryngraf,1927-01-01,2.3025,0.0,0,[],pl,0,0,0,Centrofilm,Kazimierz Czynski,"Nina Swierczewska, Jane Dalmen, Tadeusz Ordeyg, Aniela Pomian, Jerzy Jabłoński"
1639301,tt0156969,Roarin' Broncs,Roarin' Broncs,1927-11-27,2.2989,8.0,1,"[18, 37]",en,0,0,50,Action Pictures,Richard Thorpe,"Jay Wilsey, Ann McKay, Harry Todd, Lafe McKee, George Magrill"
119033,tt0413059,Nothing Doing,Nothing Doing,1927-07-11,2.2762,7.667,3,[35],en,0,0,20,Bowers Comedy Corporation,"Charles R. Bowers, Harold L. Muller",Charles R. Bowers
1600833,tt0017617,All Aboard,All Aboard,1927-05-01,2.2333,10.0,1,"[35, 10749]",en,0,0,66,B & H Enterprises,Charles Hines,"Johnny Hines, Edna Murphy, Dot Farley, Henry A. Barrows, Frank Hagney"
1547416,,Dans,Dans,1927-01-01,2.1958,0.0,0,[],xx,0,0,3,,Ruth Hanson,
1164205,tt0884129,Maraton polski,Maraton polski,1927-01-01,2.1937,0.0,0,[],pl,0,0,0,Klio-Film,Wiktor Biegański,"Mieczysław Cybulski, Wanda Smosarska, Jerzy Kobusz"
595396,tt0018407,Simple Sis,Simple Sis,1927-06-01,2.168,9.0,1,"[35, 18]",en,0,0,70,Warner Bros. Pictures,Herman C. Raymaker,"Louise Fazenda, Clyde Cook, Myrna Loy, William Demarest, Billy Kent Schaefer"
1639308,tt0018512,Turkish Delight,Turkish Delight,1927-10-18,2.1353,8.0,1,[35],en,0,0,60,DeMille Pictures Corporation,Paul Sloane,"Julia Faye, Rudolph Schildkraut, Kenneth Thomson, Louis Natheaux, May Robson"
872164,tt0017906,French Dressing,French Dressing,1927-12-10,2.1282,3.667,3,"[35, 10749]",en,0,0,70,First National Pictures,Allan Dwan,"H.B. Warner, Lois Wilson, Clive Brook, Lilyan Tashman, Hedda Hopper"
893690,tt0018423,Soft Cushions,Soft Cushions,1927-08-27,2.0822,7.0,1,"[12, 35]",en,0,0,70,Paramount Famous Lasky Corporation,Edward F. Cline,"Douglas MacLean, Sue Carol, Richard Carle, Russ Powell, Frank Leigh"
1198391,tt0018450,Stranded,Stranded,1927-08-15,2.0719,10.0,1,"[18, 10749]",en,0,0,63,Sterling Pictures,Phil Rosen,"Shirley Mason, William Collier Jr., John Miljan, Florence Turner, Gale Henry"
1549818,,Cup of Tea,Чашка чая,1927-01-01,2.0717,0.0,0,[18],ru,0,0,0,Sovkino,Mykola Shpykovskyi,"Igor Ilyinsky, Nina Li, Ivan Lagutin, Yakov Lents, Dora Feller-Shpykovska"
1639326,tt0164892,Skedaddle Gold,Skedaddle Gold,1927-07-31,2.0581,8.0,1,"[18, 37]",en,0,0,50,Action Pictures,Richard Thorpe,"Hal Taliaferro, Betty Baker, Bob Burns, George F. Marion, Harry Todd"
291762,tt0759650,Prelude,Prelude,1927-07-01,2.05,6.7,9,[27],en,0,0,7,"Castleton Knight, BFI",Castleton Knight,Castleton Knight
699621,tt0017818,Don Mike,Don Mike,1927-01-25,2.0395,7.0,1,"[10749, 37]",en,0,0,60,"Film Booking Offices of America (FBO), Robertson-Cole Pictures Corporation",Lloyd Ingraham,"Fred Thomson, Ruth Clifford, Noah Young, Albert Prisco, William Courtright"
189671,tt0018290,Prostitute,Проститутка,1927-03-15,2.0002,4.3,10,[18],ru,0,0,77,Belgoskino,Oleg Frelikh,"Vera Orlova, Vasili Yaroslavtsev, Elisaveta Yarosh, Olga Bonus, Ivan Lagutin"
419514,tt0249819,Muraliwala,मुरली वाला,1927-10-04,1.9662,9.0,1,[],hi,0,0,44,,Baburao Painter,"Sushila Devi, Lalji Gokhale, Bal Gajbar, Shantaram Rajaram Vankudre, Madhusudan"
189776,tt1003434,Double Trouble,Double Trouble,1927-04-28,1.9551,0.0,0,[35],en,0,0,20,Snub Pollard Comedies,James D. Davis,"Harry 'Snub' Pollard, Marvin Loback, Harry Martell, Jack 'Tiny' Lipson, Jean Douglas"
699293,tt0017722,Buttons,Buttons,1927-12-24,2.1394,3.667,3,[18],xx,0,0,70,Metro-Goldwyn-Mayer,George W. Hill,"Jackie Coogan, Lars Hanson, Gertrude Olmstead, Roy D'Arcy, Polly Moran"
553149,tt0138573,Love,Liebe,1927-04-01,1.7349,8.0,2,[18],de,0,0,106,Phoebus-Film,Paul Czinner,"Elisabeth Bergner, Agnes Esterhazy, Elza Temary, Olga Engl, Else Heller"
