id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
557,tt0145487,Spider-Man,Spider-Man,2002-05-01,46.3725,7.355,21430,"[28, 878]",en,139000000,821708551,121,"Marvel Enterprises, Laura Ziskin Productions, Columbia Pictures",Sam Raimi,"Tobey Maguire, Willem Dafoe, Kirsten Dunst, James Franco, Cliff Robertson"
672,tt0295297,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,2002-11-13,44.0376,7.7,24077,"[12, 14]",en,100000000,876688482,161,"Warner Bros. Pictures, Heyday Films, 1492 Pictures, MIRACLE Productions",Chris Columbus,"Daniel Radcliffe, Rupert Grint, Emma Watson, Kenneth Branagh, Toby Jones"
121,tt0167261,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,2002-12-18,36.1413,8.429,24571,"[12, 14, 28]",en,79000000,926287400,179,"New Line Cinema, WingNut Films, The Saul Zaentz Company",Peter Jackson,"Elijah Wood, Ian McKellen, Viggo Mortensen, Sean Astin, Andy Serkis"
425,tt0268380,Ice Age,Ice Age,2002-03-14,28.6011,7.385,14626,"[16, 35, 10751, 12]",en,59000000,383257136,81,"Blue Sky Studios, 20th Century Fox",Chris Wedge,"Ray Romano, John Leguizamo, Denis Leary, Goran Višnjić, Jack Black"
170,tt0289043,28 Days Later,28 Days Later,2002-10-31,24.9571,7.246,8868,"[27, 53, 878]",en,8000000,82784517,113,DNA Films,Danny Boyle,"Cillian Murphy, Naomie Harris, Brendan Gleeson, Megan Burns, Christopher Eccleston"
640,tt0264464,Catch Me If You Can,Catch Me If You Can,2002-12-16,27.0527,7.978,17556,"[18, 80]",en,52000000,352114312,141,"Kemp Company, Splendid Pictures, DreamWorks Pictures, Parkes+MacDonald Production",Steven Spielberg,"Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye"
423,tt0253474,The Pianist,The Pianist,2002-09-17,24.2166,8.4,10442,"[18, 10752]",en,35000000,120098945,150,"R.P. Productions, Heritage Films, Studio Babelsberg, Runteam, StudioCanal",Roman Polanski,"Adrien Brody, Thomas Kretschmann, Frank Finlay, Maureen Lipman, Emilia Fox"
11544,tt0275847,Lilo & Stitch,Lilo & Stitch,2002-06-21,25.9839,7.559,7244,"[16, 10751, 35, 878]",en,80000000,273144151,85,Walt Disney Pictures,"Chris Sanders, Dean DeBlois","Daveigh Chase, Chris Sanders, Tia Carrere, David Ogden Stiers, Kevin McDonald"
598,tt0317248,City of God,Cidade de Deus,2002-08-30,18.8677,8.427,8446,"[18, 80]",pt,3300000,30641770,129,"O2 Filmes, VideoFilmes, Wild Bunch, Hank Levine Film & Music, Globo Filmes, Lumière",Fernando Meirelles,"Alexandre Rodrigues, Leandro Firmino, Phellipe Haagensen, Douglas Silva, Jonathan Haagensen"
9016,tt0133240,Treasure Planet,Treasure Planet,2002-11-26,20.6062,7.578,4728,"[878, 12, 16, 10751, 14]",en,140000000,109578115,96,Walt Disney Pictures,"John Musker, Ron Clements","Joseph Gordon-Levitt, Brian Murray, Emma Thompson, David Hyde Pierce, Martin Short"
2251,tt0250797,Unfaithful,Unfaithful,2002-05-10,19.9655,6.726,1796,"[53, 18, 10749]",en,50000000,119137784,124,"Fox 2000 Pictures, Regency Enterprises, Epsilon Motion Pictures, Unfaithful Filmproduktion",Adrian Lyne,"Diane Lane, Richard Gere, Olivier Martinez, Erik Per Sullivan, Željko Ivanek"
