id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
111,tt0086250,Scarface,Scarface,1983-12-09,29.4495,8.152,13425,"[28, 80, 18]",en,25000000,66023329,170,"Universal Pictures, Martin Bregman Productions",Brian De Palma,"Al Pacino, Steven Bauer, Michelle Pfeiffer, Mary Elizabeth Mastrantonio, Robert Loggia"
1892,tt0086190,Return of the Jedi,Return of the Jedi,1983-05-25,16.5792,7.911,17308,"[12, 28, 878]",en,32350000,572700000,132,Lucasfilm Ltd.,Richard Marquand,"Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams, Anthony Daniels"
764,tt0083907,The Evil Dead,The Evil Dead,1983-01-16,15.0268,7.262,4717,[27],en,350000,29400000,85,Renaissance Pictures,Sam Raimi,"Bruce Campbell, Ellen Sandweiss, Richard DeManincor, Betsy Baker, Theresa Tilly"
1621,tt0086465,Trading Places,Trading Places,1983-06-07,12.1549,7.232,3768,[35],en,15000000,90404800,116,"Cinema Group Ventures, Paramount Pictures",John Landis,"Dan Aykroyd, Eddie Murphy, Ralph Bellamy, Don Ameche, Denholm Elliott"
36670,tt0086006,Never Say Never Again,Never Say Never Again,1983-10-07,9.9556,6.085,1680,"[12, 28, 53]",en,36000000,160000000,134,"TaliaFilm II Productions, Woodcote",Irvin Kershner,"Sean Connery, Klaus Maria Brandauer, Max von Sydow, Barbara Carrera, Kim Basinger"
227,tt0086066,The Outsiders,The Outsiders,1983-03-25,9.5089,7.168,1613,"[80, 18]",en,10000000,33697647,91,American Zoetrope,Francis Ford Coppola,"C. Thomas Howell, Matt Dillon, Ralph Macchio, Patrick Swayze, Rob Lowe"
28468,tt0085328,The Key,La chiave,1983-10-19,9.3441,6.0,456,"[18, 10749]",it,0,0,110,"Selenia Cinematografica, International Video Service, San Francisco Film",Tinto Brass,"Stefania Sandrelli, Frank Finlay, Franco Branciaroli, Barbara Cupisti, Armando Marra"
860,tt0086567,WarGames,WarGames,1983-06-03,9.1048,7.073,2252,"[18, 878, 53]",en,12000000,124600000,114,"Sherwood Productions, United Artists",John Badham,"Matthew Broderick, Dabney Coleman, John Wood, Ally Sheedy, Barry Corbin"
14813,tt0085936,Mickey's Christmas Carol,Mickey's Christmas Carol,1983-10-19,9.0619,7.7,1003,"[10751, 16]",en,3000000,21000000,25,"Walt Disney Pictures, Walt Disney Productions",Burny Mattinson,"Alan Young, Wayne Allwine, Clarence Nash, Hal Smith, Will Ryan"
700,tt0086034,Octopussy,Octopussy,1983-06-05,8.8865,6.362,2291,"[12, 28, 53]",en,27500000,187500000,131,EON Productions,John Glen,"Roger Moore, Maud Adams, Louis Jourdan, Kristina Wayborn, Kabir Bedi"
21519,tt0085127,Project A,A計劃,1983-12-22,8.5874,7.271,588,"[28, 12, 35]",cn,0,18044470,105,"Paragon Films, Authority Films Ltd., Orange Sky Golden Harvest",Jackie Chan,"Jackie Chan, Sammo Kam-Bo Hung, Yuen Biao, Dick Wei, Mars"
837,tt0086541,Videodrome,Videodrome,1983-02-04,8.3978,7.249,2565,"[27, 878, 9648]",en,5952000,2120439,88,Filmplan International,David Cronenberg,"James Woods, Debbie Harry, Sonja Smits, Peter Dvorsky, Leslie Carlson"
849,tt0085811,Krull,Krull,1983-07-29,8.2343,6.061,647,"[28, 12, 14, 878]",en,27000000,16916617,121,"Barclays Mercantile Industrial Finance, Columbia Pictures",Peter Yates,"Ken Marshall, Lysette Anthony, Freddie Jones, Francesca Annis, Alun Armstrong"
9346,tt0086200,Risky Business,Risky Business,1983-08-05,8.1194,6.583,1523,"[10749, 35, 18]",en,6200000,63541777,98,"Geffen Pictures, The Steve Tisch Company, Jon Avent Productions",Paul Brickman,"Tom Cruise, Rebecca De Mornay, Joe Pantoliano, Richard Masur, Bronson Pinchot"
11153,tt0085995,National Lampoon's Vacation,National Lampoon's Vacation,1983-07-29,8.0859,7.112,1805,"[35, 12]",en,15000000,61418063,99,Warner Bros. Pictures,Harold Ramis,"Chevy Chase, Beverly D'Angelo, Anthony Michael Hall, Imogene Coca, Randy Quaid"
9531,tt0086393,Superman III,Superman III,1983-06-17,7.8354,5.509,1944,"[35, 878, 28, 12]",en,39000000,80250623,125,"Dovemead Films, Alexander and Ilya Salkind Productions",Richard Lester,"Christopher Reeve, Richard Pryor, Annette O'Toole, Robert Vaughn, Annie Ross"
1431529,tt0326520,Box of Treasures,Box of Treasures,1983-01-01,7.8324,9.0,1,[99],en,0,0,28,"Chuck Olin Associates, Inc.",Chuck Olin,Robert Joseph
11336,tt0085407,The Dead Zone,The Dead Zone,1983-10-21,7.5613,7.012,1900,"[53, 27, 878]",en,10000000,20766616,103,"The De Laurentiis Company, Lorimar Motion Pictures",David Cronenberg,"Christopher Walken, Brooke Adams, Tom Skerritt, Herbert Lom, Anthony Zerbe"
17692,tt0085750,Jaws 3-D,Jaws 3-D,1983-07-22,7.3516,4.471,1450,"[53, 27]",en,20500000,87987056,98,"MCA  Theatricals, Universal Pictures, Alan Landsburg Productions",Joe Alves,"Dennis Quaid, Bess Armstrong, Simon MacCorkindale, Louis Gossett Jr., John Putch"
232,tt0086216,Rumble Fish,Rumble Fish,1983-10-09,7.0211,6.965,785,"[80, 18, 10749]",en,10000000,2494480,94,"American Zoetrope, Hotweather Films",Francis Ford Coppola,"Matt Dillon, Mickey Rourke, Diane Lane, Dennis Hopper, Diana Scarwid"
8769,tt0085333,Christine,Christine,1983-12-09,6.3846,6.9,2323,[27],en,9700000,21200000,110,"Columbia Pictures, Polar Film",John Carpenter,"Keith Gordon, John Stockwell, Alexandra Paul, Robert Prosky, Harry Dean Stanton"
10650,tt0086383,Sudden Impact,Sudden Impact,1983-12-08,6.5742,6.55,1039,"[53, 80, 28, 18]",en,22000000,150000000,117,"Warner Bros. Pictures, Malpaso Productions",Clint Eastwood,"Clint Eastwood, Sondra Locke, Pat Hingle, Bradford Dillman, Paul Drake"
232,tt0086216,Rumble Fish,Rumble Fish,1983-10-09,7.0211,6.965,785,"[80, 18, 10749]",en,10000000,2494480,94,"American Zoetrope, Hotweather Films",Francis Ford Coppola,"Matt Dillon, Mickey Rourke, Diane Lane, Dennis Hopper, Diana Scarwid"
535,tt0085549,Flashdance,Flashdance,1983-04-14,6.1881,6.491,1657,"[18, 10749]",en,7000000,201521203,95,"Paramount Pictures, Don Simpson/Jerry Bruckheimer Films, The Guber-Peters Company, Polygram Pictures",Adrian Lyne,"Jennifer Beals, Michael Nouri, Sunny Johnson, Kyle T. Heffner, Cynthia Rhodes"
11948,tt0085933,"Merry Christmas, Mr. Lawrence",戦場のメリークリスマス,1983-05-28,6.0425,7.3,546,"[18, 36, 10752]",ja,0,2306560,124,"Recorded Picture Company, National Film Trustee Company, Antares-Nova, Oshima Productions, Broadbank Investments, Asahi Broadcasting Corporation",Nagisa Ōshima,"David Bowie, Tom Conti, Ryuichi Sakamoto, Takeshi Kitano, Jack Thompson"
9549,tt0086197,The Right Stuff,The Right Stuff,1983-10-20,6.1622,7.41,1006,"[18, 36]",en,27000000,21500000,193,"The Ladd Company, Winkler Films",Philip Kaufman,"Sam Shepard, Scott Glenn, Ed Harris, Dennis Quaid, Fred Ward"
390850,tt0177994,Pócspetri,Pócspetri,1983-04-01,5.6769,6.75,4,[99],hu,0,0,190,,Judit Ember,
11654,tt0085701,The Hunger,The Hunger,1983-04-29,6.4972,6.65,677,"[27, 18]",en,10000000,10200000,97,"Metro-Goldwyn-Mayer, The Richard Shepherd Company",Tony Scott,"Catherine Deneuve, David Bowie, Susan Sarandon, Cliff DeYoung, Beth Ehlers"
10576,tt0086154,Psycho II,Psycho II,1983-06-03,6.5911,6.505,764,"[27, 9648, 53]",en,5000000,34725000,113,"Universal Pictures, Oak",Richard Franklin,"Anthony Perkins, Meg Tilly, Vera Miles, Robert Loggia, Dennis Franz"
15301,tt0086491,Twilight Zone: The Movie,Twilight Zone: The Movie,1983-06-24,6.7388,6.489,846,"[27, 14, 878]",en,10000000,29450920,101,"Warner Bros. Pictures, Amblin Entertainment","John Landis, Joe Dante, Steven Spielberg, George Miller","Dan Aykroyd, Albert Brooks, Scatman Crothers, John Lithgow, Vic Morrow"
850,tt0085334,A Christmas Story,A Christmas Story,1983-11-18,5.4557,7.237,1467,"[35, 10751]",en,3300000,20700000,93,Metro-Goldwyn-Mayer,Bob Clark,"Melinda Dillon, Darren McGavin, Peter Billingsley, Jean Shepherd, Ian Petrella"
42113,tt0084390,The Ballad of Narayama,楢山節考,1983-04-29,4.9354,7.5,210,[18],ja,0,0,130,Toei Company,Shōhei Imamura,"Ken Ogata, Sumiko Sakamoto, Tonpei Hidari, Aki Takejo, Shoichi Ozawa"
4543,tt0085959,Monty Python's The Meaning of Life,Monty Python's The Meaning of Life,1983-03-31,5.7554,7.309,2176,[35],en,9000000,42749697,107,"Celandine Films, The Monty Python Partnership",Terry Jones,"Terry Gilliam, Graham Chapman, John Cleese, Eric Idle, Terry Jones"
