id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
694,tt0081505,The Shining,The Shining,1980-05-23,27.9016,8.2,19374,"[27, 53]",en,19000000,50312025,144,"Warner Bros. Pictures, Peregrine, Hawk Films, The Producer Circle Co.",Stanley Kubrick,"Jack Nicholson, Shelley Duvall, Danny Lloyd, Scatman Crothers, Barry Nelson"
1891,tt0080684,The Empire Strikes Back,The Empire Strikes Back,1980-05-20,18.7744,8.393,18852,"[12, 28, 878]",en,18000000,538400000,124,Lucasfilm Ltd.,Irvin Kershner,"Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams, Anthony Daniels"
813,tt0080339,Airplane!,Airplane!,1980-06-27,17.3246,7.303,5252,[35],en,3500000,83453539,88,"Paramount Pictures, Howard W. Koch Productions","Jim Abrahams, David Zucker, Jerry Zucker","Robert Hays, Julie Hagerty, Leslie Nielsen, Kareem Abdul-Jabbar, Lloyd Bridges"
8689,tt0078935,Cannibal Holocaust,Cannibal Holocaust,1980-02-07,15.7159,6.263,1938,[27],it,100000,2000000,96,"F.D. Cinematografica, Bolivariana Films, United Artists Europa, Transcontinental Films",Ruggero Deodato,"Robert Kerman, Francesca Ciardi, Perry Pirkanen, Luca Barbareschi, Salvatore Basile"
220281,tt0085596,Giselle,Giselle,1980-03-05,13.0692,4.5,13,"[18, 10749, 53]",pt,0,0,90,Vidya Produções Cinematográficas,Victor di Mello,"Alba Valeria, Carlo Mossy, Maria Lúcia Dahl, Nildo Parente, Ricardo Faria"
5689,tt0080453,The Blue Lagoon,The Blue Lagoon,1980-07-05,12.3758,6.135,2088,"[12, 18, 10749]",en,4500000,58853106,104,Columbia Pictures,Randal Kleiser,"Brooke Shields, Christopher Atkins, Leo McKern, William Daniels, Jeffrey Kleiser"
1955,tt0080678,The Elephant Man,The Elephant Man,1980-10-09,11.5678,8.053,4054,"[18, 36]",en,5000000,26000000,124,Brooksfilms,David Lynch,"Anthony Hopkins, John Hurt, Anne Bancroft, John Gielgud, Wendy Hiller"
4488,tt0080761,Friday the 13th,Friday the 13th,1980-05-09,11.4539,6.404,3454,[27],en,550000,39925100,95,"Sean S. Cunningham Films, Georgetown Productions",Sean S. Cunningham,"Adrienne King, Betsy Palmer, Kevin Bacon, Jeannine Taylor, Harry Crosby"
8393,tt0080801,The Gods Must Be Crazy,The Gods Must Be Crazy,1980-09-10,11.4064,7.281,1367,"[28, 35]",en,5000000,200000000,109,"CAT Films, Mimosa Films",Jamie Uys,"Marius Weyers, Sandra Prinsloo, N!xau, Louw Verwey, Michael Thys"
1578,tt0081398,Raging Bull,Raging Bull,1980-11-14,10.5528,7.896,4887,"[18, 36]",en,18000000,23380203,129,"United Artists, Winkler Films",Martin Scorsese,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent, Nicholas Colasanto"
8536,tt0081573,Superman II,Superman II,1980-12-04,10.5493,6.756,2613,"[878, 28, 12]",en,54000000,216385706,127,"Dovemead Films, Alexander and Ilya Salkind Productions, International Film Production",Richard Lester,"Christopher Reeve, Margot Kidder, Terence Stamp, Sarah Douglas, Jack O'Halloran"
525,tt0080455,The Blues Brothers,The Blues Brothers,1980-06-16,9.9318,7.717,4670,"[10402, 35, 80]",en,27000000,115229890,133,Universal Pictures,John Landis,"John Belushi, Dan Aykroyd, James Brown, Cab Calloway, Ray Charles"
28322,tt0080075,Madness,Vacanze per un massacro,1980-03-20,9.3812,5.2,35,"[53, 28, 80]",it,0,0,89,Midia Cinematografica,Fernando Di Leo,"Joe Dallesandro, Patrizia Behn, Gianni Macchia, Lorraine De Selle, Omero Capanna"
16619,tt0081283,Ordinary People,Ordinary People,1980-09-19,9.096,7.444,722,[18],en,6000000,54766923,124,"Paramount Pictures, Wildwood Enterprises",Robert Redford,"Donald Sutherland, Mary Tyler Moore, Judd Hirsch, Timothy Hutton, M. Emmet Walsh"
19494,tt0080319,Nine to Five,Nine to Five,1980-12-18,7.9414,6.98,594,[35],en,10000000,103300000,110,"IPC Films, 20th Century Fox",Colin Higgins,"Jane Fonda, Lily Tomlin, Dolly Parton, Dabney Coleman, Sterling Hayden"
790,tt0080749,The Fog,The Fog,1980-02-01,7.9178,6.741,1809,[27],en,1000000,21448830,90,"AVCO Embassy Pictures, EDI, Debra Hill Productions",John Carpenter,"Adrienne Barbeau, Tom Atkins, Jamie Lee Curtis, Hal Holbrook, Janet Leigh"
3604,tt0080745,Flash Gordon,Flash Gordon,1980-12-05,7.8005,6.3,1136,"[878, 12, 28, 10751]",en,35000000,27100000,111,"Starling Films, Universal Pictures, Famous Films Productions, Flash Gordon Productions, DDL Cinematografica",Mike Hodges,"Sam J. Jones, Melody Anderson, Max von Sydow, Chaim Topol, Ornella Muti"
203241,tt2401716,May Love Be Restored,五番町夕霧楼,1980-04-29,7.5721,0.0,0,[18],ja,0,0,129,Shochiku,Shigeyuki Yamane,"Keiko Matsuzaka, Eiji Okuda, Tadashi Yokouchi, Jun Fubuki, Toshie Negishi"
11953,tt0080979,Kagemusha,影武者,1980-04-26,7.1278,7.8,766,"[28, 18, 36, 10752]",ja,6000000,4000000,180,"TOHO, 20th Century Fox, Kurosawa Production",Akira Kurosawa,"Tatsuya Nakadai, Tsutomu Yamazaki, Kenichi Hagiwara, Jinpachi Nezu, Hideji Ōtaki"
8738,tt0080736,The Final Countdown,The Final Countdown,1980-01-31,6.6201,6.6,699,"[10752, 28, 878]",en,12000000,16647800,103,"Bryna Productions, United Artists",Don Taylor,"Kirk Douglas, Martin Sheen, Katharine Ross, James Farentino, Ron O'Neal"
8738,tt0080736,The Final Countdown,The Final Countdown,1980-01-31,6.6201,6.6,699,"[10752, 28, 878]",en,12000000,16647800,103,"Bryna Productions, United Artists",Don Taylor,"Kirk Douglas, Martin Sheen, Katharine Ross, James Farentino, Ron O'Neal"
338155,tt0202996,My Dearest,Ma Chérie,1980-02-13,5.3976,4.75,4,"[35, 18]",fr,0,0,87,"Films Molière, Pierre Films, Challenge Productions",Charlotte Dubreuil,"Marie-Christine Barrault, Béatrice Bruno, Françoise Lebrun, Herman Gilis, Noëlle Frémont"
13550,tt0080516,The Changeling,The Changeling,1980-03-28,6.2548,6.988,747,[27],en,7600000,12000000,107,Chessman Park Productions,Peter Medak,"George C. Scott, Trish Van Devere, Melvyn Douglas, John Colicos, Barry Morse"
2768,tt0080365,American Gigolo,American Gigolo,1980-02-01,5.549,6.2,745,"[80, 18, 9648]",en,5000000,52700000,117,"Paramount Pictures, Freddie Fields Productions",Paul Schrader,"Richard Gere, Lauren Hutton, Héctor Elizondo, Nina van Pallandt, Bill Duke"
11977,tt0080487,Caddyshack,Caddyshack,1980-07-25,6.3332,6.581,1354,[35],en,6000000,39846344,98,Orion Pictures,Harold Ramis,"Chevy Chase, Rodney Dangerfield, Ted Knight, Bill Murray, Michael O'Keefe"
129412,tt0290900,Three Moods,Trois thèmes,1980-01-01,4.7362,7.0,3,[16],fr,0,0,7,Les Films Roger Leenhardt,"Claire Parker, Alexandre Alexeieff",
187695,tt0188535,Cyborg 009: Legend of the Super Galaxy,サイボーグ009 超銀河伝説,1980-12-20,5.5529,7.778,9,[16],ja,0,0,130,"Toei Animation, Ishimori Production","Masayuki Akehi, Yasuhiro Yamaguchi","Kazuhiko Inoue, Fuyumi Shiraishi, Keiichi Noda, Kazuko Sugiyama, Keaton Yamada"
4370,tt0080415,The Lady Banker,La Banquière,1980-08-27,4.4839,5.349,43,"[18, 35]",fr,0,0,131,"SFP, Partnership Films, France 3 Cinéma",Francis Girod,"Romy Schneider, Marie-France Pisier, Claude Brasseur, Jean-Claude Brialy, Jean Carmet"
221234,tt0475747,Tõll the Giant,Suur Tõll,1980-09-15,4.7421,6.8,24,"[16, 14, 10752]",et,0,0,13,Tallinnfilm,Rein Raamat,
11542,tt0080360,Altered States,Altered States,1980-12-25,5.4297,6.723,797,"[27, 878, 53]",en,15000000,19853892,103,Warner Bros. Pictures,Ken Russell,"William Hurt, Blair Brown, Bob Balaban, Charles Haid, Thaao Penghlis"
27958,tt0080569,Cruising,Cruising,1980-02-15,6.3057,6.587,650,"[80, 9648, 53]",en,11000000,19814523,102,"Jerry Weintraub Productions, CiP - Europäische Treuhand, Lorimar Motion Pictures",William Friedkin,"Al Pacino, Paul Sorvino, Karen Allen, Richard Cox, Don Scardino"
286636,tt0078842,Peacetime,Békeidő,1980-08-13,4.3769,6.0,2,[18],hu,0,0,105,,László Vitézy,"Béla Czink, András Fekete, Lajos Bödő, Lajos Kiss, Jenő Kelemen"
36599,tt0081383,Prom Night,Prom Night,1980-07-18,4.8098,5.711,510,"[27, 9648]",en,1500000,14796236,93,"Simcom Limited, Guardian Trust Company, Prom Night Productions, AVCO Embassy Pictures",Paul Lynch,"Leslie Nielsen, Jamie Lee Curtis, Casey Stevens, Anne-Marie Martin, Antoinette Bower"
11335,tt0081353,Popeye,Popeye,1980-12-12,5.3012,5.586,736,"[28, 12, 35, 10751]",en,20000000,49823037,114,"Paramount Pictures, Walt Disney Productions, Robert Evans Productions, King Features Syndicate",Robert Altman,"Robin Williams, Shelley Duvall, Ray Walston, Paul Dooley, Paul L. Smith"
440703,tt0279015,Chapeuzinho Vermelho,Chapeuzinho Vermelho,1980-02-08,4.8807,9.0,1,[35],pt,0,0,0,,Marcelo Motta,"Magali Augusta, Clayton Billin, Helena Campos, Celina de Castro, Walter Genovesi"
14475,tt0081698,Used Cars,Used Cars,1980-07-11,5.8386,6.428,305,[35],en,8000000,11715321,113,"Columbia Pictures, A-Team Productions",Robert Zemeckis,"Kurt Russell, Jack Warden, Gerrit Graham, Frank McRae, Deborah Harmon"
10935,tt0080855,Heaven's Gate,Heaven's Gate,1980-11-19,5.434,6.75,432,"[18, 37, 36]",en,44000000,3484331,217,"United Artists, Partisan Productions",Michael Cimino,"Kris Kristofferson, Christopher Walken, John Hurt, Sam Waterston, Brad Dourif"
