id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
962,tt0015864,The Gold Rush,The Gold Rush,1925-07-13,7.634,7.964,1897,"[12, 35, 18]",en,923000,4000000,95,Charles Chaplin Productions,Charlie Chaplin,"Charlie Chaplin, Mack Swain, Tom Murray, Henry Bergman, Malcolm Waite"
643,tt0015648,Battleship Potemkin,Броненосец Потёмкин,1925-12-24,4.8345,7.572,1334,"[18, 36, 10752]",ru,0,45100,75,Mosfilm,Sergei Eisenstein,"Aleksandr Antonov, Vladimir Barsky, Grigori Aleksandrov, Ivan Bobrov, Mikhail Gomorov"
964,tt0016220,The Phantom of the Opera,The Phantom of the Opera,1925-06-29,3.261,7.124,416,[27],en,0,2000000,107,Universal Pictures,Rupert Julian,"Lon Chaney, Norman Kerry, Mary Philbin, Arthur Edmund Carewe, Gibson Gowland"
1526476,tt0231857,The Black Thief,Kala Chor,1925-09-25,2.8717,8.0,1,[],hi,0,0,0,,Manilal Joshi,"P. K. Raja Sandow, Zubeida, Putli, Gani Babu"
44967,tt0015361,Strike,Стачка,1925-04-28,2.8208,7.377,253,[18],ru,0,0,89,"Proletkult, Goskino",Sergei Eisenstein,"Maksim Shtraukh, Grigori Aleksandrov, Mikhail Gomorov, Ivan Klyukvin, Aleksandr Antonov"
184421,tt0499440,In the Name of God,Во имя Бога,1925-11-17,2.7305,4.5,4,[18],ru,0,0,57,Azerbaijanfilm,Abbas Mirza Sharifzadeh,"Mirzaagha Aliyev, Mustafa Mardanov, Ibrahim Azeri, Mirseyfaddin Kirmanshahli, Kazim Ziya"
31510,tt0016641,Ben-Hur: A Tale of the Christ,Ben-Hur: A Tale of the Christ,1925-12-25,2.7207,7.323,116,"[12, 18, 10749, 28]",en,3900000,9000000,143,Metro-Goldwyn-Mayer,Fred Niblo,"Ramon Novarro, Francis X. Bushman, May McAvoy, Betty Bronson, Claire McDowell"
1660561,tt0016538,Wildfire,Wildfire,1925-06-07,2.7184,7.0,1,[18],en,0,0,70,Distinctive Pictures,T. Hayes Hunter,"Aileen Pringle, Edna Murphy, Holmes Herbert, Edmund Breese, Antrim Short"
1678461,tt0437385,Oranje Hein,Oranje Hein,1925-10-02,2.6753,9.0,1,[18],nl,0,0,0,,Alex Benno,"Johan Elsensohn, Aaf Bouber, Maurits de Vries, Vera van Haeften, Marie Van Westerhoven"
533256,tt0347699,An Eye for an Eye,"Око за око, газ за газ",1925-01-25,2.6547,6.833,3,"[18, 53]",ru,0,0,54,"Azerbaijanfilm, Kino-Madanchi Studio",Aleksandr Litvinov,"Sergei Troitsky, Abbas Mirza Sharifzadeh, Pyotr Kirillov, Pavel Velskiy, Olga Levykina"
788047,tt0014954,Los granujas,Los granujas,1925-03-30,2.6272,8.0,1,[35],es,0,0,0,"Ediciones Maricampo, Madrid Film",Fernando Delgado de Lara,"Alfredo Hurtado 'Pitusín', Irene Alba, Alfredo Domus, Javier de Rivera, Elisa Ruiz Romero"
184860,tt0016112,Les Misérables,Les Misérables,1925-11-24,2.6132,6.4,8,"[36, 80, 18]",fr,0,0,359,Société des Cinéromans,Henri Fescourt,"Gabriel Gabrio, Sandra Milovanoff, Jean Toulout, Paul Jorge, François Rozet"
3060,tt0015624,The Big Parade,The Big Parade,1925-11-05,2.4716,7.6,132,"[10749, 10752, 18]",en,382000,20000000,151,Metro-Goldwyn-Mayer,King Vidor,"John Gilbert, Renée Adorée, Hobart Bosworth, Claire McDowell, Claire Adams"
476950,tt0015756,Dollar Down,Dollar Down,1925-09-20,2.4657,7.0,1,[18],en,0,0,60,Co-Artists Productions,Tod Browning,"Ruth Roland, Henry B. Walthall, Mayme Kelso, Earl Schenck, Claire McDowell"
788991,tt0014768,The Girl,La Chavala,1925-01-04,2.4224,10.0,1,[18],es,0,0,0,Atlántida Films,Florián Rey,"Elisa Ruiz Romero, Florián Rey, Juan de Orduña, Alfredo Hurtado 'Pitusín', Pedro Elviro"
32600,tt0016332,Seven Chances,Seven Chances,1925-03-15,2.4206,7.503,341,"[35, 10749]",en,0,0,56,Buster Keaton Productions,Buster Keaton,"Buster Keaton, T. Roy Barnes, Snitz Edwards, Ruth Dwyer, Frances Raymond"
2981,tt0016039,The Lost World,The Lost World,1925-02-02,2.368,6.7,173,"[12, 14, 18, 10749, 27, 878, 53]",en,0,0,104,First National Pictures,Harry O. Hoyt,"Bessie Love, Lewis Stone, Wallace Beery, Lloyd Hughes, Alma Bennett"
47508,tt0016544,The Wizard of Oz,The Wizard of Oz,1925-02-12,2.3241,5.5,52,"[35, 10751, 14]",en,0,0,81,Chadwick Pictures Corporation,Larry Semon,"Dorothy Dwan, Mary Carr, Charles Murray, Oliver Hardy, Larry Semon"
856160,,Out of the Hell,劫后缘,1925-01-01,2.2746,0.0,0,[],zh,0,0,0,,Huichong Zhang,"Su'e Xu, Huichong Zhang, Fei Bai-Qing"
668933,tt0015651,El buitre,El buitre,1925-01-01,2.2461,6.667,3,[],en,0,0,0,,Gabriel García Moreno,
95160,tt0005864,Stick Around,Stick Around,1925-03-01,2.4768,6.1,8,[35],xx,0,0,24,"Cumberland Productions, Arrow Film Corporation",Ward Hayes,"Bobby Ray, Oliver Hardy, Hazel Newman, Harry McCoy"
1523796,tt0194916,Gigi,Gigi,1925-11-19,2.0622,8.0,1,"[18, 10749]",pt,0,0,0,ABAM - Associação Brasileira de Arte Muda,José Medina,"Gervásio Guimarães, Rosa de Maio, Carlos Haillot, Antônio Valles, Rosa Sandrini"
556279,tt0201763,La Maternelle,La Maternelle,1925-10-02,2.1781,7.0,1,[],fr,0,0,0,,Gaston Roudès,"France Dhélia, Lucien Dalsace, Paul Ollivier, Henriette Delannoy, Léonce Cargue"
1696361,tt0016000,Die Königsgrenadiere,Die Königsgrenadiere,1925-03-06,2.4607,0.0,0,[],de,0,0,0,,Géza von Bolváry,"Heinrich Seitz, Ruth Carel, Carl Walther Meyer, Karl Pott, Gida von Laza"
600090,tt0016381,Speed Mad,Speed Mad,1925-07-15,1.9312,7.0,1,"[28, 18, 10749]",en,0,0,50,Columbia Pictures,Jay Marchant,"William Fairbanks, Edith Roberts, Lloyd Whitlock, Melbourne MacDowell, Johnny Fox"
1635447,tt0164169,Silent Pal,Silent Pal,1925-03-09,1.9046,10.0,1,"[12, 18, 37]",en,0,0,60,Gotham Productions,Henry McCarty,"Eddie Phillips, Thunder the Dog, Shannon Day, Colin Kenny, Willis Marks"
246969,tt0016346,Shore Leave,Shore Leave,1925-09-05,2.27,5.0,7,[35],xx,0,0,93,Inspiration Pictures,John S. Robertson,"Richard Barthelmess, Dorothy Mackaill, Ted McNamara, Nick Long, Marie Shotwell"
1593578,tt0015593,Bad Company,Bad Company,1925-02-15,2.327,10.0,1,"[18, 10749]",en,0,0,50,St. Regis Pictures,Edward H. Griffith,"Madge Kennedy, Bigelow Cooper, Conway Tearle, Lucille Lee Stewart, Charles Emmett Mack"
486392,tt0196752,Midinettes porteñas,Midinettes porteñas,1925-01-01,2.0737,8.0,1,[],es,0,0,0,Tylca Film,Rafael Parodi,"Amelia Mirel, Ángel Boyano"
484509,tt0015963,Just Spooks,Just Spooks,1925-09-13,1.9847,7.25,4,"[16, 35, 27]",en,0,0,6,,Walter Lantz,Walter Lantz
499106,,Fiddlin' Around,Fiddlin' Around,1925-06-14,2.0115,5.5,1,[35],en,0,0,20,Cumberland Productions,Billy West,"Billy West, Oliver Hardy, Billy Butts, Emily Gerdes, Ethelyn Gibson"
1462502,tt21863092,MacDonald,Макдональд,1925-01-01,2.3502,0.0,0,[35],uk,0,0,0,VUFKU,Les Kurbas,"Amvrosii Buchma, Anastasii Symonov, Anton Klimenko, Leonid Yurenyov, Aleksandr Pereguda"
556094,tt0334819,L'éveil,L'éveil,1925-01-23,1.8136,10.0,1,[],fr,0,0,0,,"Marcel Dumont, Gaston Roudès","France Dhélia, Georges Lannes, Léonce Cargue, Henriette Delannoy, Maëthella"
190947,tt0015570,American Pluck,American Pluck,1925-10-14,1.7879,10.0,1,"[18, 28]",en,0,0,56,Chadwick Pictures Corporation,Richard Stanton,"George Walsh, Wanda Hawley, Sidney De Gray, Frank Leigh, Tom Wilson"
