id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
603,tt0133093,The Matrix,The Matrix,1999-03-31,50.2982,8.259,28732,"[28, 878]",en,63000000,463517383,136,"Village Roadshow Pictures, Groucho II Film Partnership, Silver Pictures, Warner Bros. Pictures","Lana Wachowski, Lilly Wachowski","Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving, Gloria Foster"
550,tt0137523,Fight Club,Fight Club,1999-10-15,50.0766,8.437,32874,"[18, 53]",en,63000000,100853753,139,"Fox 2000 Pictures, Regency Enterprises, Linson Entertainment, 20th Century Fox, Taurus Film",David Fincher,"Edward Norton, Brad Pitt, Helena Bonham Carter, Meat Loaf, Jared Leto"
863,tt0120363,Toy Story 2,Toy Story 2,1999-10-30,46.3925,7.622,15363,"[16, 35, 10751]",en,90000000,497375404,92,Pixar,John Lasseter,"Tom Hanks, Tim Allen, Joan Cusack, Kelsey Grammer, Don Rickles"
497,tt0120689,The Green Mile,The Green Mile,1999-12-10,36.4016,8.506,19810,"[14, 18, 80]",en,60000000,286801374,189,"Castle Rock Entertainment, Darkwoods Productions",Frank Darabont,"Tom Hanks, David Morse, Bonnie Hunt, Michael Clarke Duncan, James Cromwell"
564,tt0120616,The Mummy,The Mummy,1999-04-16,29.2543,6.993,10380,"[12, 28, 14]",en,80000000,415885488,124,Alphaville Films,Stephen Sommers,"Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo, Patricia Velásquez"
745,tt0167404,The Sixth Sense,The Sixth Sense,1999-08-06,26.9889,7.954,13299,"[9648, 53, 18]",en,40000000,672800000,107,"Spyglass Entertainment, The Kennedy/Marshall Company, Hollywood Pictures, Barry Mendel Productions",M. Night Shyamalan,"Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams, Trevor Morgan"
345,tt0120663,Eyes Wide Shut,Eyes Wide Shut,1999-07-16,25.0876,7.485,7302,"[18, 53, 9648]",en,65000000,162517900,159,"Warner Bros. Pictures, Stanley Kubrick Productions, Pole Star, Hobby Films",Stanley Kubrick,"Tom Cruise, Nicole Kidman, Sydney Pollack, Marie Richardson, Rade Šerbedžija"
14,tt0169547,American Beauty,American Beauty,1999-09-15,17.2983,7.997,13346,[18],en,15000000,356296601,122,"DreamWorks Pictures, Jinks/Cohen Company",Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari"
1893,tt0120915,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,1999-05-19,14.9755,6.6,16209,"[12, 28, 878]",en,115000000,1046515409,136,Lucasfilm Ltd.,George Lucas,"Liam Neeson, Ewan McGregor, Natalie Portman, Jake Lloyd, Ian McDiarmid"
4951,tt0147800,10 Things I Hate About You,10 Things I Hate About You,1999-03-30,18.6411,7.597,9146,"[35, 10749, 18]",en,16000000,53478166,97,"Mad Chance, Jaret Entertainment",Gil Junger,"Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik, David Krumholtz"
2105,tt0163651,American Pie,American Pie,1999-07-09,17.0463,6.617,8557,"[35, 10749]",en,11000000,235483004,95,"Zide-Perry Productions, Universal Pictures",Paul Weitz,"Jason Biggs, Chris Klein, Thomas Ian Nicholas, Alyson Hannigan, Shannon Elizabeth"
