id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
862,tt0114709,Toy Story,Toy Story,1995-11-22,41.3579,7.989,20528,"[10751, 35, 16, 12]",en,30000000,962301978,81,Pixar,John Lasseter,"Tom Hanks, Tim Allen, Don Rickles, Jim Varney, Wallace Shawn"
807,tt0114369,Se7en,Se7en,1995-09-22,35.7988,8.381,23785,"[80, 9648, 53]",en,33000000,327311859,127,"New Line Cinema, Juno Pix, Arnold Kopelson Productions",David Fincher,"Morgan Freeman, Brad Pitt, Gwyneth Paltrow, John Cassini, Peter Crombie"
949,tt0113277,Heat,Heat,1995-12-15,26.7253,7.944,8680,"[80, 18, 28]",en,60000000,187400000,170,"Warner Bros. Pictures, Regency Enterprises, Forward Pass",Michael Mann,"Al Pacino, Robert De Niro, Val Kilmer, Jon Voight, Tom Sizemore"
629,tt0114814,The Usual Suspects,The Usual Suspects,1995-07-19,21.3971,8.164,11737,"[18, 80, 53]",en,6000000,23300000,106,"Bad Hat Harry Productions, Blue Parrot Productions",Bryan Singer,"Stephen Baldwin, Gabriel Byrne, Benicio del Toro, Kevin Pollak, Kevin Spacey"
44980,tt0167508,Zero Woman 2,Zero WOMAN ＩＩ　警視庁０課の女,1995-09-05,20.9544,5.0,8,"[28, 53]",ja,0,0,99,"Vision Sugimoto, GAGA Communications",Daisuke Gotô,"Natsuki Ozawa, Saori Iwama, Kane Kosugi, Hiroyuki Watari, Tomomi Miyauchi"
197,tt0112573,Braveheart,Braveheart,1995-05-24,20.4995,7.9,11430,"[28, 18, 36, 10752]",en,72000000,213216216,178,"The Ladd Company, Icon Productions, Icon Entertainment International",Mel Gibson,"Mel Gibson, Catherine McCormack, Sophie Marceau, Patrick McGoohan, Angus Macfadyen"
63,tt0114746,Twelve Monkeys,Twelve Monkeys,1995-12-29,18.9558,7.613,9389,"[878, 53, 9648]",en,29000000,168841459,129,"Universal Pictures, Atlas Entertainment, Classico, Twelve Monkeys Productions",Terry Gilliam,"Bruce Willis, Madeleine Stowe, Brad Pitt, Christopher Plummer, David Morse"
9737,tt0112442,Bad Boys,Bad Boys,1995-04-07,18.5227,6.832,7138,"[28, 53, 80, 35]",en,19000000,141407024,119,"Columbia Pictures, Don Simpson/Jerry Bruckheimer Films",Michael Bay,"Will Smith, Martin Lawrence, Téa Leoni, Tchéky Karyo, Joe Pantoliano"
9323,tt0113568,Ghost in the Shell,GHOST IN THE SHELL / 攻殻機動隊,1995-11-18,17.3923,7.929,4047,"[28, 16, 878]",ja,3000000,10000000,83,"Bandai Visual, Production I.G, Kodansha, Manga Entertainment",Mamoru Oshii,"Atsuko Tanaka, Akio Otsuka, Iemasa Kayumi, Koichi Yamadera, Yutaka Nakano"
37797,tt0113824,Whisper of the Heart,耳をすませば,1995-07-15,16.0576,7.944,2351,"[16, 18, 10751]",ja,0,0,111,"Studio Ghibli, Nippon Television Network Corporation, Tokuma Shoten, Hakuhodo",Yoshifumi Kondo,"Yoko Honna, Issey Takahashi, Takashi Tachibana, Shigeru Muroi, Minami Takayama"
9603,tt0112697,Clueless,Clueless,1995-07-19,14.6195,7.247,4924,"[35, 10749]",en,12000000,56631572,97,"Paramount Pictures, Robert Lawrence Productions, Scott Rudin Productions",Amy Heckerling,"Alicia Silverstone, Stacey Dash, Brittany Murphy, Paul Rudd, Donald Faison"
9804,tt0114898,Waterworld,Waterworld,1995-07-28,14.5599,6.238,4224,"[12, 28, 878]",en,175000000,264218220,135,"Gordon Company, Davis Entertainment, Universal Pictures, Licht/Mueller Film Corporation",Kevin Reynolds,"Kevin Costner, Dennis Hopper, Jeanne Tripplehorn, Tina Majorino, R. D. Call"
710,tt0113189,GoldenEye,GoldenEye,1995-11-16,14.5054,6.9,4475,"[12, 28, 53]",en,60000000,352194034,130,EON Productions,Martin Campbell,"Pierce Brosnan, Sean Bean, Izabella Scorupco, Famke Janssen, Joe Don Baker"
76,tt0112471,Before Sunrise,Before Sunrise,1995-01-27,14.4735,7.968,4863,"[18, 10749]",en,2500000,5987386,101,"Castle Rock Entertainment, Detour Filmproduction, Filmhaus Films",Richard Linklater,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl, Karl Bruckschwaiger"
