id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
342610,tt0435115,Labyrinth,Le labyrinthe,1969-07-17,13.227,7.3,3,"[16, 878, 12]",fr,0,0,13,,Piotr Kamler,
642,tt0064115,Butch Cassidy and the Sundance Kid,Butch Cassidy and the Sundance Kid,1969-09-23,10.9195,7.607,2550,"[37, 80, 18]",en,6000000,102308889,111,"Campanile Productions, 20th Century Fox, George Roy Hill-Paul Monash Production, Newman-Foreman Company",George Roy Hill,"Paul Newman, Robert Redford, Katharine Ross, Strother Martin, Henry Jones"
668,tt0064757,On Her Majesty's Secret Service,On Her Majesty's Secret Service,1969-12-18,10.7017,6.562,2218,"[12, 28, 53]",en,7000000,82000000,142,"EON Productions, United Artists",Peter R. Hunt,"George Lazenby, Diana Rigg, Telly Savalas, Gabriele Ferzetti, Ilse Steppat"
624,tt0064276,Easy Rider,Easy Rider,1969-06-26,7.9034,7.045,2222,"[12, 18]",en,400000,60000000,96,"Columbia Pictures, Pando Company Inc., BBS Productions",Dennis Hopper,"Peter Fonda, Dennis Hopper, Jack Nicholson, Antonio Mendoza, Phil Spector"
3116,tt0064665,Midnight Cowboy,Midnight Cowboy,1969-05-25,5.9798,7.538,1676,[18],en,3600000,44785053,113,"Florin Productions, Jerome Hellman Productions, United Artists",John Schlesinger,"Dustin Hoffman, Jon Voight, Sylvia Miles, John McGiver, Brenda Vaccaro"
576,tt0065214,The Wild Bunch,The Wild Bunch,1969-06-19,6.581,7.588,1378,[37],en,6244087,638641,145,Warner Bros.-Seven Arts,Sam Peckinpah,"William Holden, Ernest Borgnine, Robert Ryan, Jaime Sánchez, Warren Oates"
4946,tt0064816,The Swimming Pool,La Piscine,1969-01-31,6.6167,7.0,580,"[18, 53]",fr,0,0,123,"Société Nouvelle de Cinématographie, Tritone Cinematografica",Jacques Deray,"Alain Delon, Romy Schneider, Maurice Ronet, Jane Birkin, Paul Crauchet"
10536,tt0064505,The Italian Job,The Italian Job,1969-06-02,6.3809,6.934,897,"[80, 35, 53]",en,3000000,0,100,Oakhurst Productions,Peter Collinson,"Michael Caine, Noël Coward, Benny Hill, Margaret Blye, Raf Vallone"
17529,tt0065126,True Grit,True Grit,1969-06-11,6.1493,7.332,883,[37],en,0,37659900,128,"Wallis-Hazen Inc., Paramount Pictures, Taurus Film",Henry Hathaway,"John Wayne, Kim Darby, Glen Campbell, Jeremy Slate, Robert Duvall"
8286,tt0064323,The Unfaithful Wife,La Femme infidèle,1969-01-22,5.7563,6.885,152,"[80, 18, 53]",fr,0,0,94,"Cinegai, Les Films de la Boétie",Claude Chabrol,"Stéphane Audran, Michel Bouquet, Maurice Ronet, Louise Rioton, Henri Marteau"
