id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
12092,tt0043274,Alice in Wonderland,Alice in Wonderland,1951-08-09,16.9533,7.193,6388,"[16, 10751, 14, 12]",en,3000000,57200000,75,Walt Disney Productions,"Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Kathryn Beaumont, Ed Wynn, Richard Haydn, Sterling Holloway, Jerry Colonna"
845,tt0044079,Strangers on a Train,Strangers on a Train,1951-06-27,9.1129,7.657,1936,"[80, 53, 18]",en,1200000,7000000,101,"Warner Bros. Pictures, Transatlantic Pictures",Alfred Hitchcock,"Farley Granger, Ruth Roman, Robert Walker, Leo G. Carroll, Patricia Hitchcock"
702,tt0044081,A Streetcar Named Desire,A Streetcar Named Desire,1951-09-18,7.4317,7.617,1523,"[18, 53]",en,1800000,8000000,122,"Charles K. Feldman Group, Warner Bros. Pictures",Elia Kazan,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden, Rudy Bond"
828,tt0043456,The Day the Earth Stood Still,The Day the Earth Stood Still,1951-09-18,6.0927,7.45,1289,"[878, 53, 18]",en,995000,1850000,92,20th Century Fox,Robert Wise,"Michael Rennie, Patricia Neal, Billy Gray, Sam Jaffe, Hugh Marlowe"
2769,tt0043278,An American in Paris,An American in Paris,1951-09-26,5.2893,7.005,671,"[10402, 10749, 35]",en,5635000,6981000,113,Metro-Goldwyn-Mayer,Vincente Minnelli,"Gene Kelly, Leslie Caron, Oscar Levant, Georges Guétary, Nina Foch"
945163,tt0204684,Tierra extraña,Tierra extraña,1951-07-27,4.8688,7.0,1,[18],es,0,0,73,Distribuidora Cinematográfica General Belgrano,Carlos Torres Ríos,"Ricardo Trigo, Guillermo Battaglia, Aída Alberti, Miriam Sucre, Mario Danesi"
11620,tt0043949,Quo Vadis,Quo Vadis,1951-11-08,4.6996,7.124,470,"[18, 36, 10749]",en,7623000,21037000,174,Metro-Goldwyn-Mayer,Mervyn LeRoy,"Robert Taylor, Deborah Kerr, Leo Genn, Peter Ustinov, Patricia Laffan"
10785,tt0044121,The Thing from Another World,The Thing from Another World,1951-04-05,4.5756,6.723,712,"[18, 27, 878]",en,1300000,1950000,87,"Winchester Pictures Corporation, RKO Radio Pictures",Christian Nyby,"Kenneth Tobey, Margaret Sheridan, Robert Cornthwaite, Douglas Spencer, James Young"
25673,tt0043924,A Place in the Sun,A Place in the Sun,1951-06-12,4.2928,7.3,428,"[18, 10749, 80]",en,2300000,7000000,122,"Paramount Pictures, George Stevens Jr. Productions",George Stevens,"Montgomery Clift, Elizabeth Taylor, Shelley Winters, Anne Revere, Keefe Brasselle"
13188,tt0044008,Scrooge,Scrooge,1951-11-30,4.2299,7.438,382,"[14, 18]",en,0,0,86,George Minter Productions,Brian Desmond Hurst,"Alastair Sim, Mervyn Johns, Glyn Dearman, George Cole, Brian Worth"
1064116,tt0212051,Chann Wey,Chann Wey,1951-03-30,4.217,10.0,1,"[10749, 10402]",pa,0,0,105,,Noor Jehan,"Noor Jehan, Santosh Kumar, Jahangir Khan"
331697,tt0316090,The Bloody Cry,Kanlı Feryad,1951-01-02,4.1861,9.0,1,[18],tr,0,0,0,Örmen Film,Atıf Yılmaz,"Gönül Bayhan, Tekin Akmansoy, Abdullah Ataç, Sabiha Izer, Nurhan Nur"
25364,tt0043338,Ace in the Hole,Ace in the Hole,1951-06-29,3.9484,7.842,776,[18],en,1821052,1300000,112,Paramount Pictures,Billy Wilder,"Kirk Douglas, Jan Sterling, Robert Arthur, Porter Hall, Frank Cady"
376937,tt0244711,The Gingerbread House,Perníková chaloupka,1951-08-31,3.8977,7.0,2,[16],cs,0,0,19,Loutkový film Praha,Břetislav Pojar,
286609,tt0173320,"Full Steam, Ahead!",Teljes gőzzel,1951-08-12,3.6952,8.0,1,[18],hu,0,0,87,,Félix Máriássy,"Ferenc Bessenyei, János Bartha, Oszkár Ascher, Béla Károlyi"
45588,tt0043286,Angels in the Outfield,Angels in the Outfield,1951-10-19,3.6094,7.048,31,"[35, 18, 10751, 14]",en,0,0,99,Metro-Goldwyn-Mayer,Clarence Brown,"Paul Douglas, Janet Leigh, Keenan Wynn, Donna Corcoran, Lewis Stone"
23928,tt0043379,Captain Horatio Hornblower R.N.,Captain Horatio Hornblower R.N.,1951-04-10,3.5487,6.96,149,"[12, 10752, 36]",en,0,0,117,Warner Bros. Pictures UK,Raoul Walsh,"Gregory Peck, Virginia Mayo, Robert Beatty, Moultrie Kelsall, Terence Morgan"
100045,tt0043978,Spanish Round,Ronda española,1951-12-05,3.4248,8.0,1,"[35, 10402]",es,0,0,91,Chamartín P. C.,Ladislao Vajda,"José Suárez, Elena Salvador, Manolo Morán, María Esperanza Navarro, José María Rodero"
54139,tt0043560,Fourteen Hours,Fourteen Hours,1951-04-01,3.2954,7.3,53,"[18, 53]",en,0,0,92,20th Century Fox,Henry Hathaway,"Paul Douglas, Richard Basehart, Barbara Bel Geddes, Debra Paget, Agnes Moorehead"
303672,tt0223343,Der Fünfminutenvater,Der Fünfminutenvater,1951-08-02,3.2483,10.0,1,[35],de,0,0,0,,J.A. Hübler-Kahla,"Fritz Eckhardt, Dagny Servaes, Hermann Thimig, Evelyn Künneke"
26712,tt0043503,The Enforcer,The Enforcer,1951-02-24,3.2405,7.1,117,"[18, 53]",en,1109000,2873000,87,United States Pictures,"Bretaigne Windust, Raoul Walsh","Humphrey Bogart, Zero Mostel, Ted de Corsia, Everett Sloane, Roy Roberts"
343736,tt0043492,Mrs. Déry,Déryné,1951-06-06,3.1705,8.0,2,"[36, 18]",hu,0,0,104,Magyar Filmgyártó Nemzeti Vállalat,László Kalmár,"Klári Tolnay, Gábor Rajnay, Gyula Gózon, Tivadar Bilicsi, Szabó Sándor"
853381,,Závodné predajne,Závodné predajne,1951-01-01,3.0858,0.0,0,[99],sk,0,0,0,Štúdio dokumentárnych filmov Bratislava,Andrej Lettrich,"Július Mazanec, Mikuláš Bugár, Rudolf Velický, Andrej Lettrich"
47697,tt0045251,Othello,Othello,1951-11-28,3.0716,7.393,220,[18],en,0,0,93,"Les Films Marceau, Mercury Productions, Scalera Film",Orson Welles,"Orson Welles, Micheál Mac Liammóir, Robert Coote, Suzanne Cloutier, Hilton Edwards"
26205,tt0043461,The Desert Fox: The Story of Rommel,The Desert Fox: The Story of Rommel,1951-10-16,3.0459,6.706,119,"[28, 18, 36, 10752]",en,0,0,88,20th Century Fox,Henry Hathaway,"James Mason, Cedric Hardwicke, Jessica Tandy, Luther Adler, Everett Sloane"
61391,tt0043469,Distant Drums,Distant Drums,1951-12-25,3.0353,6.253,88,"[37, 12, 10752]",en,0,0,101,"United States Pictures, Warner Bros. Pictures",Raoul Walsh,"Gary Cooper, Mari Aldon, Richard Webb, Ray Teal, Arthur Hunnicutt"
30025,tt0044040,Sirocco,Sirocco,1951-06-13,2.9587,6.0,50,"[80, 18, 53]",en,0,0,98,"Santana Pictures Corporation, Columbia Pictures",Curtis Bernhardt,"Humphrey Bogart, Märta Torén, Lee J. Cobb, Everett Sloane, Gerald Mohr"
90976,tt0043935,The Prince Who Was a Thief,The Prince Who Was a Thief,1951-05-17,2.8793,5.708,13,"[12, 10749]",en,0,0,89,Universal International Pictures,Rudolph Maté,"Tony Curtis, Piper Laurie, Everett Sloane, Jeff Corey, Peggie Castle"
53751,tt0043428,Corn Chips,Corn Chips,1951-03-23,2.8227,7.271,70,"[16, 35]",en,0,0,7,Walt Disney Productions,Jack Hannah,"Clarence Nash, Dessie Flynn, James MacDonald"
32961,tt0044829,The Lavender Hill Mob,The Lavender Hill Mob,1951-06-28,2.8114,7.2,295,"[35, 80]",en,0,31288,78,"Ealing Studios, The Rank Organisation",Charles Crichton,"Alec Guinness, Stanley Holloway, Sidney James, Alfie Bass, Marjorie Fielding"
