id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
626,tt0020530,Un Chien Andalou,Un chien andalou,1929-06-05,4.6003,7.397,1452,"[14, 27, 53]",fr,124797,0,17,Billancourt Studios,Luis Buñuel,"Simone Mareuil, Pierre Batcheff, Luis Buñuel, Salvador Dalí, Robert Hommet"
190292,tt0499565,Sevil,Севиль,1929-09-03,2.8843,5.833,6,"[18, 10749]",ru,0,0,68,Azerbaijanfilm,Hamo Bek-Nazaryan,"Izzet Oruczade, Agasadig Gararbayli, Mustafa Mardanov, Bella Beletskaya, Latif Safarov"
285129,tt0020390,Señor Americano,Señor Americano,1929-11-10,3.1167,7.0,1,[37],en,0,0,71,Ken Maynard Productions Inc.,Harry Joe Brown,"Ken Maynard, Kathryn Crawford, J.P. McGowan, Frank Beal, Gino Corrado"
26317,tt0019760,Man with a Movie Camera,Человек с киноаппаратом,1929-05-12,3.2636,7.844,826,[99],ru,0,0,68,VUFKU,Dziga Vertov,Mikhail Kaufman
433027,tt1034390,Frivolities,Frivolités,1929-01-01,3.1938,6.0,1,[99],en,0,0,11,,René Le Hénaff,"Geneviève Cargese, Nilda Duclos, Manuel Raaby"
1412596,tt0020151,Master & Man,Master & Man,1929-02-02,3.3168,9.0,1,[],en,0,0,0,British Screen Productions,George A. Cooper,"Henri De Vries, Anne Grey, Humberston Wright, Olaf Hytten, Maurice Braddell"
282708,tt0205749,L'Arpète,L'Arpète,1929-07-19,2.8886,10.0,1,[35],fr,0,0,107,Francos Films,Donatien,"Lucienne Legrand, Raymond Guérin-Catelain, Louis Ravet, Pierre Pradier, Jean Godard"
88018,tt0020414,The Skeleton Dance,The Skeleton Dance,1929-08-29,3.1056,7.388,338,"[16, 10751, 10402, 35, 27]",en,0,0,5,Walt Disney Productions,Walt Disney,"Walt Disney, Carl W. Stalling"
133659,tt0020608,The Wonderful Lies of Nina Petrovna,Die wunderbare Lüge der Nina Petrowna,1929-04-15,2.7424,7.1,10,"[36, 10749, 18]",de,0,0,80,UFA,Hanns Schwarz,"Brigitte Helm, Francis Lederer, Warwick Ward, Lya Jan, Harry Hardt"
353158,tt0020352,The Kingdom of Rye,Rågens Rike,1929-12-26,2.6754,7.5,2,"[10749, 18]",sv,0,0,136,"Tellus Films, Maja Engelbrektson",Ivar Johansson,"Mathias Taube, Eric Laurent, Märtha Lindlöf, Margit Manstad, Artur Cederborgh"
235591,tt0019957,Half Marriage,Half Marriage,1929-10-13,2.0719,5.833,6,"[18, 10749]",en,0,0,68,RKO Radio Pictures,William J. Cowen,"Olive Borden, Morgan Farley, Ken Murray, Ann Greenway, Anderson Lawler"
20625,tt0019777,The Cocoanuts,The Cocoanuts,1929-05-23,2.7193,6.473,130,"[35, 10402]",en,500000,1800000,93,Paramount Pictures,"Robert Florey, Joseph Santley","Groucho Marx, Harpo Marx, Chico Marx, Zeppo Marx, Oscar Shaw"
543,tt0019702,Blackmail,Blackmail,1929-07-28,2.526,6.5,288,"[18, 53, 80]",en,0,0,86,British International Pictures,Alfred Hitchcock,"Anny Ondra, Sara Allgood, Charles Paton, John Longden, Donald Calthrop"
77922,tt0020075,Laila,Laila,1929-10-14,2.2132,7.063,8,"[18, 10749]",no,0,0,165,Lunde Film,George Schnéevoigt,"Mona Mårtenson, Tryggve Larssen, Harald Schwenzen, Peter Malberg, Cally Monrad"
512955,tt0020415,Skin Deep,Skin Deep,1929-09-07,2.0828,3.333,3,"[80, 18]",en,0,0,64,Warner Bros. Pictures,Ray Enright,"Monte Blue, Betty Compson, Davey Lee, Alice Day, John Davidson"
128888,tt0020134,Mother Hummingbird,Maman Colibri,1929-10-23,2.0507,4.667,6,"[18, 10749]",fr,0,0,120,Le Film d'Art (Vandal et Delac),Julien Duvivier,"Maria Jacobini, Francis Lederer, Jean Dax, Jean Gérard, Jean-Paul de Baere"
20213,tt0020142,The Manxman,The Manxman,1929-01-18,2.0974,6.032,94,"[10749, 18]",en,0,0,100,British International Pictures,Alfred Hitchcock,"Carl Brisson, Malcolm Keen, Anny Ondra, Randle Ayrton, Clare Greet"
905,tt0018737,Pandora's Box,Die Büchse der Pandora,1929-01-30,2.8093,7.4,268,"[18, 80, 10749]",de,0,885533,141,Nero-Film AG,G.W. Pabst,"Louise Brooks, Fritz Kortner, Francis Lederer, Carl Goetz, Krafft-Raschig"
684879,tt0212586,Faulty Brides,Vigased pruudid,1929-01-01,2.7328,8.0,1,[35],et,0,0,0,,"Konstantin Märska, Johannes Loop","Samuel Siirak, Ly Schönberg, Margareta Müller, Joosep Koppel, Karl Laas"
1689954,,Baas Ganzendonck,Baas Ganzendonck,1929-01-01,2.1734,0.0,0,[],nl,0,0,50,,Germain Baert,"Edmond Laverge, Daniel Claeys, Elise Dormand, Germain Baert, Jef Verplancke"
691656,tt0019030,Sündenfall,Sündenfall,1929-01-04,2.2272,7.0,1,[18],de,0,0,0,"Bratři Deglové, Hom-AG für Filmfabrikation",Karel Lamač,"Agnes Petersen-Mozżuchinowa, Josef Rovenský, Suzanne Marwille, Vera Schmiterlöw, Jan W. Speerger"
477176,tt0020393,Shanghai Lady,Shanghai Lady,1929-11-17,1.929,10.0,1,[18],en,0,0,66,,John S. Robertson,"Mary Nolan, James Murray, Lydia Yeamans Titus, Wheeler Oakman, Anders Randolf"
919512,,Si Tjonat,Si Tjonat,1929-02-11,1.7011,0.0,0,"[18, 28]",xx,0,0,0,Batavia Motion Picture,Nelson Wong,"Lie A Tjip, Ku Fung May, Herman Sim"
27456,tt0020499,Thunderbolt,Thunderbolt,1929-06-20,1.9342,5.734,32,"[80, 18]",en,0,0,91,Paramount Pictures,Josef von Sternberg,"George Bancroft, Fay Wray, Richard Arlen, Tully Marshall, Eugenie Besserer"
235572,tt0216718,Till Tomorrow,До завтра,1929-11-11,1.8727,5.6,5,[18],ru,0,0,63,Belgoskino,"Yuri Tarich, Iosif Bakhar","Georgiy Samoylov, Klavdiya Chebyshyova, Nikolai Prozorovsky, Nikolai Vitovtov, Leonid Danilov"
50855,tt0019640,Angora Love,Angora Love,1929-12-14,1.8982,6.5,28,[35],en,0,0,21,Hal Roach Studios,Lewis R. Foster,"Stan Laurel, Oliver Hardy, Harry Bernard, Charlie Hall, Edgar Kennedy"
663940,,The Cheaters,The Cheaters,1929-01-01,2.1026,0.0,0,"[80, 18, 10749]",en,0,0,92,McDonagh Productions,Paulette McDonagh,"Marie Lorraine, Arthur Greenaway, John Faulkner, Josef Bambach, Nellie McNiven"
50858,tt0019670,Bacon Grabbers,Bacon Grabbers,1929-10-19,2.181,6.4,26,[35],en,0,0,19,Hal Roach Studios,Lewis R. Foster,"Stan Laurel, Oliver Hardy, Edgar Kennedy, Jean Harlow, Harry Bernard"
671139,tt0020200,Möblierte Zimmer,Möblierte Zimmer,1929-03-29,2.019,7.0,1,[18],de,0,0,96,,Fred Sauer,"Margot Landa, Fritz Schulz, Hans Albers, Hertha von Walther, Yvette Darnys"
466620,tt0020222,No Defense,No Defense,1929-04-05,1.9099,10.0,1,"[10749, 18]",en,0,0,60,Warner Bros. Pictures,Lloyd Bacon,"Monte Blue, May McAvoy, Lee Moran, Kathryn Carver, William H. Tooker"
1003177,tt0020520,True Heaven,True Heaven,1929-02-17,2.102,7.0,1,"[18, 10752]",en,0,0,61,Fox Film Corporation,James Tinling,"George O'Brien, Lois Moran, Phillips Smalley, Oscar Apfel, Duke Martin"
963123,tt0020279,Points West,Points West,1929-08-25,1.9388,7.0,1,[37],en,0,0,60,Universal Pictures,Arthur Rosson,"Hoot Gibson, Alberta Vaughn, Frank Campeau, John Raymond, Martha Franklin"
724313,tt0250661,Podskalák,Podskalák,1929-03-15,1.756,10.0,1,[35],cs,0,0,0,Bratři Deglové,Přemysl Pražský,"Theodor Pištěk, Antonie Nedošinská, Máňa Ženíšková, Jan W. Speerger, Ella Voldánová"
1639317,tt0019386,Sin Town,Sin Town,1929-01-20,1.8482,9.0,1,"[18, 37]",en,0,0,50,DeMille Pictures Corporation,"J. Gordon Cooper, William K. Howard","Hugh Allan, Jack Oakie, Elinor Fair, Ivan Lebedeff, Bob Perry"
65203,tt0019729,The Broadway Melody,The Broadway Melody,1929-02-08,2.5789,5.129,178,"[10402, 10749, 18]",en,379000,4358000,101,Metro-Goldwyn-Mayer,Harry Beaumont,"Charles King, Anita Page, Bessie Love, Betty Arthur, J. Emmett Beck"
1524298,,"Kehre wieder, Afrika!","Kehre wieder, Afrika!",1929-06-04,2.5247,0.0,0,[99],de,0,0,75,Deutscher Werkfilm,Ernö Metzner,
127080,tt0019704,Le Bled,Le Bled,1929-05-17,2.0405,5.917,6,[12],fr,0,0,104,,Jean Renoir,"Alexandre Arquillière, Jackie Monnier, Diana Hart, Renée Rozier, Aisa"
48736,tt0020264,Perfect Day,Perfect Day,1929-08-10,2.0019,7.032,78,[35],en,0,0,19,Hal Roach Studios,James Parrott,"Stan Laurel, Oliver Hardy, Edgar Kennedy, Kay Deslys, Isabelle Keith"
1599699,tt0019954,Gun Law,Gun Law,1929-03-03,1.9426,8.0,1,"[18, 37]",en,0,0,55,Film Booking Offices of America (FBO),Robert De Lacey,"Tom Tyler, Frankie Darro, Barney Furey, Ethlyne Clair, Lew Meehan"
