id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
1092,tt0041959,The Third Man,The Third Man,1949-08-31,7.624,7.9,2174,"[53, 9648]",en,0,1226098,105,London Films Productions,Carol Reed,"Joseph Cotten, Alida Valli, Trevor Howard, Orson Welles, Paul Hörbiger"
43436,tt0041594,Little Women,Little Women,1949-03-10,5.1294,7.4,233,"[10749, 18, 10751]",en,2776000,5910000,121,Metro-Goldwyn-Mayer,Mervyn LeRoy,"June Allyson, Peter Lawford, Margaret O'Brien, Elizabeth Taylor, Janet Leigh"
13465,tt0041094,The Adventures of Ichabod and Mr. Toad,The Adventures of Ichabod and Mr. Toad,1949-10-05,4.2792,6.534,715,"[27, 14, 16, 10751]",en,0,3250000,68,Walt Disney Productions,"Clyde Geronimi, James Algar, Jack Kinney","Bing Crosby, Basil Rathbone, Eric Blore, J. Pat O'Malley, John McLeish"
355855,tt0042010,Gentry Skylarking,Úri muri,1949-08-23,4.265,8.0,1,[18],en,0,0,95,,Frigyes Bán,"Sándor Deák, Éva Szörényi, Ági Mészáros, Sándor Tompa"
20530,tt0041154,Late Spring,晩春,1949-09-13,4.4446,8.025,492,[18],ja,0,0,108,Shochiku,Yasujirō Ozu,"Chishū Ryū, Setsuko Hara, Yumeji Tsukioka, Haruko Sugimura, Hōhi Aoki"
449252,tt0129431,Toâ,Toâ,1949-10-27,3.6816,4.0,4,[35],fr,0,0,85,Les Films Minerva,Sacha Guitry,"Sacha Guitry, Mireille Perrey, Robert Seller, Lana Marconi, Jeanne Fusier-Gir"
29993,tt0041838,Samson and Delilah,Samson and Delilah,1949-12-21,4.7175,6.607,258,"[10749, 18, 36]",en,3000000,11500000,134,Paramount Pictures,Cecil B. DeMille,"Hedy Lamarr, Victor Mature, George Sanders, Angela Lansbury, Henry Wilcoxon"
364341,tt0041943,El sótano,El sótano,1949-02-24,3.5587,5.8,5,[18],es,0,0,114,Grupo de Producción,Jaime de Mayora,"Paola Barbara, Jesús Tordesillas, Eduardo Fajardo, María Asquerino, María Bru"
299385,tt0041150,Der Bagnosträfling,Der Bagnosträfling,1949-08-26,3.8707,7.0,1,[12],de,0,0,0,,Gustav Fröhlich,"Paul Dahlke, Käthe Dorsch, Winnie Markus, Paul Hörbiger, Ida Ehre"
262454,tt0041635,The Cheat,Manèges,1949-07-26,3.5303,7.0,19,[18],fr,0,0,91,"DisCina, Les Films Modernes",Yves Allégret,"Bernard Blier, Simone Signoret, Jacques Baumer, Mona Dol, Laure Diana"
293870,tt0041442,"Hallo, Fräulein!","Hallo, Fräulein!",1949-05-13,3.5962,8.0,2,[35],de,0,0,100,Bavaria Film,Rudolf Jugert,"Margot Hielscher, Hans Söhnker, Peter van Eyck, Hannelore Bollmann, Bobby Todd"
851970,tt1823167,Music Camp,Music Camp,1949-07-19,3.3933,0.0,0,[99],en,0,0,11,Australian National Film Board,R. Maslyn Williams,Wilfrid Thomas
393573,tt0039131,The Eternal Melody,Addio Mimí!,1949-12-02,3.3428,7.0,1,[18],it,0,0,88,,Carmine Gallone,"Mártha Eggerth, Jan Kiepura, Sterling Holloway, Isobel Elsom, Franklin Pangborn"
258623,tt0175953,Silent Barricade,Němá barikáda,1949-05-06,2.9514,7.0,4,"[10752, 18]",cs,0,0,128,Československý státní film,Otakar Vávra,"Jaroslav Průcha, Barbara Drapińska, Jaroslav Marvan, Vladimír Šmeral, Marie Vášová"
653399,tt0445415,Haunted Palace,Haunted Palace,1949-01-01,3.2598,0.0,1,[99],en,0,0,34,,Richard Fisher,Shaw Desmond
25430,tt0041113,All the King's Men,All the King's Men,1949-11-16,3.7483,6.982,246,[18],en,0,0,109,Columbia Pictures,Robert Rossen,"John Ireland, Broderick Crawford, Joanne Dru, John Derek, Mercedes McCambridge"
355830,tt0171254,Gala-Suit,Díszmagyar,1949-08-23,3.3003,7.0,1,[35],hu,0,0,91,,Viktor Gertler,"Gyula Benkő, Zsuzsa Bánki, Mária Kovács, György Solthy, Iván Darvas"
264342,tt0041317,Comedy Times Three,Dreimal Komödie,1949-03-04,2.8987,7.0,2,[35],de,0,0,92,Bavaria Film,Viktor Tourjansky,"Ferdinand Marian, Margot Hielscher, Bruni Löbel, Paul Dahlke, Mady Rahl"
840604,,Den horníků,Den horníků,1949-01-01,2.8793,0.0,0,[99],cs,0,0,0,Studio zpravodajského filmu Praha,,"Adolf Mácha, Josef Junek"
416950,tt0041466,Hipócrita..!,Hipócrita..!,1949-10-11,3.059,6.125,8,"[80, 18, 10749, 53]",es,0,0,97,Cinematografica Latino Americana S.A. (C.L.A.S.A.),Miguel Morayta,"Antonio Badú, Carmen Molina, Luis Beristáin, Leticia Palma, Pascual García Peña"
22112,tt0041268,Criss Cross,Criss Cross,1949-02-04,3.2429,7.096,188,"[80, 53]",en,0,0,88,Universal International Pictures,Robert Siodmak,"Burt Lancaster, Yvonne De Carlo, Dan Duryea, Stephen McNally, Esy Morales"
416950,tt0041466,Hipócrita..!,Hipócrita..!,1949-10-11,3.059,6.125,8,"[80, 18, 10749, 53]",es,0,0,97,Cinematografica Latino Americana S.A. (C.L.A.S.A.),Miguel Morayta,"Antonio Badú, Carmen Molina, Luis Beristáin, Leticia Palma, Pascual García Peña"
13909,tt0041866,She Wore a Yellow Ribbon,She Wore a Yellow Ribbon,1949-10-22,3.0133,6.922,418,"[18, 37]",en,1600000,5400000,104,"Argosy Pictures, RKO Radio Pictures",John Ford,"John Wayne, Joanne Dru, John Agar, Ben Johnson, Harry Carey Jr."
291617,tt0129742,Alles Lüge,Alles Lüge,1949-10-13,2.9966,7.0,1,[18],de,0,0,0,Löwen-Filmproduktion,E.W. Emo,"Wolf Albach-Retty, Hedwig Bleibtreu, Siegfried Breuer, Senta Wengraf, Gusti Wolf"
41214,tt0041555,Knock on Any Door,Knock on Any Door,1949-02-22,2.9718,6.22,75,"[18, 80]",en,900000,0,100,"Santana Pictures Corporation, Columbia Pictures",Nicholas Ray,"Humphrey Bogart, John Derek, George Macready, Allene Roberts, Candy Toxton"
258623,tt0175953,Silent Barricade,Němá barikáda,1949-05-06,2.9514,7.0,4,"[10752, 18]",cs,0,0,128,Československý státní film,Otakar Vávra,"Jaroslav Průcha, Barbara Drapińska, Jaroslav Marvan, Vladimír Šmeral, Marie Vášová"
11898,tt0041546,Kind Hearts and Coronets,Kind Hearts and Coronets,1949-06-23,2.9289,7.615,629,"[35, 80]",en,0,0,104,"Ealing Studios, J. Arthur Rank Organisation, Michael Balcon Productions",Robert Hamer,"Dennis Price, Alec Guinness, Joan Greenwood, Valerie Hobson, Audrey Fildes"
31556,tt0040427,He Walked by Night,He Walked by Night,1949-02-06,2.9154,6.7,109,"[53, 80]",en,0,0,79,"Bryan Foy Productions, Eagle-Lion Films (US)",Alfred L. Werker,"Richard Basehart, Scott Brady, Roy Roberts, Whit Bissell, James Cardwell"
264342,tt0041317,Comedy Times Three,Dreimal Komödie,1949-03-04,2.8987,7.0,2,[35],de,0,0,92,Bavaria Film,Viktor Tourjansky,"Ferdinand Marian, Margot Hielscher, Bruni Löbel, Paul Dahlke, Mady Rahl"
38671,tt0042067,Åsa-Nisse,Åsa-Nisse,1949-10-22,2.8873,4.25,8,[35],sv,0,0,102,Svensk Talfilm,Ragnar Frisk,"John Elfström, Greta Berthels, Bertil Boo, Gösta Gustafson, Gustaf Lövås"
840604,,Den horníků,Den horníků,1949-01-01,2.8793,0.0,0,[99],cs,0,0,0,Studio zpravodajského filmu Praha,,"Adolf Mácha, Josef Junek"
25431,tt0041090,Adam's Rib,Adam's Rib,1949-11-17,2.866,7.104,346,"[35, 10749]",en,1728000,9470000,101,Metro-Goldwyn-Mayer,George Cukor,"Spencer Tracy, Katharine Hepburn, Judy Holliday, Tom Ewell, David Wayne"
24650,tt0041386,The Fountainhead,The Fountainhead,1949-06-25,2.86,6.8,161,"[18, 10749]",en,0,0,112,Warner Bros. Pictures,King Vidor,"Gary Cooper, Patricia Neal, Raymond Massey, Kent Smith, Robert Douglas"
31516,tt0041716,On the Town,On the Town,1949-12-08,2.8563,6.992,301,"[35, 10749]",en,2133000,4428000,98,Metro-Goldwyn-Mayer,"Gene Kelly, Stanley Donen","Gene Kelly, Frank Sinatra, Betty Garrett, Ann Miller, Jules Munshin"
92796,tt0041182,Black Magic,Black Magic,1949-08-19,2.8189,6.354,25,"[18, 36]",en,0,0,105,"Edward Small Productions, United Artists, Franco London Films",Gregory Ratoff,"Orson Welles, Nancy Guild, Akim Tamiroff, Frank Latimore, Valentina Cortese"
1446721,,Sampan Family,Sampan Family,1949-01-01,2.7925,0.0,0,[99],en,0,0,16,McGraw-Hill Films,William James,Basil Beyea
274925,tt0037934,Münchnerinnen,Münchnerinnen,1949-01-28,2.7912,7.0,1,[35],de,0,0,86,Bavaria-Filmkunst,Philipp Lothar Mayring,"Gabriele Reismüller, Margarete Haagen, Heli Finkenzeller, Adolf Gondrell, Oskar Sima"
31623,tt0041163,Battleground,Battleground,1949-11-09,2.7717,6.71,107,"[28, 18, 10752]",en,0,0,118,Metro-Goldwyn-Mayer,William A. Wellman,"Van Johnson, John Hodiak, Ricardo Montalban, George Murphy, Marshall Thompson"
45578,tt0041587,A Letter to Three Wives,A Letter to Three Wives,1949-01-20,2.7651,7.199,178,"[10749, 18, 9648]",en,0,5400000,103,20th Century Fox,Joseph L. Mankiewicz,"Ann Sothern, Linda Darnell, Jeanne Crain, Kirk Douglas, Paul Douglas"
44190,tt0040872,They Live by Night,They Live by Night,1949-11-01,2.7364,6.829,190,"[80, 10749, 18]",en,0,0,96,RKO Radio Pictures,Nicholas Ray,"Cathy O'Donnell, Farley Granger, Howard Da Silva, Jay C. Flippen, Helen Craig"
43397,tt0040221,Caught,Caught,1949-02-17,2.7188,6.598,102,"[18, 10749, 53]",en,0,0,88,"Metro-Goldwyn-Mayer, Enterprise Productions",Max Ophüls,"James Mason, Barbara Bel Geddes, Robert Ryan, Frank Ferguson, Curt Bois"
36376,tt0041572,The Lady Gambles,The Lady Gambles,1949-05-20,2.685,6.074,34,[18],en,0,0,99,Universal International Pictures,Michael Gordon,"Barbara Stanwyck, Robert Preston, Stephen McNally, Edith Barrett, John Hoyt"
26814,tt0041604,Love Happy,Love Happy,1949-10-12,2.6721,5.823,62,"[35, 10402]",en,0,0,85,"Artists Alliance, United Artists",David Miller,"Groucho Marx, Harpo Marx, Chico Marx, Ilona Massey, Vera-Ellen"
30368,tt0041699,Stray Dog,野良犬,1949-10-17,2.6705,7.584,377,"[80, 18, 53, 9648]",ja,0,47005,122,"Film Art Association, Shintoho Company",Akira Kurosawa,"Toshirō Mifune, Takashi Shimura, Keiko Awaji, Eiko Miyoshi, Noriko Sengoku"
94139,tt0041610,Lust for Gold,Lust for Gold,1949-06-10,2.6575,6.0,30,"[28, 37, 18]",en,0,0,90,Columbia Pictures,S. Sylvan Simon,"Ida Lupino, Glenn Ford, Gig Young, William Prince, Edgar Buchanan"
43439,tt0041855,The Secret Garden,The Secret Garden,1949-04-30,2.6402,7.1,34,"[10751, 18]",en,0,0,92,Metro-Goldwyn-Mayer,Fred M. Wilcox,"Margaret O'Brien, Dean Stockwell, Herbert Marshall, Gladys Cooper, Elsa Lanchester"
281606,tt0340300,The Bridge,桥,1949-01-02,2.6335,5.75,4,[18],zh,0,0,90,东北电影制片厂,Wang Bin,"Chen Qiang, Defu Du, Jiang Hao, Wang Jiayi, Lü Ban"
51618,tt0041735,The Passionate Friends,The Passionate Friends,1949-01-26,2.6198,6.833,63,"[18, 10749]",en,350000,225000,91,"Cineguild, J. Arthur Rank Organisation",David Lean,"Ann Todd, Claude Rains, Trevor Howard, Betty Ann Davies, Isabel Dean"
29260,tt0041983,Trapped,Trapped,1949-09-27,2.6085,6.0,34,"[80, 53]",en,0,0,78,Eagle-Lion Films,Richard Fleischer,"Lloyd Bridges, Barbara Payton, John Hoyt, James Todd, Russ Conway"
45184,tt0041615,Madame Bovary,Madame Bovary,1949-08-25,2.5652,6.754,59,"[18, 10749]",en,2076000,2016000,106,Metro-Goldwyn-Mayer,Vincente Minnelli,"Jennifer Jones, James Mason, Van Heflin, Louis Jourdan, Alf Kjellin"
27563,tt0041373,Flamingo Road,Flamingo Road,1949-04-30,2.5261,7.0,60,"[18, 10749]",en,1528000,2896000,94,"Warner Bros. Pictures, Michael Curtiz Productions",Michael Curtiz,"Joan Crawford, Zachary Scott, Sydney Greenstreet, David Brian, Gladys George"
46096,tt0041886,The Small Back Room,The Small Back Room,1949-02-21,2.5164,6.7,81,"[18, 10752, 10749]",en,240000,135000,106,"London Films Productions, The Archers","Michael Powell, Emeric Pressburger","David Farrar, Kathleen Byron, Jack Hawkins, Leslie Banks, Michael Gough"
163107,tt0041961,Thorvaldsen,Thorvaldsen,1949-04-20,2.5129,5.8,15,[99],da,0,0,10,"Dansk Film Co., Dansk Kulturfilm, Preben Frank Film",Carl Theodor Dreyer,Ib Koch-Olsen
840617,,Valašské tance,Valašské tance,1949-01-01,2.4869,0.0,0,[99],cs,0,0,0,Krátký film Praha,Václav Kašlík,
62727,tt0041746,Pinky,Pinky,1949-09-28,2.4747,7.115,52,[18],en,0,0,102,20th Century Fox,Elia Kazan,"Jeanne Crain, Ethel Barrymore, Ethel Waters, William Lundigan, Basil Ruysdael"
472029,tt0192333,Perpetual Movement,Mouvement perpétuel,1949-08-22,2.473,8.0,1,[],fr,0,0,15,,"Michel Brault, Claude Jutra",Claude Jutra
32850,tt0041088,Act of Violence,Act of Violence,1949-01-22,2.4696,6.912,108,"[53, 18]",en,1290000,1129000,82,Metro-Goldwyn-Mayer,Fred Zinnemann,"Van Heflin, Robert Ryan, Janet Leigh, Mary Astor, Phyllis Thaxter"
381439,tt2154334,The Watch,錶,1949-12-31,2.4538,0.0,0,[18],zh,0,0,105,Wenhua Film Company,Huang Zuolin,"Zhao Qiansun, Cai Yuanyuan, Yang Wenlong, Yu Zhongying, Li Chunxiao"
785892,,Sehidup Semati,Sehidup Semati,1949-05-25,2.437,0.0,0,[18],id,0,0,0,Bintang Surabaja Film,Fred Young,"Ida Prijatni, Ali Yugo, Chatir Harro, Djauhari Effendi, Mas'ud Pandji Anom"
96432,tt0041673,My Friend Irma,My Friend Irma,1949-10-14,2.3936,6.8,24,"[35, 10749]",en,0,0,103,"Wallis-Hazen Inc., Paramount Pictures",George Marshall,"Marie Wilson, Diana Lynn, Dean Martin, Jerry Lewis, John Lund"
28571,tt0041452,The Heiress,The Heiress,1949-10-06,2.3809,7.756,287,"[18, 10749, 36]",en,2600000,2300000,115,Paramount Pictures,William Wyler,"Olivia de Havilland, Montgomery Clift, Ralph Richardson, Miriam Hopkins, Vanessa Brown"
20025,tt0041958,Thieves' Highway,Thieves' Highway,1949-09-20,2.3795,7.271,118,"[18, 80, 53]",en,0,0,94,20th Century Fox,Jules Dassin,"Richard Conte, Valentina Cortese, Lee J. Cobb, Barbara Lawrence, Jack Oakie"
29885,tt0041158,The Barkleys of Broadway,The Barkleys of Broadway,1949-05-04,2.3604,6.9,54,"[35, 10749]",en,2250000,4421000,108,Metro-Goldwyn-Mayer,Charles Walters,"Fred Astaire, Ginger Rogers, Oscar Levant, Billie Burke, Gale Robbins"
