id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
791128,,Youngest Sister Class,막장자매 클라쓰,2020-05-01,29.3575,4.6,8,"[18, 10749]",ko,0,0,73,,,"Seung Ha, Yoon Yool, Kim Dong-woo, Kang Min-woo, Park Do-jin"
522627,tt8367814,The Gentlemen,The Gentlemen,2020-01-01,32.1002,7.656,6873,"[28, 35, 80]",en,22000000,115171795,113,"Miramax, Toff Guy Films, Coach Films",Guy Ritchie,"Matthew McConaughey, Charlie Hunnam, Michelle Dockery, Jeremy Strong, Lyne Renee"
577922,tt6723592,Tenet,Tenet,2020-08-22,24.2277,7.171,11515,"[28, 53, 878]",en,205000000,365304105,150,"Warner Bros. Pictures, Syncopy",Christopher Nolan,"John David Washington, Robert Pattinson, Elizabeth Debicki, Kenneth Branagh, Dimple Kapadia"
508442,tt2948372,Soul,Soul,2020-12-25,25.6447,8.088,11730,"[16, 10751, 18, 10402, 14]",en,150000000,121977511,101,Pixar,Pete Docter,"Jamie Foxx, Tina Fey, Graham Norton, Rachel House, Alice Braga"
665760,tt7583460,Mare,Mare,2020-02-23,21.4529,5.056,18,"[18, 10749]",hr,0,0,84,"Okofilm Productions, Dinaridi film",Andrea Štaka,"Marija Škaričić, Goran Navojec, Mateusz Kościukiewicz, Mirjana Karanović, Ivana Roščić"
454626,tt3794354,Sonic the Hedgehog,Sonic the Hedgehog,2020-02-12,22.9361,7.3,10577,"[28, 878, 35, 10751]",en,85000000,319715683,99,"Original Film, Blur Studio, Marza Animation Planet, Paramount Pictures, SEGA, SEGA of America",Jeff Fowler,"Ben Schwartz, James Marsden, Tika Sumpter, Jim Carrey, Natasha Rothwell"
508439,tt7146812,Onward,Onward,2020-02-29,19.3679,7.633,6696,"[12, 16, 35, 10751, 14]",en,200000000,141888276,102,"Walt Disney Pictures, Pixar",Dan Scanlon,"Tom Holland, Chris Pratt, Julia Louis-Dreyfus, Octavia Spencer, Mel Rodriguez"
854804,,Movida,Movida,2020-06-25,18.7751,0.0,0,[],en,0,0,68,,Alessandro Padovani,
464052,tt7126948,Wonder Woman 1984,Wonder Woman 1984,2020-12-16,19.3061,6.351,9254,"[28, 12, 14]",en,200000000,169601036,151,"Warner Bros. Pictures, The Stone Quarry, DC Films, Atlas Entertainment",Patty Jenkins,"Gal Gadot, Chris Pine, Kristen Wiig, Pedro Pascal, Robin Wright"
509635,tt7711170,Alone,Alone,2020-09-10,15.1463,6.371,887,"[27, 53]",en,0,0,98,"Mill House Motion Pictures, Paperclip, XYZ Films",John Hyams,"Jules Willcox, Marc Menchaca, Anthony Heald, Jonathan Rosenthal, Katie O’Grady"
635302,tt11032374,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,劇場版「鬼滅の刃」無限列車編,2020-10-16,14.6695,8.227,4677,"[16, 28, 14]",ja,15700000,523542183,117,"ufotable, Aniplex, Shueisha, TOHO",Haruo Sotozaki,"Natsuki Hanae, Akari Kito, Hiro Shimono, Yoshitsugu Matsuoka, Satoshi Hino"
446893,tt6587640,Trolls World Tour,Trolls World Tour,2020-03-11,19.9923,7.224,2312,"[10751, 16, 35, 14, 12, 10402]",en,90000000,49276818,91,DreamWorks Animation,Walt Dohrn,"Anna Kendrick, Justin Timberlake, Ron Funches, Rachel Bloom, James Corden"
529203,tt2850386,The Croods: A New Age,The Croods: A New Age,2020-11-25,18.8194,7.437,4239,"[16, 10751, 12, 14, 35]",en,65000000,215905815,95,DreamWorks Animation,Joel Crawford,"Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Cloris Leachman"
337401,tt4566758,Mulan,Mulan,2020-09-04,15.8826,6.8,7153,"[12, 14, 28]",en,200000000,69965374,115,"Walt Disney Pictures, Good Fear, Jason T. Reed Productions",Niki Caro,"Liu Yifei, Donnie Yen, Gong Li, Jet Li, Jason Scott Lee"
524047,tt7737786,Greenland,Greenland,2020-07-29,17.1658,7.121,5530,"[53, 28, 878]",en,34000000,52300000,120,"STXfilms, Anton, Thunder Road, G-BASE, Riverstone Pictures",Ric Roman Waugh,"Gerard Butler, Morena Baccarin, David Denman, Hope Davis, Roger Dale Floyd"
340102,tt4682266,The New Mutants,The New Mutants,2020-08-26,15.5075,6.049,3816,"[878, 27]",en,67000000,49169594,94,"20th Century Studios, Genre Films, Sunswept Entertainment, Marvel Entertainment",Josh Boone,"Blu Hunt, Charlie Heaton, Maisie Williams, Henrique Zaga, Anya Taylor-Joy"
514847,tt8244784,The Hunt,The Hunt,2020-03-11,17.1211,6.653,3812,"[28, 53, 27]",en,14000000,12400979,90,"Blumhouse Productions, Universal Pictures",Craig Zobel,"Betty Gilpin, Hilary Swank, Ethan Suplee, Teri Wyble, Ike Barinholtz"
495764,tt7713068,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020-02-05,16.1298,6.866,10994,"[28, 80]",en,75000000,205537933,109,"Warner Bros. Pictures, DC Films, LuckyChap Entertainment, Clubhouse Pictures, Kroll & Co Entertainment",Cathy Yan,"Margot Robbie, Rosie Perez, Mary Elizabeth Winstead, Jurnee Smollett-Bell, Ewan McGregor"
38700,tt1502397,Bad Boys for Life,Bad Boys for Life,2020-01-15,14.9568,7.105,8878,"[53, 28, 80]",en,90000000,426505244,124,"Columbia Pictures, 2.0 Entertainment, Don Simpson/Jerry Bruckheimer Films, Overbrook Entertainment","Bilall Fallah, Adil El Arbi","Will Smith, Martin Lawrence, Vanessa Hudgens, Alexander Ludwig, Charles Melton"
545609,tt8936646,Extraction,Extraction,2020-04-23,14.4846,7.283,6790,"[28, 53]",en,65000000,0,116,"AGBO, Thematic Entertainment, TGIM Films",Sam Hargrave,"Chris Hemsworth, Rudhraksh Jaiswal, Randeep Hooda, Golshifteh Farahani, Pankaj Tripathi"
531219,tt0805647,Roald Dahl's The Witches,Roald Dahl's The Witches,2020-10-26,12.0866,6.338,3045,"[35, 14, 10751, 27]",en,0,29303571,104,"ImageMovers, Warner Bros. Pictures, Necropia Entertainment, Esperanto Filmoj, The Roald Dahl Story Company",Robert Zemeckis,"Anne Hathaway, Octavia Spencer, Stanley Tucci, Jahzir Bruno, Chris Rock"
516486,tt6048922,Greyhound,Greyhound,2020-07-09,12.0599,7.417,3453,"[10752, 28, 18]",en,50300000,0,92,"Playtone, Bron Studios, FilmNation Entertainment, Sycamore Pictures, Zhengfu Pictures, Sony Pictures, Stage 6 Films",Aaron Schneider,"Tom Hanks, Stephen Graham, Rob Morgan, Josh Wiggins, Tom Brittney"
547016,tt7556122,The Old Guard,The Old Guard,2020-07-09,12.0523,7.087,4959,"[28, 14]",en,70000000,0,125,"Skydance Media, Denver & Delilah Productions, Marc Evans Productions",Gina Prince-Bythewood,"Charlize Theron, KiKi Layne, Veronica Ngô, Matthias Schoenaerts, Marwan Kenzari"
570670,tt1051906,The Invisible Man,The Invisible Man,2020-02-26,12.0422,7.083,6453,"[53, 878, 27]",en,7000000,144492724,124,"Blumhouse Productions, Goalpost Pictures, Nervous Tick Productions",Leigh Whannell,"Elisabeth Moss, Aldis Hodge, Storm Reid, Michael Dorman, Harriet Dyer"
600354,tt10272386,The Father,The Father,2020-12-23,11.7958,8.1,3766,[18],en,6000000,21029340,97,"Les Films du Cru, Film4 Productions, F Comme Film, Trademark Films, Ciné-@",Florian Zeller,"Anthony Hopkins, Olivia Colman, Mark Gatiss, Olivia Williams, Imogen Poots"
587792,tt9484998,Palm Springs,Palm Springs,2020-07-10,11.6191,7.338,3883,"[35, 10749, 878]",en,5000000,1818417,90,"Limelight, The Lonely Island, Sun Entertainment Culture Los Angeles",Max Barbakow,"Andy Samberg, Cristin Milioti, J.K. Simmons, Peter Gallagher, Meredith Hagner"
725273,tt11266868,Solitary,Solitary,2020-08-31,11.2353,5.073,123,[878],en,0,0,89,Inspired Pictures,Luke Armstrong,"Johnny Sachon, Lottie Tolhurst, Brian Bovell, Connie Jenkins-Greig, Michael Condron"
443791,tt5774060,Underwater,Underwater,2020-01-08,11.1864,6.299,3612,"[27, 878, 28, 12]",en,50000000,40882928,95,"Chernin Entertainment, 20th Century Fox, TSG Entertainment",William Eubank,"Kristen Stewart, Vincent Cassel, Mamoudou Athie, T.J. Miller, John Gallagher Jr."
458576,tt6475714,Monster Hunter,Monster Hunter,2020-12-03,11.1605,6.5,3656,"[28, 14, 12]",en,60000000,42145959,103,"Capcom, Constantin Film, Tencent Pictures, TOHO, AB² Digital Pictures",Paul W. S. Anderson,"Milla Jovovich, Tony Jaa, Ron Perlman, T.I., Diego Boneta"
448119,tt6673612,Dolittle,Dolittle,2020-01-02,11.0379,6.571,3949,"[10751, 35, 14, 12]",en,175000000,251410631,101,"Universal Pictures, Team Downey, Perfect World Pictures, Roth-Kirschenbaum Films",Stephen Gaghan,"Robert Downey Jr., Harry Collett, Michael Sheen, Jim Broadbent, Antonio Banderas"
580175,tt10288566,Another Round,Druk,2020-09-24,10.6379,7.6,3918,"[35, 18]",da,5150000,21700000,117,"Zentropa Entertainments, Film i Väst, Topkapi Films, Zentropa International Sweden, Zentropa International Netherlands",Thomas Vinterberg,"Mads Mikkelsen, Thomas Bo Larsen, Magnus Millang, Lars Ranthe, Maria Bonnevie"
581392,tt8850222,Peninsula,반도,2020-07-15,10.4715,6.698,2663,"[27, 28, 53, 12]",ko,17000000,42698327,116,"Next Entertainment World, RedPeter Films, Contents Panda, Union Investment Partners, Michigan Venture Capital",Yeon Sang-ho,"Gang Dong-won, Lee Jung-hyun, Lee Re, Kwon Hae-hyo, Kim Min-jae"
613504,tt10362466,After We Collided,After We Collided,2020-09-02,10.104,7.151,5503,"[18, 10749]",en,14000000,47990414,105,"Voltage Pictures, Offspring Entertainment, Frayed Pages Media, Wattpad",Roger Kumble,"Josephine Langford, Hero Fiennes Tiffin, Dylan Sprouse, Louise Lombard, Charlie Weber"
553604,tt1838556,Honest Thief,Honest Thief,2020-09-03,10.0969,6.5,1946,"[53, 28, 80]",en,0,31220247,99,"The Solution, Dreadnought Films, Zero Gravity Management, Argonaut Entertainment Partners, Honest Thief Productions, Ingenious Media, J Cubed Film Finance, Samuel Marshall Productions, Sprockefeller Pictures",Mark Williams,"Liam Neeson, Kate Walsh, Jai Courtney, Jeffrey Donovan, Anthony Ramos"
766319,tt13017992,Mariah Carey's Magical Christmas Special,Mariah Carey's Magical Christmas Special,2020-12-03,10.0623,6.219,73,"[10751, 10402]",en,0,0,43,Done+Dusted,"Hamish Hamilton, Roman Coppola","Mariah Carey, Monroe Cannon, Moroccan Cannon, Misty Copeland, Snoop Dogg"
385103,tt3152592,Scoob!,Scoob!,2020-07-08,10.0171,6.977,1843,"[16, 35, 10751, 9648]",en,90000000,28600000,94,"Warner Animation Group, Warner Bros. Pictures, Atlas Entertainment, 1492 Pictures, Reel FX Creative Studios",Tony Cervone,"Will Forte, Mark Wahlberg, Jason Isaacs, Gina Rodriguez, Zac Efron"
516632,tt5867314,The Empty Man,The Empty Man,2020-10-22,9.8892,6.165,1100,"[27, 9648, 53]",en,16000000,4796993,137,"BOOM! Studios, Out of Africa Entertainment, 20th Century Fox",David Prior,"James Badge Dale, Marin Ireland, Sasha Frolova, Samantha Logan, Evan Jonigkeit"
497582,tt7846844,Enola Holmes,Enola Holmes,2020-09-22,9.7434,7.216,6821,"[12, 9648, 80]",en,21000000,0,124,"PCMA Productions, Legendary Pictures",Harry Bradbeer,"Millie Bobby Brown, Henry Cavill, Sam Claflin, Helena Bonham Carter, Louis Partridge"
627725,tt6285944,The Banker,The Banker,2020-03-06,9.7431,7.627,1154,[18],en,0,0,120,"Romulus Entertainment, Hyphenate Films, iAm21 Entertainment, Mad Hatter Entertainment",George Nolfi,"Anthony Mackie, Samuel L. Jackson, Nicholas Hoult, Nia Long, Scott Johnson"
719128,,Idol Sex: LA Korean Women,아이돌 섹스: LA 교포녀,2020-06-18,9.7011,5.286,7,"[10749, 18]",ko,0,0,65,,Jeong Mi-na,"Lee Chae-dam, Hae Il, Jo Wan-jin, Kim So-jin, Tae Hee"
582014,tt9620292,Promising Young Woman,Promising Young Woman,2020-12-13,9.3926,7.37,3840,"[53, 80, 18]",en,10000000,20379604,114,"LuckyChap Entertainment, FilmNation Entertainment",Emerald Fennell,"Carey Mulligan, Bo Burnham, Alison Brie, Clancy Brown, Jennifer Coolidge"
664413,tt10886166,365 Days,365 dni,2020-02-07,9.3483,6.988,9589,"[10749, 18, 80]",pl,5000000,9458590,114,"Ekipa, Future Space, Next Film, TVN","Barbara Białowąs, Tomasz Mandes","Anna-Maria Sieklucka, Michele Morrone, Bronisław Wrocławski, Otar Saralidze, Magdalena Lamparska"
590223,tt2222042,Love and Monsters,Love and Monsters,2020-10-16,9.3444,7.264,4588,"[12, 35, 14]",en,30000000,1122066,109,"21 Laps Entertainment, Paramount Pictures",Michael Matthews,"Dylan O'Brien, Jessica Henwick, Michael Rooker, Dan Ewing, Ariana Greenblatt"
551804,tt10919380,Freaky,Freaky,2020-11-12,9.273,6.545,1913,"[27, 35]",en,6000000,18073433,102,"Universal Pictures, Blumhouse Productions, Divide / Conquer",Christopher Landon,"Kathryn Newton, Vince Vaughn, Celeste O'Connor, Misha Osherovich, Uriah Shelton"
723562,,Actresses: Sex Audition,여배우들: 섹스 오디션,2020-07-03,9.2481,5.75,4,[18],ko,0,0,61,,Jeong Mi-na,"Lee Chae-dam, Lee Soo, Jo Wan-jin, Han Seok-bong, Tae Hee"
400160,tt4823776,The SpongeBob Movie: Sponge on the Run,The SpongeBob Movie: Sponge on the Run,2020-08-14,9.1556,7.391,3034,"[12, 16, 35, 10751, 14]",en,60000000,4810790,95,"United Plankton Pictures, Nickelodeon Movies, Paramount Animation, Paramount Pictures, MRC, Mikros Image, Mikros Animation",Tim Hill,"Tom Kenny, Bill Fagerbakke, Rodger Bumpass, Mr. Lawrence, Keanu Reeves"
533514,tt8652818,Violet Evergarden: The Movie,劇場版 ヴァイオレット・エヴァーガーデン,2020-09-18,9.1248,8.298,544,"[16, 18, 14, 10749]",ja,0,20339624,140,"Kyoto Animation, ABC Animation, Pony Canyon, Bandai Namco Arts, Rakuonsha",Taichi Ishidate,"Yui Ishikawa, Daisuke Namikawa, Takehito Koyasu, Hidenobu Kiuchi, Haruka Tomatsu"
539537,tt0983946,Fantasy Island,Fantasy Island,2020-02-12,8.9894,5.745,2679,"[12, 14, 27, 9648]",en,7000000,49447308,109,"Blumhouse Productions, Columbia Pictures, Tower of Babble",Jeff Wadlow,"Michael Peña, Maggie Q, Lucy Hale, Michael Rooker, Austin Stowell"
441130,tt5198068,Wolfwalkers,Wolfwalkers,2020-10-26,8.8701,8.176,1449,"[16, 10751, 12, 14]",en,12000000,1310720,102,"Cartoon Saloon, Melusine Productions, Haut et Court, Canal+, RTÉ, OCS, Folivari, GKIDS, Value & Power Culture Communications, Fís Éireann/Screen Ireland","Tomm Moore, Ross Stewart","Honor Kneafsey, Eva Whittaker, Sean Bean, Simon McBurney, Tommy Tiernan"
740985,tt13143964,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020-10-23,8.8694,6.433,2959,[35],en,0,0,96,"Oak Springs Productions, Four by Two Films",Jason Woliner,"Sacha Baron Cohen, Maria Bakalova, Tom Hanks, Dani Popescu, Manuel Vieru"
662702,,Mother's Seduction 2,엄마의 유혹 2,2020-01-09,8.7993,5.5,2,[10749],ko,0,0,72,,Kim Min-woo-I,"Han Seok-bong, Kang Min-woo, Sae Bom, Lee Hyo-jin-I, Yoo Jung"
604822,tt9695722,Vanguard,急先锋,2020-01-22,8.6826,6.382,626,"[28, 12, 35, 80, 53]",zh,0,50866901,107,"China Film International, Epitome Capital, Shanghai Lix Entertainment, Shenzhen Media Film & Television, Tencent Pictures, One Cool Films, India Film Services, Huayu International Entertainment, JP Media Limited, Dexter Studios, Golden Network Asia, China Film Group Corporation",Stanley Tong Gwai-Lai,"Jackie Chan, Yang Yang, Allen, Miya Muqi, Xu Ruohan"
767036,,The Choice,La scelta,2020-11-15,8.5802,0.0,0,[18],it,0,0,13,,Giorgi Varsimashvili,"Marco Mottai, Erik Bernasconi"
605116,tt7550000,Project Power,Project Power,2020-08-14,8.5794,6.422,3145,"[28, 80, 878, 53]",en,0,0,113,"Screen Arcade, Supermarché","Ariel Schulman, Henry Joost","Jamie Foxx, Joseph Gordon-Levitt, Dominique Fishback, Rodrigo Santoro, Courtney B. Vance"
481848,tt7504726,The Call of the Wild,The Call of the Wild,2020-02-19,8.5739,7.506,4012,"[12, 10751, 18]",en,109000000,111200000,100,"3 Arts Entertainment, 20th Century Studios, TSG Entertainment",Chris Sanders,"Harrison Ford, Dan Stevens, Colin Woodell, Karen Gillan, Omar Sy"
698343,,I Don't Like Younger Men 5,딸의 친구 5,2020-04-23,8.4614,7.1,9,[10749],ko,0,0,81,,Kye Jang-hyuk,"Lee Sul-ah, Sae Bom, Min Do-yoon, Hae Il, Park Do-jin"
556678,tt9214832,Emma.,Emma.,2020-02-13,8.3953,7.005,2006,"[35, 10749, 18]",en,10000000,25200000,125,"Working Title, Blueprint Pictures",Autumn de Wilde,"Anya Taylor-Joy, Johnny Flynn, Josh O'Connor, Callum Turner, Mia Goth"
531876,tt3833480,The Outpost,The Outpost,2020-06-24,8.3709,6.9,1254,"[10752, 18, 36, 28]",en,18000000,2133452,123,"Millennium Media, York Films, Perfection Hunter Productions",Rod Lurie,"Scott Eastwood, Caleb Landry Jones, Orlando Bloom, Ernest Cavazos, Taylor John Smith"
667520,tt11958344,A Whisker Away,泣きたい私は猫をかぶる,2020-06-18,8.1689,7.868,1512,"[16, 18, 10749, 14]",ja,0,0,104,"Studio Colorido, Fuji Television Network, Twin Engine, Fuji Creative Corporation, TOHO, KDDI, KADOKAWA, BS Fuji, Dentsu Meitetsu Communications","Tomotaka Shibayama, Junichi Sato","Mirai Shida, Natsuki Hanae, Koichi Yamadera, Hiroaki Ogi, Minako Kotobuki"
606679,tt9308382,The High Note,The High Note,2020-06-10,8.1508,7.0,481,"[10749, 35, 10402, 18]",en,0,2217874,113,"Working Title, Perfect World Pictures, Focus Features",Nisha Ganatra,"Dakota Johnson, Tracee Ellis Ross, Ice Cube, Kelvin Harrison Jr., Bill Pullman"
558582,tt9231040,First Cow,First Cow,2020-03-06,8.3865,7.034,559,"[18, 37]",en,2000000,101068,122,filmscience,Kelly Reichardt,"John Magaro, Orion Lee, Toby Jones, Ewen Bremner, Scott Shepherd"
522241,tt8368512,The Courier,The Courier,2020-01-24,8.8401,7.032,1410,"[53, 36, 18]",en,0,26000000,112,"SunnyMarch, 42, FilmNation Entertainment",Dominic Cooke,"Benedict Cumberbatch, Merab Ninidze, Rachel Brosnahan, Jessie Buckley, Angus Wright"
755812,tt12816348,"Miraculous World: New York, United HeroeZ","Miraculous World : New York, les héros unis",2020-09-25,7.861,8.1,1135,"[16, 10751, 28, 12, 10770]",fr,0,0,61,"ZAG Entertainment, Method Animation",Thomas Astruc,"Anouck Hautbois, Benjamin Bollen, Antoine Tomé, Fily Keita, Céline Melloul"
