id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
426,tt0052357,Vertigo,Vertigo,1958-05-28,12.5691,8.131,6500,"[9648, 10749, 53]",en,2479000,7808900,128,"Paramount Pictures, Alfred J. Hitchcock Productions",Alfred Hitchcock,"James Stewart, Kim Novak, Barbara Bel Geddes, Tom Helmore, Henry Jones"
11815,tt0051622,The Fly,The Fly,1958-07-16,6.4637,7.045,627,"[878, 27, 18]",en,700000,3000000,94,"20th Century Fox, Regal Films",Kurt Neumann,"David Hedison, Patricia Owens, Vincent Price, Herbert Marshall, Kathleen Freeman"
1480,tt0052311,Touch of Evil,Touch of Evil,1958-03-30,6.0553,7.741,1643,"[80, 53, 18]",en,829000,2247500,111,Universal International Pictures,Orson Welles,"Charlton Heston, Janet Leigh, Orson Welles, Joseph Calleia, Akim Tamiroff"
42661,tt0052365,The Vikings,The Vikings,1958-06-11,5.8362,7.008,385,"[12, 36, 28]",en,5000000,20311,115,"Brynaprod S.A., Curtleigh Productions, United Artists",Richard Fleischer,"Kirk Douglas, Tony Curtis, Ernest Borgnine, Janet Leigh, James Donald"
12501,tt0051411,The Big Country,The Big Country,1958-08-13,5.7901,7.584,428,"[18, 37, 10749]",en,0,3500000,167,"United Artists, Anthony Productions, Worldwide Productions",William Wyler,"Gregory Peck, Jean Simmons, Carroll Baker, Charlton Heston, Burl Ives"
815137,tt13893920,Young Captain,Gyoma Seonjang,1958-07-01,5.3798,0.0,0,[18],ko,0,0,72,Korean Film,Gisong Li,"Myung-goo Kim, Choi Woon-bong, Kwang-Il Ten, Mun-Kwang Kim, Sangsu Nam"
11868,tt0051554,Dracula,Dracula,1958-04-21,4.8101,7.254,731,[27],en,104880,3500000,82,Hammer Film Productions,Terence Fisher,"Peter Cushing, Christopher Lee, Michael Gough, Melissa Stribling, Carol Marsh"
392512,,Huracán,Huracán,1958-01-01,4.6618,0.0,0,[99],es,0,0,18,"Film Unit of the Division of Community Education, Puerto Rico, Divedco",Benjamín Doniger,Juan Ortiz Jiménez
577118,,Nära ögat,Nära ögat,1958-01-01,4.5707,0.0,0,[16],sv,0,0,3,,Per Olof Ultvedt,
1093,tt0051378,Elevator to the Gallows,Ascenseur pour l'échafaud,1958-01-29,4.5505,7.6,730,"[80, 18, 53]",fr,0,263404,92,Nouvelles Éditions de Films,Louis Malle,"Jeanne Moreau, Maurice Ronet, Georges Poujouly, Yori Bertin, Jean Wall"
40739,tt0052415,The Young Lions,The Young Lions,1958-04-02,4.402,6.74,150,"[10752, 18, 28]",en,3000000,0,167,20th Century Fox,Edward Dmytryk,"Marlon Brando, Montgomery Clift, Dean Martin, Hope Lange, Barbara Rush"
