id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
10340,tt0048280,Lady and the Tramp,Lady and the Tramp,1955-06-22,12.8205,7.1,5747,"[16, 10751, 10749, 12, 35]",en,4000000,36359037,76,Walt Disney Productions,"Hamilton Luske, Wilfred Jackson, Clyde Geronimi","Barbara Luddy, Larry Roberts, Peggy Lee, Bill Thompson, Bill Baucom"
381,tt0048728,To Catch a Thief,To Catch a Thief,1955-08-03,7.4713,7.262,1717,"[9648, 10749, 53]",en,2500000,8750000,106,Paramount Pictures,Alfred Hitchcock,"Cary Grant, Grace Kelly, Jessie Royce Landis, John Williams, Charles Vanel"
3112,tt0048424,The Night of the Hunter,The Night of the Hunter,1955-07-26,7.1944,7.858,1901,"[80, 18, 53]",en,795000,0,93,"Paul Gregory Productions, United Artists",Charles Laughton,"Robert Mitchum, Shelley Winters, Lillian Gish, Billy Chapin, Sally Jane Bruce"
220,tt0048028,East of Eden,East of Eden,1955-04-10,6.5542,7.528,834,[18],en,2,5000000,115,Warner Bros. Pictures,Elia Kazan,"James Dean, Julie Harris, Raymond Massey, Richard Davalos, Jo Van Fleet"
221,tt0048545,Rebel Without a Cause,Rebel Without a Cause,1955-10-27,6.3633,7.488,1820,[18],en,1500000,4500000,111,Warner Bros. Pictures,Nicholas Ray,"James Dean, Natalie Wood, Sal Mineo, Jim Backus, Ann Doran"
10653,tt0048605,The Seven Year Itch,The Seven Year Itch,1955-06-03,5.6838,7.044,1018,"[35, 10749]",en,1800000,12000000,105,"Charles K. Feldman Group, 20th Century Fox",Billy Wilder,"Marilyn Monroe, Tom Ewell, Evelyn Keyes, Sonny Tufts, Robert Strauss"
239720,tt0047874,Springtime Frost,Salna pavasarī,1955-11-26,5.4182,5.6,5,[18],lv,0,0,83,Rīgas kinostudija,"Leonīds Leimanis, Pāvels Armands","Zigrīda Stungure, Oļģerts Krastiņš, Žanis Kopštāls, Lidija Freimane, Mudīte Šneidere"
85639,tt0048570,Run for Cover,Run for Cover,1955-04-29,5.2222,6.8,43,"[37, 18]",en,0,0,93,"Paramount Pictures, Pine-Thomas Productions",Nicholas Ray,"James Cagney, Viveca Lindfors, John Derek, Jean Hersholt, Grant Withers"
827,tt0046911,Diabolique,Les Diaboliques,1955-01-29,4.9648,7.882,1132,"[53, 9648]",fr,0,0,118,"Véra Films, Filmsonor",Henri-Georges Clouzot,"Véra Clouzot, Simone Signoret, Paul Meurisse, Charles Vanel, Jean Brochard"
11700,tt0048641,Smiles of a Summer Night,Sommarnattens leende,1955-12-26,4.2871,7.414,280,"[35, 10749]",sv,0,0,109,SF Studios,Ingmar Bergman,"Gunnar Björnstrand, Ulla Jacobsson, Eva Dahlbeck, Harriet Andersson, Margit Carlqvist"
1134237,,Václav Talich diriguje Slovanské tance Antonína Dvořáka,Václav Talich diriguje Slovanské tance Antonína Dvořáka,1955-01-01,4.2735,8.0,1,[10402],cs,0,0,0,Československá televize Praha,Václav Kašlík,Václav Talich
541,tt0048347,The Man with the Golden Arm,The Man with the Golden Arm,1955-12-26,3.9992,7.134,262,"[18, 80]",en,1000000,4350000,119,Carlyle Productions,Otto Preminger,"Frank Sinatra, Eleanor Parker, Kim Novak, Arnold Stang, Darren McGavin"
