id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
961,tt0017925,The General,The General,1926-12-25,5.1564,7.915,1457,"[35, 10752, 10749]",en,750000,1000000,79,"Joseph M. Schenck Productions, Buster Keaton Productions","Clyde Bruckman, Buster Keaton","Buster Keaton, Marion Mack, Glen Cavender, Jim Farley, Frederick Vroom"
10728,tt0016847,Faust,Faust - Eine deutsche Volkssage,1926-10-13,3.5512,7.894,410,"[14, 18, 27]",de,0,0,116,"UFA, Metro-Goldwyn-Mayer",F. W. Murnau,"Gösta Ekman, Emil Jannings, Camilla Horn, Frida Richard, William Dieterle"
357521,tt0279805,The Fake Sweetheart,Falešná kočička,1926-09-24,3.5198,9.0,2,[35],cs,0,0,0,Ocean-Film,Svatopluk Innemann,"Vlasta Burian, Karel Hašler, Jiří Dréman, Zdena Kavková, Antonie Nedošinská"
855700,,Live on Love,同居之爱,1926-01-01,3.2792,0.0,0,"[18, 10749]",zh,0,0,67,,Shi Dongshan,"Zhengxin Wang, Yunzhen Han, Jingwo Yang, Ma Shou-Hong, Junhou Zhu"
1138804,tt0017181,Musclebound Music,Musclebound Music,1926-05-30,2.8495,7.0,1,[35],en,0,0,18,"Mack Sennett Comedies, Pathé Exchange",Alfred J. Goulding,"Billy Bevan, Natalie Kingston, Dave Morris, Patsy O'Byrne, Kewpie Morgan"
94727,tt0017162,Moana,Moana,1926-01-07,2.8014,6.7,38,[99],en,0,0,98,Robert Flaherty Productions Inc.,"Robert Flaherty, Frances H. Flaherty","Ta'avale, Fa'amgase, Tama, T'ugaita, Pe'a"
445811,tt0231743,Hoodoo Ranch,Hoodoo Ranch,1926-01-21,2.7651,8.0,1,[37],pt,0,0,50,Action Pictures,William Bertram,"Buddy Roosevelt, Jay Wilsey, Frank Austin, Paul Fix, Dixie Lamont"
80896,tt0330861,Schützenliesel,Schützenliesel,1926-12-21,2.5896,6.0,2,[],en,0,0,0,,"Rudolf Walther-Fein, Rudolf Dworsky","Mizzi Zwerenz, Xenia Desni, Livio Pavanelli, Hans Moser, Wolfgang Zilzer"
226030,tt0129232,People Among Us,Menschen untereinander,1926-04-03,2.5715,7.333,2,[18],de,0,0,123,"National-Film, Gerhard Lamprecht Filmproduktion GmbH",Gerhard Lamprecht,"Käthe Haack, Lydia Potechina, Alfred Abel, Aud Egede-Nissen, Eduard Rothauser"
50075,tt0016654,The Black Pirate,The Black Pirate,1926-03-08,2.5337,6.7,62,"[12, 18, 28]",en,1300000,0,94,"United Artists, Elton Corporation",Albert Parker,"Douglas Fairbanks, Billie Dove, Anders Randolf, Donald Crisp, Tempe Pigott"
66812,tt0017196,Nana,Nana,1926-06-25,2.5037,6.663,40,"[18, 10749]",fr,0,0,168,Les Films Jean Renoir,Jean Renoir,"Catherine Hessling, Pierre Lestringuez, Jacqueline Forzane, Werner Krauss, Jean Angelo"
556334,tt0198387,The Criminal,Le criminel,1926-11-12,2.4902,8.0,1,[],fr,0,0,110,,Alexandre Ryder,"André Nox, Madeleine Barjac, Teresina Boronat, Roger San Juana, Jean Lorette"
