id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
315635,tt2250912,Spider-Man: Homecoming,Spider-Man: Homecoming,2017-07-05,46.9846,7.333,23914,"[28, 12, 878]",en,175000000,880978185,133,"Marvel Studios, Pascal Pictures, LStar Capital, Columbia Pictures",Jon Watts,"Tom Holland, Michael Keaton, Robert Downey Jr., Marisa Tomei, Jon Favreau"
354912,tt2380307,Coco,Coco,2017-10-27,41.7347,8.197,21406,"[10751, 16, 10402, 12]",en,175000000,814641172,105,Pixar,Lee Unkrich,"Anthony Gonzalez, Gael García Bernal, Benjamin Bratt, Alanna Ubach, Renée Victor"
456931,tt6263802,Islands,Les Îles,2017-05-21,28.2529,4.2,25,"[18, 14, 27, 10749]",fr,0,0,23,Ecce Films,Yann Gonzalez,"Sarah-Megan Allouch, Mathilde Mennetrier, Alphonse Maitrepierre, Romain Merle, Simone Thiébaut"
335984,tt1856101,Blade Runner 2049,Blade Runner 2049,2017-10-04,46.162,7.6,15671,"[878, 18]",en,150000000,259239658,164,"Alcon Entertainment, Columbia Pictures, Scott Free Productions, Bud Yorkin Productions, Torridon Films, 16:14 Entertainment",Denis Villeneuve,"Ryan Gosling, Harrison Ford, Ana de Armas, Dave Bautista, Robin Wright"
321612,tt2771200,Beauty and the Beast,Beauty and the Beast,2017-03-16,32.1251,6.967,16161,"[10751, 14, 10749]",en,160000000,1266115964,129,"Walt Disney Pictures, Mandeville Films",Bill Condon,"Emma Watson, Dan Stevens, Luke Evans, Josh Gad, Kevin Kline"
390062,tt3758172,Jungle,Jungle,2017-06-27,29.9612,6.723,2276,"[12, 53]",en,0,1906640,115,"Screen Queensland, Screen Australia, Babber Films, Cutting Edge Group",Greg McLean,"Daniel Radcliffe, Alex Russell, Thomas Kretschmann, Joel Jackson, Yasmin Kassim"
283995,tt3896198,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,2017-04-25,32.3973,7.61,23440,"[878, 12, 28]",en,200000000,863756051,137,Marvel Studios,James Gunn,"Chris Pratt, Zoe Saldaña, Dave Bautista, Vin Diesel, Bradley Cooper"
260514,tt3606752,Cars 3,Cars 3,2017-06-15,30.8516,6.867,6574,"[16, 18, 10751, 12]",en,175000000,383925276,102,Pixar,Brian Fee,"Owen Wilson, Cristela Alonzo, Chris Cooper, Nathan Fillion, Larry the Cable Guy"
284053,tt3501632,Thor: Ragnarok,Thor: Ragnarok,2017-10-02,32.7089,7.58,22483,"[28, 878, 35, 12]",en,180000000,855301806,131,Marvel Studios,Taika Waititi,"Chris Hemsworth, Mark Ruffalo, Tom Hiddleston, Cate Blanchett, Idris Elba"
263115,tt3315342,Logan,Logan,2017-02-28,28.5003,7.82,20836,"[28, 18, 878]",en,97000000,619021436,137,"Hutch Parker Entertainment, The Donners' Company, Genre Films, 20th Century Fox, Marvel Entertainment, TSG Entertainment",James Mangold,"Hugh Jackman, Dafne Keen, Patrick Stewart, Elizabeth Rodriguez, Boyd Holbrook"
181808,tt2527336,Star Wars: The Last Jedi,Star Wars: The Last Jedi,2017-12-13,28.369,6.7,16677,"[12, 28, 878]",en,300000000,1334407706,152,Lucasfilm Ltd.,Rian Johnson,"Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega"
419430,tt5052448,Get Out,Get Out,2017-02-24,26.4316,7.625,19338,"[9648, 53, 27]",en,4500000,255407969,104,"Monkeypaw Productions, Blumhouse Productions, QC Entertainment",Jordan Peele,"Daniel Kaluuya, Allison Williams, Catherine Keener, Bradley Whitford, Caleb Landry Jones"
324552,tt4425200,John Wick: Chapter 2,John Wick: Chapter 2,2017-02-08,28.8945,7.346,14611,"[28, 53, 80]",en,40000000,171539887,122,"Thunder Road, 87Eleven, Summit Entertainment",Chad Stahelski,"Keanu Reeves, Common, Laurence Fishburne, Riccardo Scamarcio, Ruby Rose"
141052,tt0974015,Justice League,Justice League,2017-11-15,25.7875,6.068,13937,"[28, 12, 878]",en,300000000,661326987,120,"Cruel & Unusual Films, Atlas Entertainment, Warner Bros. Pictures, RatPac Entertainment, DC Films","Zack Snyder, Joss Whedon","Ben Affleck, Henry Cavill, Amy Adams, Gal Gadot, Ezra Miller"
398818,tt5726616,Call Me by Your Name,Call Me by Your Name,2017-10-01,23.8454,8.08,12950,"[10749, 18]",en,3500000,43143046,132,"La Cinéfacture, Frenesy Film, M.Y.R.A. Entertainment, RT Features, Water's End Productions",Luca Guadagnino,"Timothée Chalamet, Armie Hammer, Michael Stuhlbarg, Amira Casar, Esther Garrel"
166426,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-23,22.0315,6.665,13058,"[12, 28, 14]",en,230000000,795922298,129,"Walt Disney Pictures, Jerry Bruckheimer Films, Infinitum Nihil","Joachim Rønning, Espen Sandberg","Johnny Depp, Javier Bardem, Geoffrey Rush, Brenton Thwaites, Kaya Scodelario"
451156,tt5823690,Infidelity in Suburbia,Infidelity in Suburbia,2017-02-25,19.5418,6.2,163,"[53, 10770]",en,0,0,120,"Annuit Coeptis Entertainment II, Johnson Production Group, Lifetime",David Winning,"Marcus Rosner, Sarah Butler, Miranda Frigon, Peter Benson, Jay Hindle"
297762,tt0451279,Wonder Woman,Wonder Woman,2017-05-30,22.7914,7.202,21204,"[28, 12, 14]",en,149000000,823970682,141,"Atlas Entertainment, Cruel & Unusual Films, DC Films, Warner Bros. Pictures, RatPac-Dune Entertainment",Patty Jenkins,"Gal Gadot, Chris Pine, Connie Nielsen, Robin Wright, Danny Huston"
