id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
1585,tt0038650,It's a Wonderful Life,It's a Wonderful Life,1946-12-20,16.4851,8.276,5057,"[18, 10751, 14]",en,3180000,9644124,131,Liberty Films,Frank Capra,"James Stewart, Donna Reed, Lionel Barrymore, Thomas Mitchell, Henry Travers"
910,tt0038355,The Big Sleep,The Big Sleep,1946-08-22,7.1009,7.593,1198,"[9648, 80, 53]",en,250000,10682000,114,Warner Bros. Pictures,Howard Hawks,"Humphrey Bogart, Lauren Bacall, John Ridgely, Martha Vickers, Louis Jean Heydt"
303,tt0038787,Notorious,Notorious,1946-08-21,5.6038,7.712,1796,"[18, 80, 9648, 10749, 53]",en,2000000,24500000,103,"RKO Radio Pictures, Vanguard Films",Alfred Hitchcock,"Cary Grant, Ingrid Bergman, Claude Rains, Louis Calhern, Leopoldine Konstantin"
177381,tt0038394,Camões,Camões,1946-09-20,5.1369,6.813,8,"[18, 36]",pt,192000,0,118,Produções António Lopes Ribeiro,José Leitão de Barros,"António Vilar, José Amaro, Eunice Muñoz, Julieta Castelo, Igrejas Caeiro"
887,tt0036868,The Best Years of Our Lives,The Best Years of Our Lives,1946-11-22,4.7239,7.739,765,"[18, 10749, 10752]",en,2100000,23650000,171,Samuel Goldwyn Productions,William Wyler,"Dana Andrews, Fredric March, Harold Russell, Teresa Wright, Myrna Loy"
146451,tt0038280,Private Number 91-Karlsson,91:an Karlsson,1946-09-02,4.3754,7.2,15,[35],sv,0,0,88,Film AB Imago,Hugo Bolander,"Gus Dahlström, Holger Höglund, Fritiof Billquist, Siv Thulin, Douglas Håge"
13850,tt0038969,Song of the South,Song of the South,1946-11-20,4.0066,6.465,315,"[10751, 16]",en,2125000,65000000,94,Walt Disney Productions,"Harve Foster, Wilfred Jackson","James Baskett, Ruth Warrick, Bobby Driscoll, Luana Patten, Lucile Watson"
455376,tt0038861,La pródiga,La pródiga,1946-09-27,3.9911,7.0,1,[18],es,0,0,85,Suevia Films,Rafael Gil,"Rafael Durán, Paola Barbara, Juan Espantaleón, Guillermo Marín, Ángel de Andrés"
14638,tt0038669,The Killers,The Killers,1946-08-30,3.7779,7.367,446,"[80, 9648, 53]",en,0,0,103,Universal International Pictures,Robert Siodmak,"Edmond O'Brien, Burt Lancaster, Ava Gardner, Albert Dekker, Sam Levene"
28162,tt0038733,A Matter of Life and Death,A Matter of Life and Death,1946-12-15,3.6853,7.748,481,"[10749, 14, 18]",en,450000,1750000,104,"The Archers, J. Arthur Rank Organisation","Emeric Pressburger, Michael Powell","David Niven, Kim Hunter, Roger Livesey, Marius Goring, Robert Coote"
14320,tt0038574,Great Expectations,Great Expectations,1946-12-26,3.6735,7.29,388,"[18, 10749]",en,400000,420000,118,"Cineguild, J. Arthur Rank Organisation",David Lean,"John Mills, Valerie Hobson, Tony Wager, Jean Simmons, Bernard Miles"
3088,tt0038762,My Darling Clementine,My Darling Clementine,1946-10-17,3.6431,7.471,499,[37],en,2000000,2750000,97,20th Century Fox,John Ford,"Henry Fonda, Linda Darnell, Victor Mature, Cathy Downs, Walter Brennan"
20343,tt0038718,Make Mine Music,Make Mine Music,1946-06-30,3.4108,5.852,291,"[16, 10402, 10751]",en,0,0,75,Walt Disney Productions,"Robert Cormack, Clyde Geronimi, Jack Kinney, Hamilton Luske, Joshua Meador","Nelson Eddy, Dinah Shore, Benny Goodman, Jerry Colonna, Andy Russell"
26286,tt0038492,Dragonwyck,Dragonwyck,1946-04-10,3.2866,6.611,126,"[18, 10749, 53]",en,0,6000000,103,20th Century Fox,Joseph L. Mankiewicz,"Gene Tierney, Walter Huston, Vincent Price, Glenn Langan, Anne Revere"
43469,tt0038913,Shoeshine,Sciuscià,1946-04-27,3.2108,7.783,279,[18],it,0,17480,91,Societa Cooperativa Alfa Cinematografica,Vittorio De Sica,"Franco Interlenghi, Rinaldo Smordoni, Annielo Mele, Bruno Ortenzi, Emilio Cigoli"
