id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
12445,tt1201607,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2,2011-07-12,41.6383,8.081,22444,"[12, 14]",en,125000000,1341511219,130,"Warner Bros. Pictures, Heyday Films",David Yates,"Daniel Radcliffe, Emma Watson, Rupert Grint, Ralph Fiennes, Alan Rickman"
49494,tt1034389,The Eagle,The Eagle,2011-02-08,22.6616,6.248,1473,"[12, 18]",en,25000000,27122040,114,"Prime Focus, Toledo Productions, Focus Features, Twins Financing, Film4 Productions",Kevin Macdonald,"Channing Tatum, Mark Strong, Jamie Bell, Donald Sutherland, Denis O'Hare"
49013,tt1216475,Cars 2,Cars 2,2011-06-11,34.0671,6.19,8693,"[16, 10751, 12, 35]",en,200000000,559852396,106,"Pixar, Walt Disney Pictures",John Lasseter,"Larry the Cable Guy, Owen Wilson, Michael Caine, Emily Mortimer, Suzy Eddie Izzard"
49018,tt1591095,Insidious,Insidious,2011-03-31,28.2342,7.0,7599,"[27, 53]",en,1500000,100106454,102,"Alliance Films, IM Global, Haunted Movies, FilmDistrict",James Wan,"Patrick Wilson, Rose Byrne, Lin Shaye, Ty Simpkins, Barbara Hershey"
39254,tt0433035,Real Steel,Real Steel,2011-09-28,27.0612,7.145,9548,"[28, 878, 18]",en,110000000,299300000,127,"DreamWorks Pictures, Reliance Entertainment, 21 Laps Entertainment, Montford / Murphy Productions",Shawn Levy,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Kevin Durand, Anthony Mackie"
1865,tt1298650,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,2011-05-15,27.1052,6.574,15242,"[12, 28, 14]",en,379000000,1046721266,136,"Walt Disney Pictures, Jerry Bruckheimer Films, Moving Picture Company",Rob Marshall,"Johnny Depp, Penélope Cruz, Geoffrey Rush, Ian McShane, Kevin McNally"
10195,tt0800369,Thor,Thor,2011-04-21,27.2236,6.772,22798,"[12, 14, 28]",en,150000000,449326618,115,"Marvel Studios, Marvel Entertainment",Kenneth Branagh,"Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins, Stellan Skarsgård"
77338,tt1675434,The Intouchables,Intouchables,2011-11-02,26.1369,8.273,18818,"[18, 35]",fr,13000000,426590315,113,"Gaumont, Quad Productions, Chaocorp, Ten Films, TF1 Films Production","Éric Toledano, Olivier Nakache","François Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot, Joséphine de Meaux"
61791,tt1318514,Rise of the Planet of the Apes,Rise of the Planet of the Apes,2011-08-03,23.8888,7.354,13073,"[53, 28, 18, 878]",en,93000000,481800873,105,"Dune Entertainment, Chernin Entertainment, Ingenious Media, Big Screen Productions, 20th Century Fox",Rupert Wyatt,"Andy Serkis, James Franco, Freida Pinto, John Lithgow, Brian Cox"
56292,tt1229238,Mission: Impossible - Ghost Protocol,Mission: Impossible - Ghost Protocol,2011-12-07,22.2765,7.116,11004,"[28, 53, 12]",en,145000000,694713380,133,"Paramount Pictures, Bad Robot, TC Productions, Skydance Media",Brad Bird,"Tom Cruise, Paula Patton, Simon Pegg, Jeremy Renner, Michael Nyqvist"
44912,tt1133985,Green Lantern,Green Lantern,2011-06-14,21.405,5.198,7844,"[12, 28, 878]",en,200000000,219851172,114,"De Line Pictures, Warner Bros. Pictures, DC",Martin Campbell,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong, Tim Robbins"
1771,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011-07-22,21.0094,7.012,23243,"[28, 12, 878]",en,140000000,370569774,124,"Marvel Studios, Marvel Entertainment",Joe Johnston,"Chris Evans, Hayley Atwell, Sebastian Stan, Tommy Lee Jones, Hugo Weaving"
49444,tt1302011,Kung Fu Panda 2,Kung Fu Panda 2,2011-05-25,21.9305,7.086,8128,"[16, 10751, 35, 28]",en,150000000,665692281,91,DreamWorks Animation,Jennifer Yuh Nelson,"Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman, Jackie Chan"
45243,tt1411697,The Hangover Part II,The Hangover Part II,2011-05-25,19.744,6.512,11537,[35],en,80000000,586764305,102,"Legendary Pictures, Green Hat Films, Warner Bros. Pictures",Todd Phillips,"Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, Mason Lee"
417859,tt0448694,Puss in Boots,Puss in Boots,2011-10-27,21.7511,6.618,4749,"[28, 12, 16, 35, 10751]",en,130000000,554987477,90,DreamWorks Animation,Chris Miller,"Antonio Banderas, Salma Hayek Pinault, Zach Galifianakis, Billy Bob Thornton, Amy Sedaris"
45612,tt0945513,Source Code,Source Code,2011-03-30,17.5521,7.312,9408,"[53, 878, 9648]",en,32000000,147332697,93,"The Mark Gordon Company, Summit Entertainment, Vendôme Production",Duncan Jones,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga, Jeffrey Wright, Michael Arden"
414419,tt6019206,Kill Bill: The Whole Bloody Affair,Kill Bill: The Whole Bloody Affair,2011-03-27,16.9675,8.114,1420,"[28, 80, 18, 53]",en,60000000,12338649,254,"Miramax, A Band Apart, Super Cool ManChu",Quentin Tarantino,"Uma Thurman, Lucy Liu, Vivica A. Fox, Michael Madsen, Daryl Hannah"
50014,tt1454029,The Help,The Help,2011-08-09,17.0139,8.205,9272,[18],en,25000000,216600000,146,"1492 Pictures, Harbinger Pictures",Tate Taylor,"Emma Stone, Viola Davis, Bryce Dallas Howard, Octavia Spencer, Jessica Chastain"
64690,tt0780504,Drive,Drive,2011-09-15,16.7592,7.584,14000,"[18, 53, 80]",en,15000000,79713640,100,"FilmDistrict, Bold Films, Marc Platt Productions, OddLot Entertainment, Motel Movies, Newbridge Film Capital",Nicolas Winding Refn,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks, Oscar Isaac"
