id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
872585,tt15398776,Oppenheimer,Oppenheimer,2023-07-19,54.2142,8.023,12486,"[18, 36]",en,100000000,952000000,181,"Syncopy, Universal Pictures, Atlas Entertainment, Breakheart Films, Peters Creek Entertainment",Christopher Nolan,"Cillian Murphy, Emily Blunt, Matt Damon, Robert Downey Jr., Florence Pugh"
569094,tt9362722,Spider-Man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,2023-05-31,47.3043,8.35,9249,"[16, 28, 12, 878]",en,100000000,690897910,140,"Columbia Pictures, Sony Pictures Animation, Lord Miller, Pascal Pictures, Arad Productions, Marvel Entertainment","Kemp Powers, Justin K. Thompson, Joaquim Dos Santos","Shameik Moore, Hailee Steinfeld, Brian Tyree Henry, Luna Lauren Vélez, Jake Johnson"
447365,tt6791350,Guardians of the Galaxy Vol. 3,Guardians of the Galaxy Vol. 3,2023-05-03,42.2623,7.933,8817,"[878, 12, 28]",en,250000000,845550000,150,"Marvel Studios, Kevin Feige Productions",James Gunn,"Chris Pratt, Zoe Saldaña, Dave Bautista, Karen Gillan, Pom Klementieff"
976912,tt13452544,Graphic Desires,Graphic Desires,2023-08-31,36.5747,6.921,151,"[53, 80]",en,0,0,90,"Paranoid Android Films, Proportion Productions, Mutiny Pictures, APL Film",Andy Edwards,"David Wayman, Sian Altman, May Kelly, Ocean M Harris, Valis Volkova"
385687,tt5433140,Fast X,Fast X,2023-05-17,35.1441,6.981,6493,"[28, 80, 53]",en,340000000,704709660,142,"Universal Pictures, Original Film, One Race, Perfect Storm Entertainment",Louis Leterrier,"Vin Diesel, Michelle Rodriguez, Tyrese Gibson, Ludacris, John Cena"
346698,tt1517268,Barbie,Barbie,2023-07-19,33.6689,6.909,11562,"[35, 12, 14]",en,145000000,1447138421,114,"LuckyChap Entertainment, Heyday Films, NB/GG Pictures, Mattel, Warner Bros. Pictures",Greta Gerwig,"Margot Robbie, Ryan Gosling, America Ferrera, Ariana Greenblatt, Issa Rae"
1010581,tt21909764,My Fault,Culpa mía,2023-06-08,33.0979,7.7,4190,"[18, 10749, 53]",es,0,0,116,"Pokeepsie Films, Amazon MGM Studios",Domingo González,"Nicole Wallace, Gabriel Guevara, Marta Hazas, Iván Sánchez, Eva Ruiz"
502356,tt6718170,The Super Mario Bros. Movie,The Super Mario Bros. Movie,2023-04-05,32.7452,7.594,11130,"[10751, 35, 12, 14, 16]",en,100000000,1360879735,93,"Universal Pictures, Illumination, Nintendo","Aaron Horvath, Michael Jelenic","Chris Pratt, Anya Taylor-Joy, Charlie Day, Jack Black, Keegan-Michael Key"
603692,tt10366206,John Wick: Chapter 4,John Wick: Chapter 4,2023-03-21,32.1291,7.712,8290,"[28, 53, 80]",en,100000000,447316405,170,"Thunder Road, 87Eleven, Studio Babelsberg, Lionsgate",Chad Stahelski,"Keanu Reeves, Donnie Yen, Bill Skarsgård, Ian McShane, Laurence Fishburne"
466420,tt5537002,Killers of the Flower Moon,Killers of the Flower Moon,2023-10-18,28.2498,7.391,4331,"[80, 36, 18]",en,200000000,158722599,206,"Apple Studios, Imperative Entertainment, Sikelia Productions, Appian Way",Martin Scorsese,"Leonardo DiCaprio, Robert De Niro, Lily Gladstone, Jesse Plemons, Tantoo Cardinal"
572802,tt9663764,Aquaman and the Lost Kingdom,Aquaman and the Lost Kingdom,2023-12-20,26.9353,6.502,3661,"[28, 12, 14]",en,205000000,440181226,124,"Warner Bros. Pictures, The Safran Company, Atomic Monster, DC Films, Domain Entertainment",James Wan,"Jason Momoa, Patrick Wilson, Yahya Abdul-Mateen II, Randall Park, Amber Heard"
298618,tt0439572,The Flash,The Flash,2023-06-13,28.1684,6.607,5254,"[28, 878, 12]",en,220000000,271333313,144,"Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films",Andy Muschietti,"Ezra Miller, Sasha Calle, Michael Keaton, Michael Shannon, Ron Livingston"
