id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
244,tt0024216,King Kong,King Kong,1933-04-07,6.0577,7.585,1665,"[12, 14, 27]",en,672000,10001781,100,RKO Radio Pictures,"Merian C. Cooper, Ernest B. Schoedsack","Robert Armstrong, Fay Wray, Bruce Cabot, Frank Reicher, Victor Wong"
10787,tt0024184,The Invisible Man,The Invisible Man,1933-10-31,5.9305,7.5,985,"[27, 878]",en,328000,27105,71,Universal Pictures,James Whale,"Claude Rains, Gloria Stuart, William Harrigan, Henry Travers, Una O'Connor"
27449,tt0023775,Baby Face,Baby Face,1933-07-13,4.6848,7.239,161,[18],en,187000,451000,76,Warner Bros. Pictures,Alfred E. Green,"Barbara Stanwyck, George Brent, Donald Cook, Alphonse Ethier, Henry Kolker"
429268,tt0253137,Höllentempo,Höllentempo,1933-10-24,4.1923,0.0,0,[],de,0,0,0,Express-Films,Louis Ralph,"Theodor Loos, Georgia Lind, Theo Lingen, Otto Braml, Herbert Grunnack"
34463,tt0024660,Three Little Pigs,Three Little Pigs,1933-05-27,3.7194,6.881,428,"[10402, 16, 35, 10751]",en,15719,0,8,Walt Disney Productions,Burt Gillett,"Billy Bletcher, Pinto Colvig, Dorothy Compton, Mary Moder"
264996,tt0173357,Ghost Train,Trenul fantomă,1933-01-01,3.6926,6.2,4,"[9648, 27, 53]",ro,0,0,74,Hunnia Filmstúdió,Jean Mihail,"Tony Bulandra, Gheorghe Storin, Lisette Verea, Stroe Atanasiu, Renée-Annie"
43149,tt0024593,The Son of Kong,The Son of Kong,1933-12-22,3.6496,5.4,142,"[12, 28, 27, 10751, 878, 53]",en,250000,616000,70,RKO Radio Pictures,Ernest B. Schoedsack,"Robert Armstrong, Helen Mack, Frank Reicher, John Marston, Victor Wong"
39938,tt0024264,Little Women,Little Women,1933-11-24,3.4658,6.815,157,"[18, 10751]",en,424000,4140000,115,RKO Radio Pictures,George Cukor,"Katharine Hepburn, Joan Bennett, Paul Lukas, Edna May Oliver, Jean Parker"
269283,tt0139229,La fusée,La fusée,1933-05-01,3.4369,8.0,1,[18],fr,0,0,90,Via Films,Jacques Natanson,"Firmin Gémier, Marcelle Géniat, Fred Pasquali, Edith Méra, Lucien Gallas"
1599621,tt37388028,Catching Crocodiles,Catching Crocodiles,1933-12-17,3.4342,0.0,0,[99],en,0,0,9,"Australian Educational Films, Efftee Film Productions",Noel Monkman,F.W. Thring
3063,tt0023969,Duck Soup,Duck Soup,1933-11-12,3.2328,7.316,880,"[35, 10752]",en,0,0,68,Paramount Pictures,Leo McCarey,"Groucho Marx, Harpo Marx, Chico Marx, Zeppo Marx, Margaret Dumont"
286581,tt0024530,Schwarzwaldmädel,Schwarzwaldmädel,1933-11-30,3.1354,6.5,2,"[10402, 10749]",de,0,0,0,Ariel-Film,Georg Zoch,"Maria Beling, Hans Söhnker, Walter Janssen, Kurt von Ruffin, Eugen Rex"
346668,tt0024091,Harmony Row,Harmony Row,1933-02-11,3.1216,9.0,1,"[10402, 35]",en,0,0,78,Efftee Film Productions,F.W. Thring,"George Wallace, Phyllis Baker, Marshall Crosby, John Dobbie, Bill Kerr"
3062,tt0024034,42nd Street,42nd Street,1933-03-11,3.1144,6.922,224,"[35, 18, 10749]",en,439000,2281000,89,Warner Bros. Pictures,Lloyd Bacon,"Warner Baxter, Bebe Daniels, George Brent, Ruby Keeler, Guy Kibbee"
356387,tt0024058,Giftasvuxna döttrar,Giftasvuxna döttrar,1933-04-09,3.003,9.0,1,[35],sv,0,0,89,,Sigurd Wallén,"Karin Swanström, Birgit Tengroth, Karin Ekelund, Maritta Marke, Sture Lagerwall"
84358,tt0024139,Hoopla,Hoopla,1933-11-30,2.982,6.3,9,[18],en,0,0,85,Fox Film Corporation,Frank Lloyd,"Clara Bow, Preston Foster, Richard Cromwell, Herbert Mundin, James Gleason"
12206,tt0023563,The Testament of Dr. Mabuse,Das Testament des Dr. Mabuse,1933-04-21,2.9373,7.578,294,"[80, 9648, 53]",de,0,27690,122,Nero-Film AG,Fritz Lang,"Rudolf Klein-Rogge, Oscar Beregi Sr., Camilla Spira, Otto Wernicke, Paul Henckels"
466307,tt0023391,Shadow of Pancho Villa,Revolución,1933-02-08,2.7343,6.0,4,"[10752, 18, 12]",es,0,0,0,Miguel Contreras Torres,"Antonio Moreno, Miguel Contreras Torres","Miguel Contreras Torres, Luis G. Barreiro, Manuel Tamés, Alfredo del Diestro, Rosita Arriaga"
23590,tt0024516,Sagebrush Trail,Sagebrush Trail,1933-12-15,2.7309,5.261,44,[37],en,0,0,54,"Lone Star, Monogram Pictures",Armand Schaefer,"John Wayne, Nancy Shubert, Lane Chandler, Henry Hall, Hal Taliaferro"
