id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
646,tt0055928,Dr. No,Dr. No,1962-10-07,15.8492,6.987,4168,"[12, 28, 53]",en,1000000,59000000,110,EON Productions,Terence Young,"Sean Connery, Ursula Andress, Joseph Wiseman, Jack Lord, Anthony Dawson"
947,tt0056172,Lawrence of Arabia,Lawrence of Arabia,1962-12-11,14.2064,7.999,3578,"[12, 36, 10752]",en,15000000,70000000,228,Horizon Pictures,David Lean,"Peter O'Toole, Alec Guinness, Omar Sharif, Anthony Quinn, Jack Hawkins"
14537,tt0056058,Harakiri,切腹,1962-09-15,11.2757,8.5,1275,"[28, 18, 36]",ja,0,0,135,Shochiku,Masaki Kobayashi,"Tatsuya Nakadai, Akira Ishihama, Shima Iwashita, Tetsuro Tamba, Masao Mishima"
9289,tt0056197,The Longest Day,The Longest Day,1962-09-25,10.7297,7.6,1055,"[10752, 28, 18]",en,10000000,50100000,178,"Darryl F. Zanuck Productions, 20th Century Fox","Ken Annakin, Andrew Marton, Bernhard Wicki","John Wayne, Robert Mitchum, Henry Fonda, Richard Burton, Sean Connery"
595,tt0056592,To Kill a Mockingbird,To Kill a Mockingbird,1962-12-20,10.3431,7.979,2948,[18],en,2000000,13129846,129,"Pakula-Mulligan, Brentwood Productions, Universal Pictures",Robert Mulligan,"Gregory Peck, Mary Badham, Phillip Alford, John Megna, Frank Overton"
1626,tt0056663,Vivre Sa Vie,Vivre sa vie: film en douze tableaux,1962-09-20,9.8781,7.699,719,[18],fr,64000,24517,84,"Pathé Consortium Cinéma, Les Films de la Pléiade",Jean-Luc Godard,"Anna Karina, Sady Rebbot, André S. Labarthe, Guylaine Schlumberger, Gérard Hoffmann"
802,tt0056193,Lolita,Lolita,1962-06-13,8.79,7.297,2299,[18],en,2000000,9250000,154,"Seven Arts Productions, Harris Kubrick Pictures, A.A. Productions, Ltd., Anya Pictures, Transworld Pictures",Stanley Kubrick,"James Mason, Shelley Winters, Sue Lyon, Gary Cockrell, Jerry Stovin"
11697,tt0056217,The Man Who Shot Liberty Valance,The Man Who Shot Liberty Valance,1962-04-13,7.5217,7.8,1334,[37],en,3200000,8000000,123,"John Ford Productions, Paramount Pictures",John Ford,"John Wayne, James Stewart, Vera Miles, Lee Marvin, Edmond O'Brien"
21135,tt0056736,L'Eclisse,L'eclisse,1962-04-13,5.7772,7.654,565,"[18, 10749]",it,0,0,126,"Cineriz, Interopa Film, Paris-Film Production",Michelangelo Antonioni,"Alain Delon, Monica Vitti, Francisco Rabal, Lilla Brignone, Rossana Rory"
10242,tt0056687,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,1962-10-31,5.7451,7.9,1191,"[27, 53]",en,980000,0,135,The Associates & Aldrich Company,Robert Aldrich,"Bette Davis, Joan Crawford, Victor Buono, Wesley Addy, Julie Allred"
