id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
630,tt0032138,The Wizard of Oz,The Wizard of Oz,1939-08-21,23.0323,7.6,6284,"[12, 14, 10751]",en,2777000,33754967,102,Metro-Goldwyn-Mayer,Victor Fleming,"Judy Garland, Ray Bolger, Jack Haley, Bert Lahr, Frank Morgan"
770,tt0031381,Gone with the Wind,Gone with the Wind,1939-12-15,17.447,7.9,4477,"[18, 10752, 10749]",en,4000000,402352579,238,"Selznick International Pictures, Metro-Goldwyn-Mayer",Victor Fleming,"Vivien Leigh, Clark Gable, Olivia de Havilland, Leslie Howard, Hattie McDaniel"
3084,tt0032145,Wuthering Heights,Wuthering Heights,1939-04-07,7.5175,7.184,335,"[18, 10749]",en,0,0,104,Samuel Goldwyn Productions,William Wyler,"Merle Oberon, Laurence Olivier, David Niven, Flora Robson, Donald Crisp"
3083,tt0031679,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,1939-10-19,5.2126,7.812,1231,"[35, 18]",en,1500000,9600000,130,Columbia Pictures,Frank Capra,"James Stewart, Jean Arthur, Claude Rains, Edward Arnold, Guy Kibbee"
995,tt0031971,Stagecoach,Stagecoach,1939-03-02,4.9309,7.598,1269,[37],en,531374,1103757,96,Walter Wanger Productions,John Ford,"Claire Trevor, John Wayne, George Bancroft, Andy Devine, Thomas Mitchell"
253416,tt0032095,The Defenceless,De vergeløse,1939-09-28,4.7155,6.667,3,[18],no,0,0,73,,Leif Sinding,"Karin Meyer, Eva Lunde, Tryggve Larssen, Kjell Willy Johansen, Irene Thomsen"
299868,tt0227530,Spaßvögel,Spaßvögel,1939-01-20,4.5267,7.0,1,[35],de,0,0,79,A.B.C.-Film,Fritz Peter Buch,"Fritz Kampers, Fita Benkhoff, Dinah Grace, Theodor Danegger, Fritz Odemar"
1859,tt0031725,Ninotchka,Ninotchka,1939-11-16,4.4987,7.517,449,"[35, 10749]",en,1365000,2279000,110,Metro-Goldwyn-Mayer,Ernst Lubitsch,"Greta Garbo, Melvyn Douglas, Ina Claire, Bela Lugosi, Sig Ruman"
31685,tt0031455,The Hunchback of Notre Dame,The Hunchback of Notre Dame,1939-08-31,4.3677,7.3,226,"[18, 10749, 27]",en,1800000,6877900,117,RKO Radio Pictures,William Dieterle,"Charles Laughton, Cedric Hardwicke, Thomas Mitchell, Maureen O'Hara, Edmond O'Brien"
355497,tt6806700,Um Apólogo,Um Apólogo,1939-01-01,4.3153,5.0,1,[35],pt,0,0,14,,Humberto Mauro,"Grace Moema, Júlia Dias, Déa Selva, Nelma Costa, Darcy Cazarré"
40730,tt0031754,On Borrowed Time,On Borrowed Time,1939-07-07,4.0517,7.6,31,"[35, 18, 14]",en,0,0,99,Metro-Goldwyn-Mayer,Harold S. Bucquet,"Lionel Barrymore, Cedric Hardwicke, Beulah Bondi, Una Merkel, Bobs Watson"
