id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
6435,tt0120791,Practical Magic,Practical Magic,1998-10-16,78.4961,6.797,1929,"[10749, 14, 35]",en,75000000,94400000,104,"Di Novi Pictures, Fortis Films, Village Roadshow Pictures, Warner Bros. Pictures",Griffin Dunne,"Sandra Bullock, Nicole Kidman, Stockard Channing, Dianne Wiest, Goran Višnjić"
857,tt0120815,Saving Private Ryan,Saving Private Ryan,1998-07-24,31.9038,8.233,17772,"[10752, 18, 36]",en,70000000,481840909,169,"DreamWorks Pictures, Paramount Pictures, Amblin Entertainment, Mutual Film Company",Steven Spielberg,"Tom Hanks, Tom Sizemore, Edward Burns, Barry Pepper, Adam Goldberg"
37165,tt0120382,The Truman Show,The Truman Show,1998-06-04,27.6938,8.159,20847,"[35, 18]",en,60000000,264118712,103,"Paramount Pictures, Scott Rudin Productions",Peter Weir,"Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone, Holland Taylor"
10674,tt0120762,Mulan,Mulan,1998-06-18,22.1206,7.902,10675,"[16, 10751, 12]",en,90000000,304320254,88,"Walt Disney Feature Animation, Walt Disney Pictures","Tony Bancroft, Barry Cook","Ming-Na Wen, Eddie Murphy, BD Wong, Miguel Ferrer, Harvey Fierstein"
9487,tt0120623,A Bug's Life,A Bug's Life,1998-11-25,21.531,6.983,9916,"[12, 16, 35, 10751]",en,80000000,363258859,95,Pixar,John Lasseter,"Dave Foley, Kevin Spacey, Julia Louis-Dreyfus, Hayden Panettiere, Phyllis Diller"
2109,tt0120812,Rush Hour,Rush Hour,1998-09-18,20.7484,7.1,5907,"[28, 35, 80]",en,33000000,244721064,97,"New Line Cinema, Arthur Sarkissian Productions, Roger Birnbaum Productions, Salon Films",Brett Ratner,"Jackie Chan, Chris Tucker, Tom Wilkinson, Philip Baker Hall, Elizabeth Peña"
73,tt0120586,American History X,American History X,1998-07-01,18.8957,8.324,12912,[18],en,20000000,23900000,119,"New Line Cinema, Savoy Pictures, The Turman-Morrissey Company",Tony Kaye,"Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien, Ethan Suplee"
10494,tt0156887,Perfect Blue,PERFECT BLUE,1998-02-28,19.5544,8.306,3355,"[16, 53]",ja,830442,2743097,81,"Madhouse, Rex Entertainment, Kotobuki Seihan Printing, Asahi Broadcasting Corporation, Fangs, ONIRO",Satoshi Kon,"Junko Iwao, Rica Matsumoto, Shiho Niiyama, Masaaki Okura, Shinpachi Tsuji"
9820,tt0120783,The Parent Trap,The Parent Trap,1998-07-28,20.5724,7.214,4650,"[35, 10751, 10749]",en,15000000,92108518,128,"Walt Disney Pictures, The Meyers/Shyer Company",Nancy Meyers,"Lindsay Lohan, Dennis Quaid, Natasha Richardson, Elaine Hendrix, Lisa Ann Walter"
115,tt0118715,The Big Lebowski,The Big Lebowski,1998-03-06,18.0224,7.834,12484,"[35, 80]",en,15000000,47010480,117,"PolyGram Filmed Entertainment, Working Title","Joel Coen, Ethan Coen","Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi, David Huddleston"
36647,tt0120611,Blade,Blade,1998-08-21,17.4385,6.854,6963,"[27, 28]",en,45000000,131183530,121,"New Line Cinema, Amen Ra Films, Imaginary Forces",Stephen Norrington,"Wesley Snipes, Stephen Dorff, Kris Kristofferson, N'Bushe Wright, Donal Logue"
297,tt0119643,Meet Joe Black,Meet Joe Black,1998-11-12,18.5968,7.37,5942,"[14, 18, 10749]",en,90000000,142940100,178,"Universal Pictures, City Light Films",Martin Brest,"Brad Pitt, Anthony Hopkins, Claire Forlani, Jake Weber, Marcia Gay Harden"
9837,tt0120794,The Prince of Egypt,The Prince of Egypt,1998-12-16,15.8853,7.324,4432,"[12, 16, 18, 10751]",en,70000000,218613188,99,"DreamWorks Pictures, DreamWorks Animation","Brenda Chapman, Steve Hickner, Simon Wells","Val Kilmer, Ralph Fiennes, Michelle Pfeiffer, Sandra Bullock, Jeff Goldblum"
9732,tt0120131,The Lion King II: Simba's Pride,The Lion King II: Simba's Pride,1998-10-24,17.1972,6.94,4753,"[12, 16, 18, 10751, 10749]",en,0,0,81,Disney Television Animation,Darrell Rooney,"Matthew Broderick, Neve Campbell, Jason Marsden, Nathan Lane, Ernie Sabella"
