id,imdb_id,title,original_title,release_date,popularity,vote_average,vote_count,genre_ids,original_language,budget,revenue,runtime,production_companies,director,cast
5156,tt0040522,Bicycle Thieves,Ladri di biciclette,1948-07-21,8.4772,8.162,2744,[18],it,133000,450159,89,Produzioni De Sica,Vittorio De Sica,"Lamberto Maggiorani, Enzo Staiola, Lianella Carell, Gino Saltamerenda, Vittorio Antonucci"
1580,tt0040746,Rope,Rope,1948-02-01,6.7615,7.93,3083,"[53, 80, 18]",en,1500000,2200000,81,Transatlantic Pictures,Alfred Hitchcock,"James Stewart, John Dall, Farley Granger, Cedric Hardwicke, Constance Collier"
3090,tt0040897,The Treasure of the Sierra Madre,The Treasure of the Sierra Madre,1948-01-15,5.8582,7.95,1387,"[12, 18, 37]",en,3800000,4307000,126,Warner Bros. Pictures,John Huston,"Humphrey Bogart, Walter Huston, Tim Holt, Bruce Bennett, Barton MacLane"
29244,tt0040064,3 Godfathers,3 Godfathers,1948-12-31,4.8567,6.776,214,[37],en,1243000,2841000,102,"Argosy Pictures, Metro-Goldwyn-Mayer",John Ford,"John Wayne, Pedro Armendáriz, Harry Carey Jr., Ward Bond, Mae Marsh"
19542,tt0040725,The Red Shoes,The Red Shoes,1948-09-06,4.6761,7.975,771,"[18, 10749]",en,500000,10000000,133,The Archers,"Michael Powell, Emeric Pressburger","Anton Walbrook, Marius Goring, Moira Shearer, Robert Helpmann, Léonide Massine"
355838,tt0040368,Hot Fields,Forró mezők,1948-08-23,4.3705,8.5,2,[18],hu,0,0,94,,Imre Apáthi,"Katalin Karády, Gyula Benkő, Szabó Sándor, Iván Darvas"
25858,tt0040979,Drunken Angel,醉いどれ天使,1948-04-27,4.2419,7.602,320,[18],ja,0,0,98,TOHO,Akira Kurosawa,"Takashi Shimura, Toshirō Mifune, Reizaburo Yamamoto, Michiyo Kogure, Chieko Nakakita"
37347,tt0040369,Fort Apache,Fort Apache,1948-05-21,3.9746,7.031,425,[37],en,2500000,3000000,128,"Argosy Pictures, RKO Radio Pictures",John Ford,"John Wayne, Henry Fonda, Shirley Temple, Pedro Armendáriz, Ward Bond"
3089,tt0040724,Red River,Red River,1948-09-17,3.7943,7.336,617,[37],en,3000000,9012000,133,"Monterey Productions, Charles K. Feldman Group",Howard Hawks,"John Wayne, Montgomery Clift, Joanne Dru, Walter Brennan, Coleen Gray"
829733,,Národ sobě,Národ sobě,1948-01-01,3.6498,0.0,0,[],cs,0,0,0,Krátký film Praha,Karel Baroch,"Marie Burešová, Vladimír Šmeral, Stanislav Kozák"
35032,tt0040694,The Pirate,The Pirate,1948-06-11,3.5793,6.5,109,"[10402, 10749, 35, 12]",en,3700000,2956000,102,Metro-Goldwyn-Mayer,Vincente Minnelli,"Judy Garland, Gene Kelly, Walter Slezak, Gladys Cooper, Reginald Owen"
43443,tt0040491,Joan of Arc,Joan of Arc,1948-12-22,3.5173,6.163,89,"[18, 36]",en,0,0,145,"Walter Wanger Productions, Sierra Pictures",Victor Fleming,"Ingrid Bergman, Francis L. Sullivan, J. Carrol Naish, Ward Bond, Shepperd Strudwick"
41609,tt0040876,The Three Musketeers,The Three Musketeers,1948-10-20,3.4677,6.774,164,"[12, 10749]",en,4474000,8412000,125,Metro-Goldwyn-Mayer,George Sidney,"Gene Kelly, Lana Turner, June Allyson, Van Heflin, Angela Lansbury"
10949,tt0040662,Oliver Twist,Oliver Twist,1948-06-28,3.4637,7.553,263,"[18, 12, 80, 35]",en,375000,400000,121,"Cineguild, J. Arthur Rank Organisation",David Lean,"John Howard Davies, Robert Newton, Alec Guinness, Kay Walsh, Francis L. Sullivan"
11016,tt0040506,Key Largo,Key Largo,1948-07-16,3.3033,7.469,600,"[80, 53]",en,0,0,100,Warner Bros. Pictures,John Huston,"Humphrey Bogart, Edward G. Robinson, Lauren Bacall, Thomas Gomez, Lionel Barrymore"
19974,tt0040160,The Big Clock,The Big Clock,1948-03-18,3.2987,7.27,189,"[80, 53]",en,0,0,95,Paramount Pictures,John Farrow,"Ray Milland, Charles Laughton, Maureen O'Sullivan, George Macready, Rita Johnson"
8016,tt0039417,"Germany, Year Zero",Germania anno zero,1948-07-11,3.1998,7.613,433,[18],it,115000,0,74,"Produzione Salvo D'Angelo, Tevere Film, SAFDI, UGC Films, DEFA",Roberto Rossellini,"Edmund Moeschke, Ernst Pittschau, Ingetraud Hinze, Franz-Otto Krüger, Erich Gühne"
27883,tt0040558,Macbeth,Macbeth,1948-10-01,3.1855,7.263,188,[18],en,0,0,107,"Republic Pictures, Mercury Productions",Orson Welles,"Orson Welles, Jeanette Nolan, Dan O'Herlihy, Roddy McDowall, Edgar Barrier"
32294,tt0040613,Mr. Blandings Builds His Dream House,Mr. Blandings Builds His Dream House,1948-03-25,3.1826,6.951,206,[35],en,0,0,94,"RKO Radio Pictures, Selznick Distribution Corporation",H. C. Potter,"Cary Grant, Myrna Loy, Melvyn Douglas, Reginald Denny, Sharyn Moffett"
29380,tt0040308,Easter Parade,Easter Parade,1948-07-08,3.1157,7.041,157,"[10749, 10402]",en,0,0,103,Metro-Goldwyn-Mayer,Charles Walters,"Judy Garland, Fred Astaire, Peter Lawford, Ann Miller, Jules Munshin"
13757,tt0040580,Melody Time,Melody Time,1948-05-27,3.0808,6.099,354,"[16, 10402, 10751]",en,1500000,5120000,75,Walt Disney Productions,"Clyde Geronimi, Jack Kinney, Wilfred Jackson, Hamilton Luske","Roy Rogers, Dennis Day, Freddy Martin, Frances Langford, Ethel Smith"
32066,tt0040098,Anna Karenina,Anna Karenina,1948-01-22,3.0585,6.008,63,"[18, 10749]",en,0,0,139,London Films Productions,Julien Duvivier,"Vivien Leigh, Ralph Richardson, Kieron Moore, Hugh Dempster, Mary Kerridge"
20482,tt0040636,The Naked City,The Naked City,1948-03-04,2.9864,7.209,292,"[80, 9648, 53]",en,0,0,96,Universal International Pictures,Jules Dassin,"Barry Fitzgerald, Howard Duff, Dorothy Hart, Don Taylor, Frank Conroy"
29682,tt0041890,So Dear to My Heart,So Dear to My Heart,1948-11-29,2.9605,6.606,52,"[18, 10751, 16]",en,0,0,82,Walt Disney Productions,"Hamilton Luske, Harold D. Schuster","Bobby Driscoll, Luana Patten, Beulah Bondi, Burl Ives, Harry Carey"
3073,tt0040068,Bud Abbott and Lou Costello Meet Frankenstein,Bud Abbott and Lou Costello Meet Frankenstein,1948-06-01,2.8795,7.108,360,"[27, 35]",en,800000,4812444,83,"Universal International Pictures, Universal Pictures",Charles Barton,"Bud Abbott, Lou Costello, Lon Chaney Jr., Bela Lugosi, Glenn Strange"
1220128,,Ebb-tide,Ebb-tide,1948-03-02,2.8443,0.0,0,[99],en,0,0,9,Gaumont-British Instructional,Mary Field,E. V. H. Emmett
20362,tt0040257,Cry of the City,Cry of the City,1948-09-29,2.8431,6.7,75,"[80, 18]",en,0,0,95,20th Century Fox,Robert Siodmak,"Victor Mature, Richard Conte, Fred Clark, Shelley Winters, Betty Garde"
21635,tt0040823,"Sorry, Wrong Number","Sorry, Wrong Number",1948-09-24,2.8213,6.784,218,"[53, 9648]",en,0,0,89,"Hal Wallis Productions, Paramount Pictures",Anatole Litvak,"Barbara Stanwyck, Burt Lancaster, Ann Richards, Wendell Corey, Harold Vermilyea"
107593,tt0040499,June Bride,June Bride,1948-10-29,2.6134,7.1,12,"[10749, 35]",en,0,0,96,Warner Bros. Pictures,Bretaigne Windust,"Bette Davis, Robert Montgomery, Fay Bainter, Betty Lynn, Tom Tully"
250110,tt0039792,The Queen's Lover,Ruy Blas,1948-02-17,2.592,6.8,17,[18],fr,0,0,93,,Pierre Billon,"Danielle Darrieux, Jean Marais, Marcel Herrand, Gabrielle Dorziat, Alexandre Rignault"
32558,tt0040705,Portrait of Jennie,Portrait of Jennie,1948-12-25,2.5841,7.192,125,"[18, 10749, 14, 9648]",en,0,0,86,Selznick International Pictures,William Dieterle,"Jennifer Jones, Joseph Cotten, Ethel Barrymore, Lillian Gish, Cecil Kellaway"
25672,tt0040444,Hollow Triumph,Hollow Triumph,1948-08-18,2.5712,6.6,56,"[53, 80]",en,0,0,83,Bryan Foy Productions,Steve Sekely,"Paul Henreid, Joan Bennett, Eduard Franz, Leslie Brooks, John Qualen"
30665,tt0040861,Tap Roots,Tap Roots,1948-08-25,2.5671,6.864,11,"[18, 10752, 37]",en,0,0,109,"Walter Wanger Productions, Universal International Pictures",George Marshall,"Van Heflin, Susan Hayward, Boris Karloff, Julie London, Whitfield Connor"
29966,tt0040175,Blood on the Moon,Blood on the Moon,1948-11-11,2.5636,6.247,73,"[37, 10749]",en,0,88,88,RKO Radio Pictures,Robert Wise,"Robert Mitchum, Barbara Bel Geddes, Robert Preston, Walter Brennan, Phyllis Thaxter"
411519,tt0182093,Falta Alguém no Manicômio,Falta Alguém no Manicômio,1948-08-31,2.5499,10.0,1,[35],pt,0,0,0,Atlântida Cinematográfica,José Carlos Burle,"Oscarito, Modesto de Souza, Ruth de Souza, Vera Nunes, Grijó Sobrinho"
40985,tt0040109,Arch of Triumph,Arch of Triumph,1948-02-17,2.5335,6.0,40,"[18, 10749]",en,0,0,133,"Enterprise Productions, United Artists",Lewis Milestone,"Ingrid Bergman, Charles Boyer, Charles Laughton, Louis Calhern, Ruth Warrick"
17804,tt0040679,The Paleface,The Paleface,1948-12-17,2.5036,6.086,81,"[35, 37]",en,0,0,91,Paramount Pictures,Norman Z. McLeod,"Bob Hope, Jane Russell, Robert Armstrong, Iris Adrian, Bobby Watson"
33115,tt0040919,Unfaithfully Yours,Unfaithfully Yours,1948-11-05,2.5022,7.25,128,"[35, 10749]",en,0,0,105,20th Century Fox,Preston Sturges,"Rex Harrison, Linda Darnell, Rudy Vallee, Barbara Lawrence, Kurt Kreuger"
946,tt0040536,Letter from an Unknown Woman,Letter from an Unknown Woman,1948-04-28,2.5016,7.779,348,"[18, 10749]",en,0,0,87,"Universal Pictures, Rampart Productions, Universal International Pictures",Max Ophüls,"Joan Fontaine, Louis Jourdan, Mady Christians, Marcel Journet, Art Smith"
274957,tt0212552,Teri Yaad,تیری یاد,1948-08-07,2.4989,8.5,2,"[10749, 18]",ur,0,0,0,Deewan Pictures,Daud Chand,"Nasir Khan, Asha Posley, Ghulam Mohammed, Ghulam Qadir, Jehangir Khan"
74525,tt0040798,"Sleep, My Love","Sleep, My Love",1948-02-18,2.4977,6.349,53,"[53, 9648, 18]",en,0,0,97,"Triangle Productions, Triangelfilm",Douglas Sirk,"Claudette Colbert, Robert Cummings, Don Ameche, Rita Johnson, George Coulouris"
34233,tt0040076,Adventures of Don Juan,Adventures of Don Juan,1948-12-24,2.4966,6.8,45,"[12, 10749, 28]",en,3408000,4772000,106,Warner Bros. Pictures,Vincent Sherman,"Errol Flynn, Viveca Lindfors, Robert Douglas, Alan Hale, Romney Brent"
23383,tt0040416,Hamlet,Hamlet,1948-12-10,2.4944,7.428,300,[18],en,750000,0,153,"Two Cities Films, J. Arthur Rank Organisation",Laurence Olivier,"Laurence Olivier, Basil Sydney, Eileen Herlie, Norman Wooland, Felix Aylmer"
240522,tt0040529,Lars Hård,Lars Hård,1948-08-30,2.4808,5.5,2,[18],sv,0,0,95,Sandrews,Hampe Faustman,"George Fant, Adolf Jahr, Elsa Widborg, Eva Dahlbeck, Ulla Smidje"
108256,tt0040395,Good Sam,Good Sam,1948-09-01,2.4579,6.326,23,"[35, 18, 10749]",en,0,0,114,"Rainbow Productions, RKO Radio Pictures",Leo McCarey,"Gary Cooper, Ann Sheridan, Ray Collins, Ruth Roman, Louise Beavers"
1031054,tt0922556,Pisau Berachun,Pisau Berachun,1948-08-06,2.4551,0.0,0,[],ms,0,0,90,Shaw Brothers,B. S. Rajhans,"Bachtiar Effendy, Kasma Booty, Jaafar Wiryo, Johar"
33792,tt0040834,State of the Union,State of the Union,1948-04-30,2.4481,6.763,76,"[35, 18]",en,2600000,0,124,"Liberty Films, Metro-Goldwyn-Mayer",Frank Capra,"Spencer Tracy, Katharine Hepburn, Van Johnson, Angela Lansbury, Adolphe Menjou"
40024,tt0040611,Mouse Cleaning,Mouse Cleaning,1948-12-11,2.4317,6.9,42,"[16, 35]",en,0,0,8,MGM Cartoon Studio,"William Hanna, Joseph Barbera","Lillian Randolph, William Hanna"
164901,tt0040181,Bone Bandit,Bone Bandit,1948-04-30,2.4248,6.052,48,"[16, 35]",en,0,0,7,Walt Disney Productions,Charles August Nichols,Pinto Colvig
